0.38985,0.38985,0.38985,0.38985,0.40634,0.42017,0.42017,0.42017,0.37285,0.34006,0.34006,0.34006,0.33569,0.31003,0.31003,0.31003,0.31003,0.25813,0.25,0.25,0.25,0.24108,0.22997,0.22997,0.22997,0.23146,0.23989,0.23989,0.23989,0.23989,0.30412,0.33004,0.33004,0.33004,0.33556,0.34987,0.34987,0.34987,0.34987,0.32005,0.32005,0.32005,0.32005,0.34744,0.36992,0.36992,0.36992,0.37276,0.37994,0.37994,0.37994,0.37994,0.37994
0.55014,0.55014,0.55014,0.55014,0.53943,0.52983,0.52983,0.52983,0.59985,0.64987,0.64987,0.64987,0.63473,0.56006,0.56006,0.56006,0.56006,0.50777,0.5,0.5,0.5,0.47811,0.44998,0.44998,0.44998,0.44699,0.43012,0.43012,0.43012,0.43012,0.37289,0.34997,0.34997,0.34997,0.32653,0.27008,0.27008,0.27008,0.27008,0.40999,0.40999,0.40999,0.40999,0.45229,0.49003,0.49003,0.49003,0.51149,0.57006,0.57006,0.57006,0.57006,0.57006
