357.752,366.961,360.193,380.91,375.862,384.599,411.068,378.746,450.604,359.393,371.072,347.214,372.029,337.164,358.645,350.927,373.503,370.235,400.9,295.08,447.937,565.767,515.066,494.09,561.609,440.023,486.974,543.285,507.268,547.794,464.392,663.827,364.766,466.857,436.597,431.914,438.472,419.95,426.613,403.743,444.139,431.525,351.306,494.875,451.052,378.738,385.603,380.128,370.393,351.298,367.408,424.223,387.183,380.411,364.743,359.952,408.552,374.273,417.045,378.145,408.667,382.323,406.505,435.816,369.325,367.446,403.301,394.732,427.708,416.377,361.163,472.916,427.063,406.064,610.187,545.877,459.461,526.125,561.784,584.53,638.04,551.016,496.801,505.723,592.669,467.348,442.211,556.151,473.223,345.407,370.404,425.304,423.174,431.544,484.064,468.501,301.859,387.501,426.318,370.786,466.74,386.552,357.786,397.839,405.351,386.475,371.829,386.975,430.634,437.192,422.747,429.8,463.337,383.036,388.39,411.128,406.474,426.113,438.294,445.445,419.573,406.554,325.995,448.696,493.461,479.442,346.277,424.895,431.17,470.547,582.192,521.396,535.608,549.582,373.651,678.022,485.548,470.618,466.546,402.459,488.963,404.152,400.588,440.482,540.646,435.667,467.623,461.365,408.804,445.85,418.208,449.3,415.035,392.747,386.011,446.873,415.403,401.78,385.695,372.507,436.237,377.827,413.02,420.423,438.089,413.11,412.162,408.081,439.84,417.313,398.334,479.773,459.081,436.211,348.987,396.629,482.017,549.253,538.426,560.202,503.48,510.44,475.544,554.651,596.101,586.38,554.332,477.452,550.689,670.007,479.095,425.25,440.753,454.711,482.649,484.694,494.952,475.507,521.002,447.887,382.662,421.562,383.041,384.613,429.58,402.146,402.277,528.285,458.826,410.233,385.806,418.114,423.203,444.892,432.472,410.483,451.389,395.072,425.617,444.524,425.812,454.53,429.58,404.248,420.976,478.623,538.893,450.332,570.897,515.871,525.973,578.624,480.833,541.655,583.455,543.4,625.013,574.312,630.2,461.186,710.502,524.867,478.041,498.832,431.738,463.112,474.227,467.713,446.999,451.553,530.02,455.35,368.13,373.312,427.183,392.749,418.378,426.093,397.361,460.26,418.576,438.32,365.667,445.419,479.328,364.407,400.798,462.237,476.191,414.713,482.23,497.407,436.199,496.449,459.073,514.823,434.818,474.783,509.92,581.577,433.884,406.714,590.44,660.423,610.589,669.75,631.35,748.286,642.505,617.029,581.736,550.977,596.84,563.4,478.687,536.233,654.413,458.086,485.597,502.486,558.742,445.044,522.975,498.651,436.023,432.317,439.889,475.954,448.177,444.905,421.931,418.277,438.23,422.482,441.28,503.667,448.781,432.471,441.988,445.139,446.661,399.817,524.014,460.643,443.706,486.497,463.124,417.188,482.949,418.404,561.579,638.595,513.048,706.857,487.712,457.013,612.088,550.618,528.997,607.425,677.154,672.304,473.045,576.17,615.432,568.087,498.85,518.661,580.653,491.808,532.923,512.545,516.293,438.061,640.813,454.948,417.453,380.478,443.198,423.173,472.456,416.505,416.198,457.748,453.142,396.83,374.64,418.634,474.285,431.117,528.649,463.01,535.717,428.552,483.42,463.03,436.327,406.337,396.774,481.184,453.404,523.283,436.172,528.21,546.256,538.115,585.106,684.614,578.571,572.649,585.462,560.229,612.881,654.863,546.257,512.414,574.91,642.616,531.281,483.462,616.975,576.78,493.686,540.67,546.868,509.091,456.384,416.827,428.96,421.336,433.562,431.454,492.037,422.19,410.802,446.548,446.364,442.713,482.384,467.657,446.057,391.644,402.74,473.998,504.433,479.357,466.764,441.442,456.17,511.542,421.822,437.884,476.185,440.265,626.682,444.06,593.258,582.056,617.389,666.874,610.723,525.357,649.647,594.323,702.021,635.558,535.825,726.835,580.054,678.949,462.931,457.123,464.939,521.584,463.361,554.763,582.015,453.676,540.179,534.852,415.554,542.509,441.335,465.127,466.172,456.304,466.484,595.302,461.084,468.348,510.47,416.122,425.737,459.701,438.971,456.08,532.9,454.333,493.615,502.14,447.861,436.613,442.727,424.083,436.24,472.746,309.691,488.563,584.301,481.023,523.309,629.384,676.534,633.114,627.828,566.349,618.503,645.062,551.135,586.871,759.951,515.581,545.629,458.51,564.292,506.62,526.654,481.138,569.987,516.259,562.271,512.954,517.944,528.768,465.138,464.264,465.573,448.476,475.889,495.42,468.38,476.328,455.018,405.466,432.532,500.918,500.119,527.179,529.997,481.545,505.959,470.448,443.954,498.828,455.385,443.818,504.95,586.158,555.27,538.89,455.872,560.069,711.753,577.558,845.298,586.307,572.47,572.259,640.789,685.331,563.659,473.604,560.268,690.061,516.239,580.782,590.418,409.291,464.986,538.976,593.209,589.419,487.291,452.611,500.869,475.269,504.671,472.741,478.886,471.618,448.381,553.128,487.896,521.931,490.893,499.684,503.543,514.417,519.83,483.542,544.224,456.062,510.49,505.998,497.512,528,422.906,523.051,470.349,489.086,470.344,565.281,529.027,698.162,657.996,751.616,635.763,680.882,602.16,698.181,665.726,698.121,678.719,611.994,529.421,612.243,541.064,553.382,695.966,485.513,570.362,571.11,572.411,530.626,513.373,460.741,536.43,546.934,489.804,451.79,520.829,429.693,471.859,539.347,517.437,475.213,459.054,532.437,482.901,491.628,433.588,523.491,530.938,444.305,502.139,532.337,489.295,558.633,473.682,457.941,550.297,543.144,357.441,486.318,608.151,718.933,684.446,678.097,708.512,642.51,584.269,560.563,642.17,725.392,663.746,489.404,566.017,596.536,651.418,544.86,590.157,640.193,603.604,550.514,562.895,473.008,622.369,533.709,355.45,541.738,517.472,561.489,503.755,480.338,488.897,507.427,537.89,485.827,502.26,487.847,550.762,486.82,520.759,492.433,532.251,490.936,543.051,518.802,509.154,524.347,488.951,493.326,493.848,590.805,584.235,481.743,622.724,505.927,846.507,750.76,457.409,596.042,623.791,728.302,687.6,689.271,630.849,744.935,557.885,612.248,607.106,705.528,578.817,585.362,524.41,587.937,533.36,601.846,614.203,572.099,412.148,500.418,534.687,412.456,461.647,499.79,492.723,600.449,485.963,482.969,517.063,484.442,510.535,519.845,491.06,494.838,564.364,454.36,539.599,505.404,481.572,519.793,480.918,472.543,463.056,575.451,609.663,564.26,646.744,590.086,788.435,716.669,814.451,745.967,552.501,689.792,728.913,748.719,637.44,698.987,618.716,538.889,543.638,591.726,621.724,497.071,641.498,640.34,633.425,553.944,433.472,409.514,497.9,480.282,509.285,532.718,499.596,521.1,485.667,562.858,506.863,487.605,476.615,536.052,519.003,463.508,556.048,500.497,553.266,537.165,495.442,504.391,522,533.58,545.18,483.95,581.02,515.208,638.145,630.093,592.711,677.737,760.101,610.933,603.834,852.358,642.859,550.883,663.776,696.856,558.637,682.664,557.253,583.211,618.1,653.238,586.351,553.909,566.125,568.757,461.306,629.205,526.153,540.252,543.663,496.279,416.658,398.168,476.86,563.799,490.332,564.335,476.765,526.508,523.017,479.881,501.178,494.795,519.866,502.401,560.477,530.168,537.211,557.454,496.955,470.921,503.383,530.729,551.188,613.238,643.408,490.183,502.166,792.467,714.064,705.896,496.861,542.26,617.724,780.87,728.027,743.53,872.649,559.487,631.154,726.781,689.626,576.226,603.738,649,589.153,608.466,654.812,660.829,645.106,542.527,534.537,574.438,500.769,497.611,512.202,562.287,512.199,554.155,518.242,491.002,487.891,536.215,537.758,480.517,499.835,532.416,565.122,514.671,575.992,560.21,556.556,526.966,449.668,518.442,552.817,557.75,583.84,616.259,641.125,427.847,635.056,745.385,768.256,643.788,649.089,793.847,678.775,710.057,625.406,715.01,679.78,644.109,572.469,594.183,741.459,540.913,772.798,656.993,652.22,523.66,644.389,577.878,607.605,551.207,459.759,574.235,545.999,551.354,473.504,577.071,524.6,534.869,503.655,541.958,447.659,444.615,529.901,509.807,601.083,490.222,489.162,564.923,524.256,559.946,563.211,554.459,608.7,625.17,543.841,527.788,616.119,794.459,875.588,767.797,578.945,800.115,687.479,573.827,742.54,792.326,621.465,878.309,640.597,634.382,598.297,836.808,572.169,570.917,494.199,644.009,609.602,593.713,649.994,599.347,476.232,592.376,499.915,522.266,524.06,497.365,460.061,675.886,509.573,561.596,555.565,527.092,593.535,487.083,571.419,522.138,583.384,545.824,554.279,481.272,520.357,546.463,573.24,545.109,502.375,530.999,452.32,613.208,710.742,613.708,728.624,728.798,761.855,603.18,823.685,683.796,696.133,866.19,695.055,632.141,634.319,699.566,559.657,485.663,690.027,716.451,633.756,691.714,661.295,655.921,668.214,554.811,450.127,603.07,522.308,592.621,513.155,469.237,475.535,509.817,566.255,513.105,584.039,462.693,583.56,491.64,505.513,551.263,597.799,524.853,540.195,527.522,546.715,482.986,465.809,567.667,563.479,529.281,412.461,592.415,756.993,638.927,640.159,685.056,897.916,740.756,668.323,733.314,812.63,695.074,659.722,785.77,699.295,694.42,639.562,651.524,690.588,772.611,647.643,612.192,671.941,659.613,663.136,517.796,624.985,656.884,545.276,606.006,486.352,529.766,478.588,522.839,547.13,520.507,570.25,518.474,543.295,486.829,525.918,573.293,657.273,499.672,485.677,534.11,561.66,477.034,667.623,526.329,548.659,554.748,644.817,534.996,725.658,609.512,816.857,750.188,776.77,917.288,827.543,719.256,796.073,658.374,685.526,640.882,655.145,747.202,612.891,511.002,668.919,642.251,627.162,666.039,678.408,565.719,596.66,582.465,588,542.881,535.907,595.833,543.311,525.776,509.322,391.209,546.079,556.449,523.407,560.611,570.614,514.375,559.246,550.551,589.451,479.287,524.209,578.345,543.887,510.865,651.019,591.416,605.475,584.158,585.568,519.289,588.249,477.616,680.58,682.054,787.303,794.847,760.354,912.508,846.329,779.804,671.36,679.149,606.605,703.262,641.213,571.402,617.458,669.047,620.229,620.171,620.229,631.241,615.419,606.452,571.727,578.61,568.782,551.666,465.456,536.073,557.293,707.729,567.669,587.565,526.599,486.02,471.594,512.772,641.705,535.509,536.745,587.898,587.234,539.455,569.776,581.226,564.106,532.316,556.04,530.153,690.417,600.204,677.137,947.069,608.414,806.41,1025.53,876.512,692.034,898.973,840.5,739.724,755.92,577.543,822.671,656.74,644.905,686.699,840.34,589.982,750.831,637.011,605.676,558.135,715.819,609.833,516.327,602.339,498.061,669.138,558.295,619.129,572.069,651.862,540.034,572.672,506.53,570.394,549.929,524.488,517.367,585.78,634.146,618.01,590.545,570.637,559.307,530.864,565.188,579.264,580.227,614.583,530.403,643.465,709.845,810.327,773.768,775.513,736.281,825.201,630.509,618.394,866.48,753.585,792.52,664.476,791.883,730.489,740.707,658.043,668.522,621.996,668.084,616.048,647.33,559.976,664.963,532.519,638.72,614.592,608.041,530.557,581.843,520.944,581.433,534.062,570.457,571.388,575.41,578.148,562.24,574.348,618.881,573.442,631.053,543.332,544.754,623.251,540.939,558.337,606.328,495.911,619.828,529.347,539.997,550.591,728.688,663.093,718.36,640.733,706.823,718.444,701.371,580.183,946.118,772.418,820.362,740.053,752.431,726.367,710.356,736.031,762.463,660.63,662.344,683.925,640.67,718.467,711.567,600.982,575.635,458.579,517.463,588.795,550.745,601.976,549.782,676.89,592.157,582.809,568.521,593.461,612.113,609.876,546.16,595.704,668.548,582.573,618.342,600.822,559.944,652.765,584.553,567.176,484.098,635.693,524.76,728.13,700.369,817.599,799.62,718.677,776.027,754.9,672.574,704.663,785.511,872.599,838.787,717.813,731.096,660.859,628.837,663.094,644.697,582.439,639.835,741.159,667.188,689.481,642.481,627.413,556.33,522.647,526.47,542.061,637.917,536.741,562.444,598.55,585.352,570.344,654.546,628.399,612.755,494.08,590.658,569.826,619.701,556.615,644.489,577.839,554.17,580.134,615.022,626.153,579.814,597.022,693.151,626.927,755.147,788.339,901.267,718.392,735.945,762.8,763.808,825.434,793.583,722.183,673.157,818.603,646.163,749.404,825.094,594.612,621.765,570.828,604.931,709.678,660.397,750.003,621.686,698.443,621.665,675.237,488.759,629.562,511.386,545.469,610.146,573.989,585.708,585.608,651.394,548.864,562.313,554.394,578.957,638.384,641.861,599.539,691.419,673.9,559.045,572.957,730.251,624.802,582.522,611.5,742.058,522.946,756.721,739.693,955.493,746.541,808.383,745.117,730.761,682.411,862.684,819.333,755.703,789.029,686.333,804.106,758.723,580.878,858.026,598.228,715.179,758.68,702.661,643.733,648.725,444.743,612.379,649.396,542.838,540.105,563.492,589.121,592.713,629.305,584.535,553.72,530.563,562.387,630.551,653.138,605.084,654.975,656.472,661.836,527.401,659.916,567.162,607.376,639.616,610.204,725.293,764.424,576.614,538.8,640.65,716.168,825.54,762.081,691.917,659.057,784.647,891.831,1000.25,848.798,762.788,817.612,781.007,644.055,651.664,672.371,840.866,707.398,637.573,644.088,635.592,556.824,679.297,657.942,572.313,553.945,547.578,615.46,572.894,541.169,595.517,687.259,597.976,585.715,629.873,586.467,596.922,624.89,672.654,605.7,651.188,659.063,553.026,634.07,611.193,634.011,637.871,647.315,714.278,648.332,778.34,620.158,713.646,778.836,759.832,952.128,827.664,879.845,741.836,904.982,917.381,889.323,959.248,696.548,556.003,624.539,870.392,847.733,742.968,682.122,592.64,806.639,687.636,739.611,591.336,475.344,538.731,617.837,629.416,620.443,695.676,636.743,579.903,661.84,612.382,595.586,615.487,620.486,667.06,604.69,644.878,646.811,712.13,540.293,613.131,611.134,616.557,581.953,646.5,490.708,641.764,590.338,597.897,669.573,673.457,904.357,915.973,547.324,901.622,771.765,737.068,794.968,972.513,992.882,764.51,740.274,768.615,775.077,644.18,732.17,731.927,769.231,722.182,734.157,694.401,570.182,622.103,786.819,672.543,594.659,576.468,498.393,510.633,546.936,604.686,689.585,640.162,559.639,662.512,551.628,618.503,580.131,649.148,642.437,712.718,580.152,541.207,596.577,586.874,543.465,609.835,651.444,588.047,753.575,696.503,656.166,752.211,734.102,803.837,809.433,743.207,751.586,717.891,840.677,874.318,802.081,854.139,768.078,567.67,713.071,718.455,770.483,888.817,721.277,725.998,716.459,700.118,691.082,705.015,781.002,602.505,698.458,595.981,629.458,608.991,563.713,604.705,605.725,604.93,619.235,623.853,607.344,629.28,561.938,648.853,596.183,656.149,589.274,659.221,608.489,618.857,596.763,626.745,716.006,559.04,694.752,597.111,659.862,808.175,616.101,829.147,850.131,764.193,830.657,764.355,933.293,905.489,865.377,1075.91,738.099,753.964,961.244,681.299,685.855,808.933,833.763,879.711,774.929,843.1,662.212,773.711,641.095,680.467,605.953,681.034,536.367,628.993,680.841,617.797,699.338,591.304,614.03,654.323,604.091,655.892,584.331,706.384,577.708,714.73,657.784,655.784,669.61,603.076,554.883,679.19,590.007,692.878,605.614,665.481,795.242,702.956,758.064,744.352,873.36,862.652,735.957,774.476,770.782,857.962,807.169,874.225,840.575,741.952,780.208,821.281,742.829,716.685,639.288,705.748,772.389,717.471,752.695,745.378,582.733,669.48,582.669,664.513,552.446,701.113,601.46,631.932,878.632,621.178,626.613,689.544,636.652,628.41,650.039,655.886,706.032,716.458,629.777,666.008,688.583,599.253,674.855,625.589,627.965,646.015,745.764,786.114,808.485,696.032,792.616,1028.08,897.579,1182.28,1070.08,793.938,964.969,825.204,900.238,852.215,797.537,888.843,851.495,708.4,785.482,738.536,912.393,801.979,713.546,689.229,815.483,488.097,582.881,734.313,713.818,654.605,688.825,650.2,661.784,670.912,593.72,667.028,615.793,691.634,654.449,659.243,644.092,673.127,722.811,773.452,491.402,648.982,717.251,572.421,597.364,693.289,648.916,673.44,657.042,493.572,628.278,847.743,802.829,970.087,786.456,902.305,870.475,897.849,851.462,868.298,1013.22,999.857,914.261,692.318,864.732,721.583,840.497,876.827,641.837,740.756,692.535,758.216,739.899,730.832,716.541,708.518,632.568,641.775,585.329,609.404,632.209,645.464,740.183,659.322,622.404,658.57,604.638,701.155,625.064,640.379,601.483,706.714,652.422,650.103,671.12,637.043,634.621,734.002,662.462,799.853,715.365,858.727,759.244,646.791,669.731,1048.94,1033.38,956.151,793.914,947.289,750.033,881.99,914.998,905.009,803.28,731.076,951.46,715.7,820.332,808.853,691.001,853.404,782.414,721.117,694.074,833.591,696.369,744.927,695.821,646.558,586.387,686.641,638.404,639.68,723.531,685.285,682.764,755.545,700.202,731.482,718.612,707.018,746.167,728.55,742.689,660.65,719.62,625.738,688.25,726.551,574.636,648.547,794.143,674.971,742.477,879.216,749.475,908.208,821.264,859.752,1047.79,901.249,899.107,950.426,877.359,883.877,1030.96,809.038,1004.47,816.979,827.608,771.436,717.699,539.279,767.531,753.755,720.517,850.002,774.852,681.769,715.514,603.683,626.663,688.579,704.793,612.607,726.404,656.792,667.789,638.994,733.222,663.33,678.343,694.03,743.212,745.271,574.672,694.429,743.105,703.976,666.17,708.743,749.822,767.065,814.111,818.944,730.779,962.885,798.619,886.692,864.734,892.104,649.513,821.976,777.959,948.713,934.378,860.72,844.127,901.582,796.568,715.208,906.733,727.521,787.847,726.261,734.276,744.49,851.944,735.986,649.384,664.372,767.536,591.417,616.347,690.663,686.697,645.244,740.543,654.099,688.161,650.695,683.714,709.432,647.755,689.994,748.641,753.1,705.628,730.014,715.594,682.596,668.414,782.954,782.982,778.426,697.347,734.558,682.32,808.012,721.414,937.72,1007.56,1127.31,876.334,713.491,756.777,977.001,936.366,987.188,851.836,837.427,777.764,722.67,730.701,883.601,799.872,874.59,891.716,796.651,810.538,756.38,753.84,680.941,697.715,706.834,646.299,667.617,649.635,626.141,760.98,724.819,662.05,731.855,669.69,666.379,687.367,697.874,673.011,794.658,609.778,725.101,714.645,737.88,824.531,775.662,673.714,743.002,936.131,886.595,603.271,729.932,704.054,1030.52,973.154,963.822,845.223,875.645,933.617,974.249,894.745,948.102,837.257,730.152,797.119,756.376,826.885,831.627,911.474,826.407,741.646,810.232,729.056,838.721,647.634,802.83,786.677,654.178,703.093,725.539,685.164,674.078,626.024,650.76,664.526,718.175,721.261,708.161,658.522,672.209,729.811,800.729,676.612,762.17,689.361,744.582,663.753,786.669,592.536,752.516,624.055,710.753,699.125,777.951,879.528,1015.52,599.768,767.589,949.665,890.988,785.193,944.772,950.207,849.555,856.118,856.238,932.891,876.379,652.878,816.689,772.965,762.575,843.893,657.737,831.883,726.731,684.019,811.455,695.52,703.649,620.562,727.716,700.179,660.642,627.998,709.6,699.127,732.197,644.786,643.304,702.887,731.737,692.211,834.888,647.2,777.452,707.85,703.812,796.267,796.746,725.669,842.428,859.2,697.94,578.431,899.725,964.372,1034.52,941.232,1084.65,1011.18,898.287,809.765,1044.66,1015.2,896.79,875.668,863.96,991.975,899.661,812.909,790.479,737.125,751.829,780.616,784.451,816.506,896.904,742.45,647.675,655.889,763.205,655.649,702.538,616.604,690.358,598.448,702.215,699.819,687.872,694.073,732.609,649.648,745.63,699.542,750.598,747.692,809.474,708.48,619.346,650.633,755.124,734.248,810.081,738.622,666.456,852.778,812.437,874.493,1051.3,1076.32,1118.56,1100.01,900.736,978.631,1001.55,969.761,976.157,979.11,1065.69,861.289,807.789,883.046,1009.18,800.254,848.597,837.166,791.546,955.636,860.234,605.809,711.649,777.431,678.198,617.771,738.244,676.868,694.58,658.578,735.276,697.987,643.442,743.164,739.828,644.021,718.769,739.789,758.468,749.14,685.146,703.025,693.23,654.064,670.204,720.125,796.179,829.237,791.04,658.173,1034.57,747.331,919.445,763.306,1225.75,954.13,933.805,994.362,1040.05,908.929,829.753,970.055,739.557,863.271,774.668,779.024,1042.74,862.122,769.881,748.709,829.852,959.712,728.871,668.856,770.226,667.156,753.944,798.933,665.775,720.577,688.118,662.892
