0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,12.9285,0,0,894.389,0.751177,880.71,10300,143.628,880.71,0,4131.41,47.1685,4821.32,7210,2060,1030,30825,23839,588.669,939.258,0,9153.04,-615.481,10119.1,6913.31,16925.7,20000,0,0,0,0,939.258,0,939.258,0,0,10119.1,0,399.112,0,10518.2,0,1,0,15339.6,0,0,0,15339.6,20
649,1,12.1045,0,0,238.67,-2.38244,228.948,10300,134.473,228.948,0,1532.48,-149.6,1776.55,7210,2060,1030,30825,23839,635.34,250.644,0,4472.47,173.533,3914.24,6913.31,16925.7,20000,0,0,0,0,250.644,0,250.644,0,0,3914.24,0,368.034,0,4282.28,0,1,0,6058.83,0,0,0,6058.83,20
649,1,11.393,0,0,154.053,1.29295,141.367,10300,126.57,141.367,0,1210.96,81.188,1144.57,7210,2060,1030,30825,23839,553.654,161.782,0,3614.82,-264.4,3487.35,6913.31,16925.7,20000,0,0,0,0,161.782,0,161.782,0,0,3487.35,0,227.533,0,3714.88,0,1,0,4859.45,0,0,0,4859.45,20
649,1,12.9879,0,0,209.043,-2.1634,198.218,10300,144.288,198.218,0,2390.21,-135.846,2579.99,7210,2060,1030,30825,23839,586.028,219.53,0,4566.11,132.288,4067.33,6913.31,16925.7,20000,0,0,0,0,219.53,0,219.53,0,0,4067.33,0,216.984,0,4284.31,0,1,0,6864.3,0,0,0,6864.3,20
649,1,11.9286,0,0,403.851,0.17332,391.749,10300,132.519,391.749,0,1390.07,10.8832,1638.41,7210,2060,1030,30825,23839,614.114,424.111,0,3319.59,25.4916,3104.09,6913.31,16925.7,20000,0,0,0,0,424.111,0,424.111,0,0,3104.09,0,417.711,0,3521.81,0,1,0,5160.22,0,0,0,5160.22,20
649,1,14.8283,0,0,260.321,-0.965431,246.458,10300,164.734,246.458,0,4134.2,-60.6221,4276.54,7210,2060,1030,30825,23839,579.214,273.38,0,6318.57,51.515,5961.22,6913.31,16925.7,20000,0,0,0,0,273.38,0,273.38,0,0,5961.22,0,313.549,0,6274.77,0,1,0,10551.3,0,0,0,10551.3,20
649,1,13.1964,0,0,269.247,-2.27367,258.324,10300,146.605,258.324,0,5568.36,-142.77,5822.85,7210,2060,1030,30825,23839,589.134,282.754,0,7622.71,-126.955,7443.28,6913.31,16925.7,20000,0,0,0,0,282.754,0,282.754,0,0,7443.28,0,368.16,0,7811.44,0,1,0,13634.3,0,0,0,13634.3,20
649,1,13.6337,0,0,285.625,-3.6906,275.682,10300,151.462,275.682,0,8093.06,-231.743,8449.02,7210,2060,1030,30825,23839,633.431,299.954,0,10360.8,-323.104,10350.4,6913.31,16925.7,20000,0,0,0,0,299.954,0,299.954,0,0,10350.4,0,630.916,0,10981.3,0,1,0,19430.3,0,0,0,19430.3,20
649,1,13.3593,0,0,1273.22,2.01433,1257.85,10300,148.414,1257.85,0,39922.2,126.485,40905.2,7210,2060,1030,30825,23839,624.932,1337.09,0,47543.1,-433.158,48688.4,6913.31,16925.7,20000,0,0,0,0,1337.09,0,1337.09,0,0,48688.4,0,924.538,0,49612.9,0,1,0,90518.1,0,0,0,90518.1,20
649,1,16.5008,0,0,501.769,-2.04375,487.312,10300,183.314,487.312,0,6058.53,-128.333,6490.86,7210,2060,1030,30825,23839,562.651,526.941,0,8673.84,-527.213,9165.35,6913.31,16925.7,20000,0,0,0,0,526.941,0,526.941,0,0,9165.35,0,648.445,0,9813.79,0,1,0,16304.7,0,0,0,16304.7,20
649,1,15.0155,0,0,280.051,2.9591,262.076,10300,166.813,262.076,0,3848.16,185.81,3757.62,7210,2060,1030,30825,23839,657.357,294.1,0,5820.55,42.4097,5414.88,6913.31,16925.7,20000,0,0,0,0,294.1,0,294.1,0,0,5414.88,0,241.963,0,5656.85,0,1,0,9414.46,0,0,0,9414.46,20
649,1,13.5607,0,0,347.35,-2.92711,336.717,10300,150.651,336.717,0,6007.59,-183.802,6377.46,7210,2060,1030,30825,23839,704.949,364.776,0,8104.23,-833.866,8597.92,6913.31,16925.7,20000,0,0,0,0,364.776,0,364.776,0,0,8597.92,0,243.14,0,8841.06,0,1,0,15218.5,0,0,0,15218.5,20
649,1,14.9152,0,0,459.572,-2.26928,446.926,10300,165.699,446.926,0,13738.4,-142.495,14162.1,7210,2060,1030,30825,23839,837.909,482.628,0,16548.9,-1485.17,17678.8,6913.31,16925.7,20000,0,0,0,0,482.628,0,482.628,0,0,17678.8,0,287.822,0,17966.6,0,1,0,32128.7,0,0,0,32128.7,20
649,1,17.0927,0,0,137.414,0.473706,119.848,10300,189.889,119.848,0,2407.87,29.7453,2308.09,7210,2060,1030,30825,23839,720.041,144.308,0,4039.49,188.172,3275.58,6913.31,16925.7,20000,0,0,0,0,144.308,0,144.308,0,0,3275.58,0,270.972,0,3546.55,0,1,0,5854.64,0,0,0,5854.64,20
649,1,12.9984,0,0,158.102,1.58315,143.52,10300,144.405,143.52,0,1396.06,99.4105,1295.76,7210,2060,1030,30825,23839,811.814,166.033,0,3389.88,-7.64021,2751.73,6913.31,16925.7,20000,0,0,0,0,166.033,0,166.033,0,0,2751.73,0,285.535,0,3037.27,0,1,0,4333.03,0,0,0,4333.03,20
649,1,15.7681,0,0,201.797,4.72686,181.302,10300,175.175,181.302,0,3513.27,296.812,3222.58,7210,2060,1030,30825,23839,721.974,211.921,0,4967.41,208.721,4248.64,6913.31,16925.7,20000,0,0,0,0,211.921,0,211.921,0,0,4248.64,0,498.124,0,4746.76,0,1,0,7969.35,0,0,0,7969.35,20
649,1,16.1459,0,0,243.324,2.85729,224.321,10300,179.371,224.321,0,2633.25,179.417,2498.78,7210,2060,1030,30825,23839,702.363,255.531,0,3867.26,-409.312,3829.74,6913.31,16925.7,20000,0,0,0,0,255.531,0,255.531,0,0,3829.74,0,378.421,0,4208.16,0,1,0,6706.94,0,0,0,6706.94,20
649,1,20.1484,0,0,195.619,5.46197,170.009,10300,223.836,170.009,0,1883.63,342.973,1486.83,7210,2060,1030,30825,23839,651.588,205.433,0,3409,-557.631,3520.48,6913.31,16925.7,20000,0,0,0,0,205.433,0,205.433,0,0,3520.48,0,466.822,0,3987.3,0,1,0,5474.13,0,0,0,5474.13,20
649,1,19.3112,0,0,162.977,7.76058,135.905,10300,214.536,135.905,0,3090.08,487.309,2524.14,7210,2060,1030,30825,23839,830.754,171.153,0,4405.73,283.132,3463,6913.31,16925.7,20000,0,0,0,0,171.153,0,171.153,0,0,3463,0,435.938,0,3898.94,0,1,0,6423.08,0,0,0,6423.08,20
649,1,16.1818,0,0,207.739,2.41308,189.144,10300,179.77,189.144,0,3360.36,151.524,3218.21,7210,2060,1030,30825,23839,748.909,218.16,0,4876.81,-62.4192,4408.48,6913.31,16925.7,20000,0,0,0,0,218.16,0,218.16,0,0,4408.48,0,599.113,0,5007.59,0,1,0,8225.8,0,0,0,8225.8,20
649,1,16.5124,0,0,331.115,2.53353,312.069,10300,183.442,312.069,0,8138.23,159.087,8107.77,7210,2060,1030,30825,23839,728.639,347.726,0,11762.3,-257.18,11638.6,6913.31,16925.7,20000,0,0,0,0,347.726,0,347.726,0,0,11638.6,0,598.51,0,12237.1,0,1,0,20344.9,0,0,0,20344.9,20
649,1,20.1668,0,0,70.3638,3.95475,46.2422,10300,224.041,46.2422,0,1523.63,248.33,1097.5,7210,2060,1030,30825,23839,793.914,73.8937,0,2624.02,34.5948,1869.41,6913.31,16925.7,20000,0,0,0,0,73.8937,0,73.8937,0,0,1869.41,0,458.569,0,2327.98,0,1,0,3425.48,0,0,0,3425.48,20
649,1,18.4361,0,0,32.7422,-0.849503,15.1556,10300,204.814,15.1556,0,3044.88,-53.3427,2908.57,7210,2060,1030,30825,23839,844.494,34.3848,0,3732.32,608.183,2314.03,6913.31,16925.7,20000,0,0,0,0,34.3848,0,34.3848,0,0,2314.03,0,327.005,0,2641.04,0,1,0,5549.6,0,0,0,5549.6,20
649,1,18.5936,0,0,27.892,-0.444297,9.74272,10300,206.563,9.74272,0,2773.26,-27.8987,2604.33,7210,2060,1030,30825,23839,739.581,29.2913,0,3344.73,-649.318,3283.76,6913.31,16925.7,20000,0,0,0,0,29.2913,0,29.2913,0,0,3283.76,0,145.288,0,3429.05,0,1,0,6033.38,0,0,0,6033.38,20
649,1,17.8127,0,0,33.7528,7.90984,8.03026,10300,197.888,8.03026,0,8638.87,496.681,7952.33,7210,2060,1030,30825,23839,783.589,35.4461,0,9127.64,294.249,8085.25,6913.31,16925.7,20000,0,0,0,0,35.4461,0,35.4461,0,0,8085.25,0,61.7593,0,8147.01,0,1,0,16099.3,0,0,0,16099.3,20
649,1,16.0872,0,0,26.8644,4.85912,5.91801,10300,178.72,5.91801,0,2391.28,305.118,1913.36,7210,2060,1030,30825,23839,715.139,28.2121,0,2693.95,-711.35,2718.37,6913.31,16925.7,20000,0,0,0,0,28.2121,0,28.2121,0,0,2718.37,0,140.331,0,2858.7,0,1,0,4772.06,0,0,0,4772.06,20
649,1,18.0173,0,0,92.2004,4.67139,69.5117,10300,200.162,69.5117,0,3621.61,293.33,3197.63,7210,2060,1030,30825,23839,697.654,96.8259,0,4416.33,-145.298,3960.8,6913.31,16925.7,20000,0,0,0,0,96.8259,0,96.8259,0,0,3960.8,0,263.141,0,4223.94,0,1,0,7421.57,0,0,0,7421.57,20
649,1,18.147,0,0,43.9859,3.37041,22.4684,10300,201.603,22.4684,0,1228.31,211.638,837.539,7210,2060,1030,30825,23839,599.016,46.1925,0,1760.29,11.6481,1195.81,6913.31,16925.7,20000,0,0,0,0,46.1925,0,46.1925,0,0,1195.81,0,157.096,0,1352.91,0,1,0,2190.45,0,0,0,2190.45,20
649,1,16.8482,0,0,20.0415,-6.35535,9.54861,10300,187.173,9.54861,0,472.727,-399.07,694.173,7210,2060,1030,30825,23365.7,659.781,21.0469,0,684.255,362.357,490,6758.23,16607.5,19666.5,0,0,0,0,21.0469,0,21.0469,0,0,490,0,33.2095,0,523.209,0,1,0,1217.38,0,0,0,1217.38,20
649,1,15.5876,0,0,36.9924,-6.87026,28.275,10300,173.169,28.275,0,1328.96,-431.403,1615.47,7210,2060,1030,30825,23839,703.24,38.8482,0,4084.98,-1055.17,3668.93,6913.31,16925.7,20000,0,0,0,0,38.8482,0,38.8482,0,0,3668.93,0,49.9145,0,3718.84,0,1,0,5334.32,0,0,0,5334.32,20
649,1,16.1336,0,0,50.0025,-3.5851,37.454,10300,179.234,37.454,0,64.267,-225.119,147.605,7210,2060,1030,30825,23839,619.007,52.5109,0,3734.1,-452.245,3619.85,6913.31,16925.7,20000,0,0,0,0,52.5109,0,52.5109,0,0,3619.85,0,19.2843,0,3639.14,0,1,0,3786.74,0,0,0,3786.74,20
649,1,14.6723,0,0,85.1837,-10.4758,80.9871,10300,163.001,80.9871,0,1240.8,-657.804,1816.59,7210,2060,1030,30825,23839,614.591,89.4571,0,2092.15,-449.486,2016.51,6913.31,16925.7,20000,0,0,0,0,89.4571,0,89.4571,0,0,2016.51,0,322.686,0,2339.19,0,1,0,4155.79,0,0,0,4155.79,20
649,1,12.9959,0,0,34.3002,6.17296,15.1313,10300,144.376,15.1313,0,601.625,387.618,84.762,7210,2060,1030,30825,23765.9,545.066,36.0209,0,822.604,-9.30969,490,6858.66,16907.2,19906,0,0,0,0,36.0209,0,36.0209,0,0,490,0,268.418,0,758.418,0,1,0,843.18,0,0,0,843.18,20
649,1,14.282,0,0,20.3385,2.32908,3.72741,10300,158.665,3.72741,0,353.818,146.249,52.6313,7210,2060,1030,30825,23563.9,629.499,21.3588,0,503.854,-260.93,357,6793.08,16770.8,19907.6,0,0,0,0,21.3588,0,21.3588,0,0,357,0,54.8445,0,411.845,0,1,0,464.476,0,0,0,464.476,20
643.082,1,14.5813,0,0,15.7298,7.06675,0,10050.4,161.989,0,0,93.8848,443.741,25.85,6986.67,2042.48,1021.24,30536.9,23181.9,638.598,16.519,0,408.052,-47.2461,357,6662.87,16519,19765.9,0,0,0,0,16.519,0,16.519,0,0,357,0,66.2358,0,423.236,0,1,0,449.086,0,0,0,449.086,20
639.961,1,14.4046,0,0,16.223,4.93901,0,10043.4,156.497,0,0,773.604,310.134,25.85,6953.43,2060,1030,30825,23522.4,556.355,17.0369,0,1132.99,-337.971,357,6732.4,16790,20000,0,0,0,0,17.0369,0,17.0369,0,0,357,0,120.47,0,477.47,0,1,0,503.32,0,0,0,503.32,20
649,1,12.1285,0,0,33.7396,6.6625,5.90989,10300,131.781,5.90989,0,1032.11,418.357,231.308,7210,2060,1030,30825,23839,526.183,35.4323,0,1454.01,-574.448,1221.08,6913.31,16925.7,20000,0,0,0,0,35.4323,0,35.4323,0,0,1221.08,0,31.1882,0,1252.27,0,1,0,1483.58,0,0,0,1483.58,20
649,1,12.8299,0,0,15.2246,-3.70648,6.1011,10300,142.533,6.1011,0,248.993,-232.74,345.301,7210,2060,1030,30825,23349.3,506.978,15.9883,0,385.216,369.438,357,6747.48,16601.8,19657.5,0,0,0,0,15.9883,0,15.9883,0,0,357,0,6.16919,0,363.169,0,1,0,708.471,0,0,0,708.471,20
649,1,11.7592,0,0,14.5702,-6.83257,9.64357,10300,130.638,9.64357,0,91.1804,-429.036,399.223,7210,2060,1030,30825,22989.9,528.211,15.3012,0,229.088,-65.9928,357,6631.01,16358.9,19442.1,0,0,0,0,15.3012,0,15.3012,0,0,357,0,8.86876,0,365.869,0,1,0,765.091,0,0,0,765.091,20
649,1,12.0001,0,0,35.712,5.63905,18.0729,10122.4,133.314,18.0729,0,159.11,354.092,25.85,7045.67,2051.14,1025.57,30666.5,23302.8,572.701,37.5036,0,388.468,-1202.62,357,6703.14,16599.6,19828.1,0,0,0,0,37.5036,0,37.5036,0,0,357,0,53.9148,0,410.915,0,1,0,436.765,0,0,0,436.765,20
646.238,1,13.1828,0,0,13.0797,2.65934,0,10254.4,143.115,0,0,626.474,166.987,25.85,7164.45,2060,1030,30825,23187.5,499.99,13.7359,0,827.078,133.299,357,6631.24,16556.3,19793.9,0,0,0,0,13.7359,0,13.7359,0,0,357,0,26.365,0,383.365,0,1,0,409.215,0,0,0,409.215,20
646.119,1,14.8719,0,0,20.8675,6.11393,0,10233.8,164.875,0,0,553.943,383.911,25.85,7143.76,2060,1030,30825,23208.2,576.709,21.9144,0,844.275,-232.362,357,6597.6,16610.6,19938,0,0,0,0,21.9144,0,21.9144,0,0,357,0,41.2082,0,398.208,0,1,0,424.058,0,0,0,424.058,20
649,1,12.018,0,0,49.4221,2.87849,31.645,10300,132.876,31.645,0,592.163,180.749,243.939,7210,2060,1030,30825,23597.4,576.32,51.9015,0,1109.6,-223.014,357,6697.9,16899.5,20000,0,0,0,0,51.9015,0,51.9015,0,0,357,0,90.9449,0,447.945,0,1,0,691.884,0,0,0,691.884,20
649,1,12.7539,0,0,94.8627,-5.97154,88.0803,10300,141.689,88.0803,0,1486.4,-374.97,1807.76,7210,2060,1030,30825,23839,550.86,99.6217,0,2689.32,-71.9727,2068.46,6913.31,16925.7,20000,0,0,0,0,99.6217,0,99.6217,0,0,2068.46,0,159.709,0,2228.17,0,1,0,4035.93,0,0,0,4035.93,20
649,1,10.6289,0,0,141.183,0.713239,129.841,10300,118.081,129.841,0,1382.17,44.7863,1349.15,7210,2060,1030,30825,23839,643.343,148.266,0,2590.69,-247.579,2343.19,6913.31,16925.7,20000,0,0,0,0,148.266,0,148.266,0,0,2343.19,0,61.2187,0,2404.41,0,1,0,3753.55,0,0,0,3753.55,20
649,1,12.4867,0,0,81.3598,-0.76657,69.6397,10300,138.719,69.6397,0,618.573,-48.1351,597.629,7210,2060,1030,30825,23839,591.272,85.4414,0,1436.56,100.447,830.285,6913.31,16925.7,20000,0,0,0,0,85.4414,0,85.4414,0,0,830.285,0,36.5808,0,866.866,0,1,0,1464.49,0,0,0,1464.49,20
649,1,11.9128,0,0,111.437,-2.32275,101.847,10300,132.345,101.847,0,4465.89,-145.852,4581.25,7210,2060,1030,30825,23839,581.159,117.027,0,6080.04,137.239,5478.67,6913.31,16925.7,20000,0,0,0,0,117.027,0,117.027,0,0,5478.67,0,37.2025,0,5515.87,0,1,0,10097.1,0,0,0,10097.1,20
649,1,12.1375,0,0,131.999,-11.165,131.026,10300,134.841,131.026,0,739.669,-701.084,1436.94,7210,2060,1030,30825,23839,589.254,138.621,0,1489,-625.299,1663.66,6913.31,16925.7,20000,0,0,0,0,138.621,0,138.621,0,0,1663.66,0,50.3422,0,1714,0,1,0,3150.94,0,0,0,3150.94,20
649,1,12.1898,0,0,217.46,-3.30412,208.575,10300,135.421,208.575,0,2747.94,-207.475,3028.57,7210,2060,1030,30825,23839,582.678,228.37,0,3900.26,-557.316,4103.27,6913.31,16925.7,20000,0,0,0,0,228.37,0,228.37,0,0,4103.27,0,55.2644,0,4158.54,0,1,0,7187.11,0,0,0,7187.11,20
649,1,11.4472,0,0,104.331,-7.25167,100.135,10300,127.171,100.135,0,894.442,-455.352,1322.76,7210,2060,1030,30825,23839,621.184,109.565,0,1584.93,-282.591,1355.9,6913.31,16925.7,20000,0,0,0,0,109.565,0,109.565,0,0,1355.9,0,66.1522,0,1422.06,0,1,0,2744.81,0,0,0,2744.81,20
649,1,12.3496,0,0,936.49,-0.586753,924.728,10300,137.196,924.728,0,4165.71,-36.8438,4990.09,7210,2060,1030,30825,23839,636.919,983.471,0,10217.1,-467.377,11031.1,6913.31,16925.7,20000,0,0,0,0,983.471,0,983.471,0,0,11031.1,0,257.258,0,11288.3,0,1,0,16278.4,0,0,0,16278.4,20
649,1,15.026,0,0,160.827,2.78578,143.016,10300,166.93,143.016,0,1015.77,174.927,816.933,7210,2060,1030,30825,23839,596.043,168.896,0,2055.99,-283.517,1912.36,6913.31,16925.7,20000,0,0,0,0,168.896,0,168.896,0,0,1912.36,0,187.823,0,2100.18,0,1,0,2917.12,0,0,0,2917.12,20
649,1,13.6047,0,0,238.429,-3.32247,228.146,10300,151.14,228.146,0,3461.95,-208.627,3747.58,7210,2060,1030,30825,23839,572.245,250.39,0,5521.61,-72.9714,5272.72,6913.31,16925.7,20000,0,0,0,0,250.39,0,250.39,0,0,5272.72,0,214.43,0,5487.15,0,1,0,9234.73,0,0,0,9234.73,20
649,1,13.203,0,0,505.241,-0.881134,492.919,10300,146.677,492.919,0,13038.4,-55.3288,13439.9,7210,2060,1030,30825,23839,586.901,530.587,0,15936.5,-276.962,16157.1,6913.31,16925.7,20000,0,0,0,0,530.587,0,530.587,0,0,16157.1,0,611.23,0,16768.3,0,1,0,30208.3,0,0,0,30208.3,20
649,1,12.9083,0,0,420.953,1.47072,406.574,10300,143.404,406.574,0,11006,92.3508,11176.8,7210,2060,1030,30825,23839,552.551,442.072,0,13952.8,-163.506,14005.8,6913.31,16925.7,20000,0,0,0,0,442.072,0,442.072,0,0,14005.8,0,672.346,0,14678.1,0,1,0,25854.9,0,0,0,25854.9,20
649,1,11.9863,0,0,94.9448,-2.85137,85.8099,10300,133.16,85.8099,0,5513.85,-179.046,5645.54,7210,2060,1030,30825,23839,564.061,99.7079,0,6610.67,-332.17,6478.48,6913.31,16925.7,20000,0,0,0,0,99.7079,0,99.7079,0,0,6478.48,0,223.52,0,6702,0,1,0,12347.5,0,0,0,12347.5,20
649,1,13.2051,0,0,64.019,0.801939,50.012,10300,146.7,50.012,0,6041.51,50.356,5894.47,7210,2060,1030,30825,23839,587.752,67.2307,0,7041.12,37.218,6483.38,6913.31,16925.7,20000,0,0,0,0,67.2307,0,67.2307,0,0,6483.38,0,183.278,0,6666.66,0,1,0,12561.1,0,0,0,12561.1,20
649,1,12.9328,0,0,147.392,-5.61944,140.079,10300,143.676,140.079,0,14855,-352.86,15204.2,7210,2060,1030,30825,23839,584.256,154.787,0,16692.5,-114.686,16377.8,6913.31,16925.7,20000,0,0,0,0,154.787,0,154.787,0,0,16377.8,0,161.724,0,16539.5,0,1,0,31743.7,0,0,0,31743.7,20
649,1,15.3483,0,0,212.679,-7.6211,204.952,10300,170.51,204.952,0,3233.83,-478.55,3746.82,7210,2060,1030,30825,23839,579.864,223.349,0,4739.58,2.72384,4380.34,6913.31,16925.7,20000,0,0,0,0,223.349,0,223.349,0,0,4380.34,0,442.819,0,4823.16,0,1,0,8569.98,0,0,0,8569.98,20
649,1,15.3156,0,0,546.293,-5.83098,536.808,10300,170.147,536.808,0,4000.5,-366.144,4733.3,7210,2060,1030,30825,23839,638.394,573.699,0,6712.21,-142.716,6790.24,6913.31,16925.7,20000,0,0,0,0,573.699,0,573.699,0,0,6790.24,0,943.3,0,7733.54,0,1,0,12466.8,0,0,0,12466.8,20
649,1,14.2996,0,0,509.272,-3.04407,498.017,10300,158.86,498.017,0,4393.87,-191.146,4924.17,7210,2060,1030,30825,23839,637.996,534.821,0,7502.19,-85.8462,7484.86,6913.31,16925.7,20000,0,0,0,0,534.821,0,534.821,0,0,7484.86,0,723.524,0,8208.38,0,1,0,13132.6,0,0,0,13132.6,20
649,1,17.2085,0,0,818.557,-8.37021,809.719,10300,191.176,809.719,0,4149.25,-525.589,5293.38,7210,2060,1030,30825,23839,646.307,859.622,0,7879.53,-88.9345,8181.78,6913.31,16925.7,20000,0,0,0,0,859.622,0,859.622,0,0,8181.78,0,1041.06,0,9222.84,0,1,0,14516.2,0,0,0,14516.2,20
649,1,13.6001,0,0,694.283,0.801167,679.881,10300,151.089,679.881,0,3397.67,50.3075,3876.16,7210,2060,1030,30825,23839,685.054,729.113,0,6524.4,-218.201,6786.66,6913.31,16925.7,20000,0,0,0,0,729.113,0,729.113,0,0,6786.66,0,572.335,0,7359,0,1,0,11235.2,0,0,0,11235.2,20
649,1,21.4592,0,0,316.344,-11.9308,306.816,10300,238.399,306.816,0,1228.25,-749.165,2045.83,7210,2060,1030,30825,23839,819.97,332.215,0,3165.43,233.118,2444.55,6913.31,16925.7,20000,0,0,0,0,332.215,0,332.215,0,0,2444.55,0,244.747,0,2689.3,0,1,0,4735.13,0,0,0,4735.13,20
649,1,18.705,0,0,284.358,-15.172,280.825,10300,207.802,280.825,0,773.106,-952.694,1798.82,7210,2060,1030,30825,23839,809.818,298.623,0,2764.22,118.718,2134.31,6913.31,16925.7,20000,0,0,0,0,298.623,0,298.623,0,0,2134.31,0,199.967,0,2334.27,0,1,0,4133.1,0,0,0,4133.1,20
649,1,17.3636,0,0,918.708,-1.36648,902.711,10300,192.899,902.711,0,6323.33,-85.8053,7118.95,7210,2060,1030,30825,23839,751.659,964.797,0,10819.9,12.218,11020.8,6913.31,16925.7,20000,0,0,0,0,964.797,0,964.797,0,0,11020.8,0,373.071,0,11393.9,0,1,0,18512.8,0,0,0,18512.8,20
649,1,17.9084,0,0,417.689,3.01013,396.77,10300,198.952,396.77,0,11752.3,189.015,11761.1,7210,2060,1030,30825,23839,632.222,438.643,0,15230.8,208.636,14828.6,6913.31,16925.7,20000,0,0,0,0,438.643,0,438.643,0,0,14828.6,0,249.628,0,15078.2,0,1,0,26839.3,0,0,0,26839.3,20
