0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2s_area,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,13.7264,0,0,302.699,-6.42154,295.394,10300,152.492,295.394,0,9211.68,-403.227,9757.81,7210,2060,1030,30825,23839,64,677.276,317.884,0,13761.2,-24.2288,13426,6913.31,16925.7,20000,0,0,0,0,317.884,0,317.884,0,0,13426,0,307.335,0,13733.4,0,1,0,23491.2,0,0,0,23491.2,20
649,1,15.3131,0,0,1764.5,1.77653,1747.41,10300,170.119,1747.41,0,16430.9,111.553,17896.6,7210,2060,1030,30825,23839,64,665.274,1853.02,0,28744.8,-874.129,30806.7,6913.31,16925.7,20000,0,0,0,0,1853.02,0,1853.02,0,0,30806.7,0,1130.31,0,31937,0,1,0,49833.6,0,0,0,49833.6,20
649,1,12.6169,0,0,438.409,-2.03582,427.828,10300,140.166,427.828,0,6692.91,-127.835,7108.41,7210,2060,1030,30825,23839,64,619.858,460.403,0,10359.9,-13.8006,10214.3,6913.31,16925.7,20000,0,0,0,0,460.403,0,460.403,0,0,10214.3,0,511.209,0,10725.5,0,1,0,17833.9,0,0,0,17833.9,20
649,1,13.4915,0,0,192.957,-0.98905,180.455,10300,149.883,180.455,0,2264.09,-62.1052,2356.77,7210,2060,1030,30825,23839,64,662.759,202.638,0,5562.46,35.9536,5066.39,6913.31,16925.7,20000,0,0,0,0,202.638,0,202.638,0,0,5066.39,0,484.144,0,5550.53,0,1,0,7907.3,0,0,0,7907.3,20
649,1,13.6706,0,0,181.803,3.11136,165.021,10300,151.872,165.021,0,3740.96,195.371,3558.74,7210,2060,1030,30825,23839,64,646.163,190.924,0,6675.48,-147.792,6368.03,6913.31,16925.7,20000,0,0,0,0,190.924,0,190.924,0,0,6368.03,0,358.588,0,6726.62,0,1,0,10285.4,0,0,0,10285.4,20
649,1,14.3941,0,0,693.076,-7.07055,685.752,10300,159.909,685.752,0,5251.6,-443.98,6221.42,7210,2060,1030,30825,23839,64,643.289,727.845,0,10457.8,-252.127,10794.5,6913.31,16925.7,20000,0,0,0,0,727.845,0,727.845,0,0,10794.5,0,503.991,0,11298.5,0,1,0,17519.9,0,0,0,17519.9,20
649,1,12.5784,0,0,418.941,-14.6677,421.03,10300,139.739,421.03,0,4860.93,-921.027,6063.25,7210,2060,1030,30825,23839,64,640.419,439.958,0,9080.28,-427.924,9307.75,6913.31,16925.7,20000,0,0,0,0,439.958,0,439.958,0,0,9307.75,0,556.021,0,9863.77,0,1,0,15927,0,0,0,15927,20
649,1,15.6132,0,0,223.502,3.74632,204.143,10300,173.454,204.143,0,2717.08,235.242,2512.52,7210,2060,1030,30825,23839,64,605.883,234.715,0,6966.83,-147.429,6743.09,6913.31,16925.7,20000,0,0,0,0,234.715,0,234.715,0,0,6743.09,0,935.123,0,7678.21,0,1,0,10190.7,0,0,0,10190.7,20
649,1,15.855,0,0,252.081,-3.83525,240.062,10300,176.139,240.062,0,2220.95,-240.826,2525.7,7210,2060,1030,30825,23839,64,653.671,264.728,0,5011.41,-133.989,4756.46,6913.31,16925.7,20000,0,0,0,0,264.728,0,264.728,0,0,4756.46,0,347.672,0,5104.13,0,1,0,7629.83,0,0,0,7629.83,20
649,1,16.5899,0,0,453.486,-5.65784,442.554,10300,184.303,442.554,0,6287.36,-355.271,6900.88,7210,2060,1030,30825,23839,64,632.623,476.236,0,11563.1,-162.59,11569.3,6913.31,16925.7,20000,0,0,0,0,476.236,0,476.236,0,0,11569.3,0,387.3,0,11956.6,0,1,0,18857.4,0,0,0,18857.4,20
649,1,13.8047,0,0,427.338,-1.6695,415.203,10300,153.362,415.203,0,5316.96,-104.832,5683.63,7210,2060,1030,30825,23839,64,619.864,448.776,0,9605.93,18.7352,9416.11,6913.31,16925.7,20000,0,0,0,0,448.776,0,448.776,0,0,9416.11,0,371.442,0,9787.55,0,1,0,15471.2,0,0,0,15471.2,20
649,1,14.873,0,0,237.014,-6.52358,228.665,10300,165.23,228.665,0,3095.15,-409.634,3568.22,7210,2060,1030,30825,23839,64,637.641,248.905,0,6021.84,242.976,5390.13,6913.31,16925.7,20000,0,0,0,0,248.905,0,248.905,0,0,5390.13,0,305.796,0,5695.92,0,1,0,9264.15,0,0,0,9264.15,20
649,1,16.1443,0,0,129.174,-4.75385,117.784,10300,179.353,117.784,0,2001.14,-298.508,2238.08,7210,2060,1030,30825,23839,64,846.082,135.655,0,4129.92,-169.151,3588.64,6913.31,16925.7,20000,0,0,0,0,135.655,0,135.655,0,0,3588.64,0,165.308,0,3753.95,0,1,0,5992.03,0,0,0,5992.03,20
649,1,15.9413,0,0,208.817,-8.94872,201.824,10300,177.098,201.824,0,4188.64,-561.915,4775.28,7210,2060,1030,30825,23839,64,887.126,219.293,0,6292.97,105.733,5519.4,6913.31,16925.7,20000,0,0,0,0,219.293,0,219.293,0,0,5519.4,0,128.091,0,5647.49,0,1,0,10422.8,0,0,0,10422.8,20
649,1,20.1102,0,0,149.478,-4.3326,133.7,10300,223.412,133.7,0,1608.36,-272.056,1790.7,7210,2060,1030,30825,23839,64,766.383,156.977,0,2866.14,251.33,2005.41,6913.31,16925.7,20000,0,0,0,0,156.977,0,156.977,0,0,2005.41,0,97.8268,0,2103.23,0,1,0,3893.93,0,0,0,3893.93,20
649,1,12.9456,0,0,219.111,4.5655,201.6,10300,143.818,201.6,0,2449.75,286.68,2220.85,7210,2060,1030,30825,23839,64,798.945,230.103,0,4344.56,-147.585,3923.3,6913.31,16925.7,20000,0,0,0,0,230.103,0,230.103,0,0,3923.3,0,130.097,0,4053.4,0,1,0,6274.25,0,0,0,6274.25,20
649,1,21.3684,0,0,377.302,3.65519,352.278,10300,237.39,352.278,0,3586.79,229.52,3472.15,7210,2060,1030,30825,23839,64,862.431,396.23,0,7089.68,172.81,6450.67,6913.31,16925.7,20000,0,0,0,0,396.23,0,396.23,0,0,6450.67,0,243.432,0,6694.1,0,1,0,10166.3,0,0,0,10166.3,20
649,1,18.1355,0,0,121.385,2.11952,101.13,10300,201.475,101.13,0,1138.45,133.09,905.018,7210,2060,1030,30825,23839,64,853.238,127.475,0,2857.21,-57.2722,2188.72,6913.31,16925.7,20000,0,0,0,0,127.475,0,127.475,0,0,2188.72,0,261.963,0,2450.69,0,1,0,3355.7,0,0,0,3355.7,20
649,1,17.7868,0,0,104.845,6.39212,80.6659,10300,197.601,80.6659,0,748.509,401.379,230.194,7210,2060,1030,30825,23839,64,759.314,110.105,0,1360.51,98.4808,612.824,6913.31,16925.7,20000,0,0,0,0,110.105,0,110.105,0,0,612.824,0,116.577,0,729.401,0,1,0,959.595,0,0,0,959.595,20
649,1,23.6657,0,0,48.3438,3.57473,21.1034,10101.5,262.911,21.1034,0,293.593,224.467,25.85,7011.47,2060,1030,30825,23435.7,64,787.262,50.7691,0,822.752,167.446,490,6768.36,16667.3,19832.1,0,0,0,0,50.7691,0,50.7691,0,0,490,0,61.8969,0,551.897,0,1,0,577.747,0,0,0,577.747,20
649,1,20.1624,0,0,155.617,-1.01947,136.474,10300,217.824,136.474,0,1487.08,-64.0151,1271.21,7210,2060,1030,30825,23839,64,960.306,163.424,0,2221.16,-49.4894,902.581,6913.31,16925.7,20000,0,0,0,0,163.424,0,163.424,0,0,902.581,0,72.5269,0,975.108,0,1,0,2246.32,0,0,0,2246.32,20
649,1,19.65,0,0,114.02,2.24532,92.1247,10300,218.3,92.1247,0,1529.03,140.99,1261.86,7210,2060,1030,30825,23839,64,812.378,119.74,0,2356.31,-382.333,2046.01,6913.31,16925.7,20000,0,0,0,0,119.74,0,119.74,0,0,2046.01,0,217.931,0,2263.94,0,1,0,3525.8,0,0,0,3525.8,20
649,1,17.808,0,0,111.955,2.21804,91.9289,10300,197.836,91.9289,0,966.188,139.277,721.004,7210,2060,1030,30825,23839,64,780.71,117.571,0,1850.36,-275.803,1463.02,6913.31,16925.7,20000,0,0,0,0,117.571,0,117.571,0,0,1463.02,0,96.285,0,1559.31,0,1,0,2280.31,0,0,0,2280.31,20
649,1,19.1692,0,0,68.4626,-0.211031,49.5044,10300,212.959,49.5044,0,731.492,-13.2512,581.289,7210,2060,1030,30825,23559.3,64,786.238,71.8972,0,1099.78,240.13,490,6811.64,16747.7,19935,0,0,0,0,71.8972,0,71.8972,0,0,490,0,44.9108,0,534.911,0,1,0,1116.2,0,0,0,1116.2,20
649,1,21.1622,0,0,119.95,2.45731,96.3306,10300,235.1,96.3306,0,1013.91,154.301,720.837,7210,2060,1030,30825,23839,64,718.351,125.968,0,1753.25,-122.232,938.412,6913.31,16925.7,20000,0,0,0,0,125.968,0,125.968,0,0,938.412,0,169.821,0,1108.23,0,1,0,1829.07,0,0,0,1829.07,20
649,1,22.033,0,0,134.445,6.37343,106.039,10300,244.773,106.039,0,821.716,400.206,282.776,7210,2060,1030,30825,23839,64,805.466,141.19,0,1412.46,160.837,587.343,6913.31,16925.7,20000,0,0,0,0,141.19,0,141.19,0,0,587.343,0,245.806,0,833.149,0,1,0,1115.92,0,0,0,1115.92,20
649,1,22.6396,0,0,62.7743,4.31044,35.8242,9996.53,251.512,35.8242,0,27.3964,270.665,25.85,6922.12,2049.61,1024.8,30643.7,23064.7,64,818.615,65.9235,0,262.406,246.752,490,6685.26,16379.5,19547.2,0,0,0,0,65.9235,0,65.9235,0,0,490,0,148.425,0,638.425,0,1,0,664.275,0,0,0,664.275,20
649,1,16.5207,0,0,68.2612,0.264984,51.4755,9845.35,176.207,51.4755,0,65.0764,16.6391,25.85,6763.43,2054.61,1027.31,30692.7,22582.4,64,697.304,71.6857,0,309.111,-14.5477,490,6526.95,16055.5,19237.6,0,0,0,0,71.6857,0,71.6857,0,0,490,0,56.1924,0,546.192,0,1,0,572.042,0,0,0,572.042,20
649,1,21.6539,0,0,310.544,-4.89422,293.784,10293.4,225.662,293.784,0,230.768,-307.322,25.85,7203.41,2060,1030,30825,22966,64,838.841,326.123,0,1093.88,-827.953,490,6647.48,16318.5,19773.1,0,0,0,0,326.123,0,326.123,0,0,490,0,87.0907,0,577.091,0,1,0,602.941,0,0,0,602.941,20
649,1,19.0461,0,0,47.1534,-2.91186,31.0192,10300,211.397,31.0192,0,186.681,-182.844,182.558,7210,2060,1030,30825,22360.1,64,679.001,49.519,0,526.09,441.133,490,6422.97,15937.1,19344.5,0,0,0,0,49.519,0,49.519,0,0,490,0,16.1331,0,506.133,0,1,0,688.691,0,0,0,688.691,20
649,1,16.8197,0,0,17.1748,-14.0505,14.4055,10300,186.857,14.4055,0,49.0472,-882.27,758.866,7210,2060,1030,30825,21756.9,64,764.567,18.0364,0,357.334,78.722,490,6234.6,15522.3,18989.8,0,0,0,0,18.0364,0,18.0364,0,0,490,0,42.9576,0,532.958,0,1,0,1291.82,0,0,0,1291.82,20
649,1,19.0291,0,0,26.323,-0.671879,7.96575,10300,211.402,7.96575,0,557.746,-42.1891,396.499,7210,2060,1030,30825,22091,64,736.686,27.6435,0,2037.92,96.4364,490,6296.65,15794.3,19398.2,0,0,0,0,27.6435,0,27.6435,0,0,490,0,75.7001,0,565.7,0,1,0,962.199,0,0,0,962.199,20
649,1,19.6702,0,0,28.7327,-37.0039,46.0664,10300,218.524,46.0664,0,669.098,-2323.58,2820.22,7210,2060,1030,30825,23839,64,792.629,30.1741,0,3020.44,-707.963,616.058,6913.31,16925.7,20000,0,0,0,0,30.1741,0,30.1741,0,0,616.058,0,171.198,0,787.256,0,1,0,3607.47,0,0,0,3607.47,20
634.427,1,17.1864,0,0,9.66348,7.04984,0,10023.5,190.931,0,0,100.879,442.679,25.85,6959.15,2042.88,1021.44,30543,23635.5,64,740.667,10.1483,0,451.889,-525.776,490,6856.38,16779.1,19960.7,0,0,0,0,10.1483,0,10.1483,0,0,490,0,45.7324,0,535.732,0,1,0,561.582,0,0,0,561.582,20
649,1,17.1745,0,0,38.8529,-1.25945,8.36512,10300,188.39,8.36512,0,707.799,-79.0847,48.2783,7210,2060,1030,30825,23839,64,746.382,40.8021,0,1096.26,-419.137,566.967,6913.31,16925.7,20000,0,0,0,0,40.8021,0,40.8021,0,0,566.967,0,87.6662,0,654.634,0,1,0,702.912,0,0,0,702.912,20
636.159,1,16.5639,0,0,7.5147,3.79205,0,10088.8,184.015,0,0,129.684,238.113,25.85,7006.98,2054.57,1027.28,30717.9,23649.6,64,638.476,7.89169,0,169.923,-628.297,357,6840.28,16809.4,20000,0,0,0,0,7.89169,0,7.89169,0,0,357,0,14.2445,0,371.245,0,1,0,397.095,0,0,0,397.095,20
624.603,1,18.1024,0,0,10.2821,3.73525,0,9837.61,199.389,0,0,27.6138,234.547,25.85,6771.31,2044.2,1022.1,30536.9,23287.9,64,601.579,10.798,0,64.4961,-365.71,357,6703.89,16584,19844.2,0,0,0,0,10.798,0,10.798,0,0,357,0,46.7056,0,403.706,0,1,0,429.556,0,0,0,429.556,20
615.18,1,18.4931,0,0,12.5305,3.46046,0,9632.57,200.483,0,0,199.089,217.292,25.85,6567.63,2043.29,1021.65,30497.4,22925.1,64,626.627,13.1592,0,276.467,-195.578,357,6567.67,16357.4,19708.5,0,0,0,0,13.1592,0,13.1592,0,0,357,0,47.6006,0,404.601,0,1,0,430.451,0,0,0,430.451,20
618.358,1,14.8368,0,0,21.6394,3.62458,0,9557.82,158.397,0,0,561.69,227.598,25.85,6467.82,2060,1030,30722,23268.5,64,556.779,22.725,0,669.652,-856.254,357,6631.98,16636.5,20000,0,0,0,0,22.725,0,22.725,0,0,357,0,24.4269,0,381.427,0,1,0,407.277,0,0,0,407.277,20
641.077,1,14.6143,0,0,39.5361,2.20334,0,10300,152.861,0,0,1242.05,138.354,105.682,7210,2060,1030,30825,23839,64,610.337,41.5195,0,1407,-683.489,951.164,6913.31,16925.7,20000,0,0,0,0,41.5195,0,41.5195,0,0,951.164,0,36.7091,0,987.873,0,1,0,1093.55,0,0,0,1093.55,20
649,1,15.271,0,0,76.1253,4.69544,48.2357,10300,171.749,48.2357,0,7725.17,294.84,7306.81,7210,2060,1030,30825,23839,64,595.297,79.9443,0,8832.69,-662.969,8980.31,6913.31,16925.7,20000,0,0,0,0,79.9443,0,79.9443,0,0,8980.31,0,157.257,0,9137.57,0,1,0,16444.4,0,0,0,16444.4,20
649,1,15.2828,0,0,19.6148,-6.14508,10.4771,10300,169.783,10.4771,0,3839.92,-385.867,4066.48,7210,2060,1030,30825,23839,64,573.591,20.5988,0,3981.43,-334.832,3763.27,6913.31,16925.7,20000,0,0,0,0,20.5988,0,20.5988,0,0,3763.27,0,32.6915,0,3795.96,0,1,0,7862.44,0,0,0,7862.44,20
643.053,1,14.5054,0,0,10.556,1.99793,0,10300,161.146,0,0,8067.56,125.456,7780.96,7210,2060,1030,30825,23839,64,606.623,11.0856,0,8296.74,-8.69402,7709.9,6913.31,16925.7,20000,0,0,0,0,11.0856,0,11.0856,0,0,7709.9,0,39.9288,0,7749.82,0,1,0,15530.8,0,0,0,15530.8,20
648.505,1,15.8825,0,0,25.0071,3.6721,0,10300,178.076,0,0,2636.71,230.581,2228.05,7210,2060,1030,30825,23839,64,652.773,26.2616,0,2870.27,-213.339,2457.1,6913.31,16925.7,20000,0,0,0,0,26.2616,0,26.2616,0,0,2457.1,0,41.5583,0,2498.66,0,1,0,4726.71,0,0,0,4726.71,20
647.352,1,13.1948,0,0,17.5836,5.54226,0,10119.4,146.698,0,0,212.842,348.014,25.85,7039.6,2053.23,1026.61,30697.8,23507,64,601.987,18.4657,0,367.053,-110.998,357,6795.84,16711.2,19869.5,0,0,0,0,18.4657,0,18.4657,0,0,357,0,59.6175,0,416.617,0,1,0,442.467,0,0,0,442.467,20
644.958,1,14.4353,0,0,17.5836,5.54226,0,9928.62,156.976,0,0,212.842,348.014,25.85,6858.93,2046.46,1023.23,30570.7,23138.3,64,638.378,18.4657,0,367.053,-110.357,357,6665.91,16472.4,19738.7,0,0,0,0,18.4657,0,18.4657,0,0,357,0,59.6175,0,416.617,0,1,0,442.467,0,0,0,442.467,20
637.172,1,14.3561,0,0,11.0311,4.46066,0,10099.8,152.673,0,0,884.159,280.097,25.85,7009.82,2060,1030,30825,23006.7,64,712.38,11.5844,0,1029.33,-27.0537,357,6625.98,16380.7,19869,0,0,0,0,11.5844,0,11.5844,0,0,357,0,115.571,0,472.571,0,1,0,498.421,0,0,0,498.421,20
637.91,1,14.4731,0,0,18.4354,3.22464,0,10300,159.225,0,0,1910.86,202.484,1348.98,7210,2060,1030,30825,23839,64,666.393,19.3602,0,2252.59,-267.077,909.252,6913.31,16925.7,20000,0,0,0,0,19.3602,0,19.3602,0,0,909.252,0,300.627,0,1209.88,0,1,0,2558.85,0,0,0,2558.85,20
649,1,12.4057,0,0,170.542,-1.77598,148.822,10300,140.216,148.822,0,32803.6,-111.519,32923.8,7210,2060,1030,30825,23839,64,608.502,179.097,0,34278.2,-662.029,34510.8,6913.31,16925.7,20000,0,0,0,0,179.097,0,179.097,0,0,34510.8,0,242.331,0,34753.1,0,1,0,67676.9,0,0,0,67676.9,20
649,1,13.4836,0,0,192.632,4.87297,174.275,10300,149.794,174.275,0,37602.6,305.987,37321.1,7210,2060,1030,30825,23839,64,614.119,202.295,0,39718.4,-243.995,39550.6,6913.31,16925.7,20000,0,0,0,0,202.295,0,202.295,0,0,39550.6,0,437.98,0,39988.6,0,1,0,77309.7,0,0,0,77309.7,20
649,1,14.8671,0,0,129.382,1.32106,113.194,10300,165.165,113.194,0,89476.1,82.9532,89341.2,7210,2060,1030,30825,23839,64,620.234,135.873,0,90707.4,-245.031,90468.1,6913.31,16925.7,20000,0,0,0,0,135.873,0,135.873,0,0,90468.1,0,599.813,0,91067.9,0,1,0,180409,0,0,0,180409,20
649,1,13.5364,0,0,105.751,3.25934,88.9556,10300,150.381,88.9556,0,26850.1,204.663,26584,7210,2060,1030,30825,23839,64,705.037,111.057,0,28173.7,-223.319,27803.1,6913.31,16925.7,20000,0,0,0,0,111.057,0,111.057,0,0,27803.1,0,649.11,0,28452.2,0,1,0,55036.2,0,0,0,55036.2,20
649,1,14.5195,0,0,79.516,-3.32789,68.3244,10300,161.303,68.3244,0,34143.8,-208.967,34259.8,7210,2060,1030,30825,23839,64,697.078,83.5051,0,34790.4,-38.1455,34215,6913.31,16925.7,20000,0,0,0,0,83.5051,0,83.5051,0,0,34215,0,587.447,0,34802.4,0,1,0,69062.2,0,0,0,69062.2,20
649,1,15.7612,0,0,419.481,1.73412,401.985,10300,175.098,401.985,0,56689.7,108.89,56807.7,7210,2060,1030,30825,23839,64,618.771,440.525,0,58991.2,-533.56,59346.5,6913.31,16925.7,20000,0,0,0,0,440.525,0,440.525,0,0,59346.5,0,1435.43,0,60781.9,0,1,0,117590,0,0,0,117590,20
649,1,15.6024,0,0,245.265,-6.41758,236.08,10300,173.333,236.08,0,11324.2,-402.978,11789.9,7210,2060,1030,30825,23839,64,661.13,257.569,0,13589.7,131.869,13054.3,6913.31,16925.7,20000,0,0,0,0,257.569,0,257.569,0,0,13054.3,0,874.289,0,13928.6,0,1,0,25718.5,0,0,0,25718.5,20
649,1,15.7641,0,0,235.587,-1.20814,221.031,10300,175.13,221.031,0,15194.6,-75.8627,15316.3,7210,2060,1030,30825,23839,64,614.954,247.406,0,19534.9,-148.971,19316.3,6913.31,16925.7,20000,0,0,0,0,247.406,0,247.406,0,0,19316.3,0,1427.47,0,20743.8,0,1,0,36060.1,0,0,0,36060.1,20
649,1,15.1347,0,0,537.763,0.429148,522.2,10300,168.137,522.2,0,6843.36,26.9474,7170.47,7210,2060,1030,30825,23839,64,646.262,564.741,0,11880.7,-135.532,11934.7,6913.31,16925.7,20000,0,0,0,0,564.741,0,564.741,0,0,11934.7,0,1438.88,0,13373.6,0,1,0,20544.1,0,0,0,20544.1,20
649,1,12.8723,0,0,1447.11,-2.82866,1437.07,10300,143.004,1437.07,0,22687.4,-177.619,24159.1,7210,2060,1030,30825,23839,64,693.395,1519.71,0,31789.9,-245.216,32861.4,6913.31,16925.7,20000,0,0,0,0,1519.71,0,1519.71,0,0,32861.4,0,1286.14,0,34147.5,0,1,0,58306.7,0,0,0,58306.7,20
649,1,15.5611,0,0,337.852,-0.899229,323.19,10300,172.875,323.19,0,6745.86,-56.4651,6952.64,7210,2060,1030,30825,23839,64,667.637,354.801,0,9337.13,-231.528,9255.83,6913.31,16925.7,20000,0,0,0,0,354.801,0,354.801,0,0,9255.83,0,445.714,0,9701.54,0,1,0,16654.2,0,0,0,16654.2,20
649,1,15.6061,0,0,189.615,3.1385,170.871,10300,173.374,170.871,0,2924.04,197.075,2724.46,7210,2060,1030,30825,23839,64,667.787,199.128,0,6038.09,-18.6086,5588.03,6913.31,16925.7,20000,0,0,0,0,199.128,0,199.128,0,0,5588.03,0,514.23,0,6102.26,0,1,0,8826.72,0,0,0,8826.72,20
649,1,14.8993,0,0,537.907,-13.7609,536.769,10300,165.523,536.769,0,8246.75,-864.084,9482.08,7210,2060,1030,30825,23839,64,717.77,564.893,0,11048.4,-195.11,11090.6,6913.31,16925.7,20000,0,0,0,0,564.893,0,564.893,0,0,11090.6,0,540.58,0,11631.2,0,1,0,21113.3,0,0,0,21113.3,20
649,1,15.8293,0,0,305.606,-4.0071,293.784,10300,175.854,293.784,0,8993.29,-251.617,9362.84,7210,2060,1030,30825,23839,64,704.008,320.938,0,12285.3,126.507,11775.7,6913.31,16925.7,20000,0,0,0,0,320.938,0,320.938,0,0,11775.7,0,655.414,0,12431.1,0,1,0,21794,0,0,0,21794,20
649,1,16.8331,0,0,135.067,-1.13894,119.373,10300,187.006,119.373,0,9439.01,-71.5171,9442.9,7210,2060,1030,30825,23839,64,681.689,141.843,0,10873.6,5.67967,10328.1,6913.31,16925.7,20000,0,0,0,0,141.843,0,141.843,0,0,10328.1,0,507.242,0,10835.4,0,1,0,20278.3,0,0,0,20278.3,20
649,1,24.0804,0,0,114.25,-13.6307,103.8,10300,267.519,103.8,0,3463.11,-855.909,4155.3,7210,2060,1030,30825,23839,64,676.033,119.982,0,4918.67,223.34,4139.28,6913.31,16925.7,20000,0,0,0,0,119.982,0,119.982,0,0,4139.28,0,265.194,0,4404.48,0,1,0,8559.78,0,0,0,8559.78,20
649,1,20.7848,0,0,854.393,1.9552,831.653,10300,230.906,831.653,0,8427,122.773,8904.97,7210,2060,1030,30825,23839,64,768.745,897.256,0,11363.4,-283.083,11775,6913.31,16925.7,20000,0,0,0,0,897.256,0,897.256,0,0,11775,0,869.977,0,12645,0,1,0,21549.9,0,0,0,21549.9,20
649,1,23.5062,0,0,551.575,-10.3416,538.411,10300,261.139,538.411,0,3681.84,-649.379,4608.49,7210,2060,1030,30825,23839,64,670.091,579.246,0,6704.18,38.4898,6574.85,6913.31,16925.7,20000,0,0,0,0,579.246,0,579.246,0,0,6574.85,0,528.142,0,7102.99,0,1,0,11711.5,0,0,0,11711.5,20
649,1,15.3821,0,0,199.022,-1.73769,185.377,10300,170.886,185.377,0,7123.44,-109.114,7247.04,7210,2060,1030,30825,23839,64,891.866,209.006,0,9512.05,99.9592,8729.23,6913.31,16925.7,20000,0,0,0,0,209.006,0,209.006,0,0,8729.23,0,254.625,0,8983.86,0,1,0,16230.9,0,0,0,16230.9,20
649,1,18.6676,0,0,145.309,-13.908,140.549,10300,207.385,140.549,0,5003.86,-873.323,5810.35,7210,2060,1030,30825,23839,64,781.222,152.599,0,7404.82,141.964,6634.23,6913.31,16925.7,20000,0,0,0,0,152.599,0,152.599,0,0,6634.23,0,144.878,0,6779.11,0,1,0,12589.5,0,0,0,12589.5,20
649,1,18.8683,0,0,96.3998,3.56522,73.9663,10300,209.615,73.9663,0,1950.22,223.87,1590.7,7210,2060,1030,30825,23839,64,841.325,101.236,0,3374.62,75.5166,2559.02,6913.31,16925.7,20000,0,0,0,0,101.236,0,101.236,0,0,2559.02,0,102.47,0,2661.49,0,1,0,4252.19,0,0,0,4252.19,20
649,1,22.6304,0,0,98.8541,-8.53091,84.7547,10300,251.41,84.7547,0,881.24,-535.68,1250.26,7210,2060,1030,30825,23839,64,812.121,103.813,0,2361.21,163.812,1489.09,6913.31,16925.7,20000,0,0,0,0,103.813,0,103.813,0,0,1489.09,0,144.443,0,1633.53,0,1,0,2883.8,0,0,0,2883.8,20
649,1,18.322,0,0,94.7654,-1.61177,78.0552,10300,203.546,78.0552,0,3622.57,-101.207,3598.29,7210,2060,1030,30825,23839,64,825.351,99.5195,0,4952.53,160.811,4065.89,6913.31,16925.7,20000,0,0,0,0,99.5195,0,99.5195,0,0,4065.89,0,336.575,0,4402.47,0,1,0,8000.75,0,0,0,8000.75,20
649,1,23.066,0,0,65.0045,2.36858,39.5699,10300,256.249,39.5699,0,664.666,148.73,299.257,7210,2060,1030,30825,23535.9,64,922.683,68.2656,0,1154.82,113.541,490,6838.99,16696.9,20000,0,0,0,0,68.2656,0,68.2656,0,0,490,0,95.6819,0,585.682,0,1,0,884.939,0,0,0,884.939,20
649,1,24.328,0,0,50.141,2.06579,23.7471,10300,270.27,23.7471,0,545.825,129.717,169.585,7210,2060,1030,30825,22982,64,839.907,52.6564,0,865.831,392.508,490,6665.08,16316.9,19750,0,0,0,0,52.6564,0,52.6564,0,0,490,0,30.3961,0,520.396,0,1,0,689.981,0,0,0,689.981,20
649,1,18.2794,0,0,33.8989,5.65914,9.96034,10300,203.074,9.96034,0,772.642,355.353,224.176,7210,2060,1030,30825,22966.8,64,897.149,35.5995,0,1075.66,-510.672,490,6617.6,16349.2,19999.9,0,0,0,0,35.5995,0,35.5995,0,0,490,0,26.1497,0,516.15,0,1,0,740.326,0,0,0,740.326,20
646.902,1,24.7186,0,0,26.2778,3.65698,0,10300,274.609,0,0,676.244,229.632,172.003,7210,2060,1030,30825,22607.7,64,786.532,27.5961,0,898.105,139.587,490,6486.55,16121.2,19868.5,0,0,0,0,27.5961,0,27.5961,0,0,490,0,97.5876,0,587.588,0,1,0,759.59,0,0,0,759.59,20
635.616,1,24.3624,0,0,7.83879,-5.23689,0,10300,271.529,0,0,333.834,-328.839,391.144,7210,2060,1030,30825,22143.6,64,741.196,8.23205,0,444.896,-56.2961,490,6288.03,15855.5,19611,0,0,0,0,8.23205,0,8.23205,0,0,490,0,26.4975,0,516.498,0,1,0,907.641,0,0,0,907.641,20
624.727,1,17.1433,0,0,4.84104,-1.41335,0,10255.8,194.462,0,0,87.3629,-88.7485,25.85,7165.8,2060,1030,30825,21284.3,64,753.852,5.0839,0,111.813,310.671,490,6013.79,15270.6,19032.5,0,0,0,0,5.0839,0,5.0839,0,0,490,0,24.4624,0,514.462,0,1,0,540.312,0,0,0,540.312,20
619.183,1,20.6059,0,0,7.20967,-7.85276,0,10300,236.356,0,0,507.133,-493.096,719.673,7210,2060,1030,30825,20654.7,64,773.088,7.57137,0,570.627,314.435,490,5773.16,14881.5,18662.9,0,0,0,0,7.57137,0,7.57137,0,0,490,0,12.7025,0,502.702,0,1,0,1222.38,0,0,0,1222.38,20
601.606,1,19.2574,0,0,3.4124,1.73247,0,10074.3,224.241,0,0,102.772,108.786,25.85,6984.7,2059.7,1029.85,30794.6,19923.3,64,815.386,3.5836,0,137.582,-13.2492,490,5548.64,14374.6,18243.3,0,0,0,0,3.5836,0,3.5836,0,0,490,0,5.27757,0,495.278,0,1,0,521.128,0,0,0,521.128,20
