0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,14.3418,0,0,38.07,3.08538,20.6428,9752.15,151.046,20.6428,0,85.2955,193.739,25.85,6668.74,2055.6,1027.8,30733.3,23330.4,612.873,39.9799,0,253.858,101.993,357,6736.86,16593.6,19730.5,0,0,0,0,39.9799,0,39.9799,0,0,357,0,56.9306,0,413.931,0,1,0,439.781,0,0,0,439.781,20
649,1,12.0481,0,0,22.8253,2.73288,8.04434,9589.78,123.799,8.04434,0,9.58646,171.605,25.85,6517.95,2047.89,1023.94,30592.1,22866.7,583.409,23.9704,0,433.205,237.047,357,6581.99,16284.7,19473.9,0,0,0,0,23.9704,0,23.9704,0,0,357,0,51.4972,0,408.497,0,1,0,434.347,0,0,0,434.347,20
649,1,12.4918,0,0,11.7059,-4.48932,3.70346,9534.51,125.456,3.70346,0,6.98669,-281.897,25.85,6444.51,2060,1030,30788.6,22334.1,573.744,12.2932,0,222.469,159.215,357,6416.26,15917.8,19151.4,0,0,0,0,12.2932,0,12.2932,0,0,357,0,53.5327,0,410.533,0,1,0,436.383,0,0,0,436.383,20
649,1,13.8954,0,0,33.5595,-4.10479,23.7689,9647.1,137.98,23.7689,0,31.2657,-257.751,25.85,6557.1,2060,1030,30825,22097.9,555.801,35.243,0,446.322,-106.216,357,6315.52,15782.4,19062.6,0,0,0,0,35.243,0,35.243,0,0,357,0,191.823,0,548.823,0,1,0,574.673,0,0,0,574.673,20
649,1,12.2472,0,0,49.0919,1.83429,35.0104,9523.45,123.738,35.0104,0,80.6395,115.18,25.85,6433.45,2060,1030,30799.5,22150.7,522.898,51.5547,0,971.291,-35.8092,357,6279.77,15870.9,19188.5,0,0,0,0,51.5547,0,51.5547,0,0,357,0,369.929,0,726.929,0,1,0,752.779,0,0,0,752.779,20
649,1,12.3071,0,0,24.1224,5.90836,5.907,9319.66,121.998,5.907,0,38.5308,371.003,25.85,6254.2,2043.64,1021.82,30528.9,21846.6,603.674,25.3326,0,755.708,230.088,357,6171.55,15675.1,19082.9,0,0,0,0,25.3326,0,25.3326,0,0,357,0,159.054,0,516.054,0,1,0,541.904,0,0,0,541.904,20
649,1,12.5142,0,0,70.8729,2.86334,55.4954,9262.06,120.595,55.4954,0,375.817,179.797,25.85,6177.7,2056.24,1028.12,30691.6,21840.9,553.535,74.4284,0,804.655,-128.363,357,6139.98,15700.9,19185.5,0,0,0,0,74.4284,0,74.4284,0,0,357,0,200.334,0,557.334,0,1,0,583.184,0,0,0,583.184,20
649,1,13.9853,0,0,275.701,3.09393,258.622,9329.01,133.123,258.622,0,294.998,194.276,25.85,6239.01,2060,1030,30825,22309.5,600.954,289.533,0,1225.5,-451.812,357,6270.31,16039.2,19725.8,0,0,0,0,289.533,0,289.533,0,0,357,0,118.278,0,475.278,0,1,0,501.128,0,0,0,501.128,20
649,1,12.8987,0,0,59.6195,-5.12941,51.8502,10101.1,123.998,51.8502,0,548.032,-322.09,25.85,7011.13,2060,1030,30825,22593.6,611.917,62.6104,0,1028.83,-435.774,357,6344.38,16249.2,20000,0,0,0,0,62.6104,0,62.6104,0,0,357,0,202.522,0,559.522,0,1,0,585.372,0,0,0,585.372,20
649,1,12.4606,0,0,108.603,-1.44213,97.5843,10300,134.612,97.5843,0,804.674,-90.5551,659.333,7210,2060,1030,30825,23839,606.311,114.051,0,2027.5,-168.209,458.047,6913.31,16925.7,20000,0,0,0,0,114.051,0,114.051,0,0,458.047,0,216.13,0,674.177,0,1,0,1333.51,0,0,0,1333.51,20
