0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv
7859,7859,552.517,0,0,132.295,132.295,0,0,100447,0.0769607,0,0,0,0,6913.31,6913.31,603.834,0,0,164.97,164.97,0,0,37999.6,0.0635809,0,0,0,0,16925.7,16925.7,1478.35,0,0,376.73,376.73,0,0,61999.4,0.0885043,0,0,0,0
7859,7859,2227.83,0,0,142.117,142.117,0,0,100447,0.159635,0,0,0,0,6913.31,6913.31,2125.94,0,0,165.767,165.767,0,0,37999.6,0.127469,0,0,0,0,16925.7,16925.7,5204.9,0,0,343.445,343.445,0,0,61999.4,0.169189,0,0,0,0
7859,7859,2665.17,0,0,145.377,145.377,0,0,100447,0.244206,0,0,0,0,6913.31,6913.31,2510.36,0,0,181.686,181.686,0,0,37999.6,0.197492,0,0,0,0,16925.7,16925.7,6146.06,0,0,403.876,403.876,0,0,61999.4,0.264071,0,0,0,0
7859,7859,420.82,0,0,125.578,125.578,0,0,100447,0.31726,0,0,0,0,6913.31,6913.31,402.476,0,0,188.464,188.464,0,0,37999.6,0.270127,0,0,0,0,16925.7,16925.7,985.373,0,0,293.922,293.922,0,0,61999.4,0.333121,0,0,0,0
7859,7859,2172,0,0,138.294,138.294,0,0,100447,0.39771,0,0,0,0,6913.31,6913.31,2059.85,0,0,180.597,180.597,0,0,37999.6,0.339731,0,0,0,0,16925.7,16925.7,5043.08,0,0,408.926,408.926,0,0,61999.4,0.429189,0,0,0,0
7859,7859,395.314,0,0,150.736,150.736,0,0,100447,0.486574,0,0,0,0,6913.31,6913.31,399.297,0,0,178.075,178.075,0,0,37999.6,0.409242,0,0,0,0,16925.7,16925.7,977.589,0,0,348.896,348.896,0,0,61999.4,0.515136,0,0,0,0
7859,7859,377.741,0,0,151.364,151.364,0,0,100447,0.575809,0,0,0,0,6913.31,6913.31,376.262,0,0,186.231,186.231,0,0,37999.6,0.481938,0,0,0,0,16925.7,16925.7,921.193,0,0,392.234,392.234,0,0,61999.4,0.611759,0,0,0,0
7859,7859,293.221,0,0,143.581,143.581,0,0,100447,0.660455,0,0,0,0,6913.31,6913.31,293.709,0,0,181.033,181.033,0,0,37999.6,0.552604,0,0,0,0,16925.7,16925.7,719.08,0,0,385.204,385.204,0,0,61999.4,0.706651,0,0,0,0
7859,7859,373.4,0,0,144.962,144.962,0,0,100447,0.745915,0,0,0,0,6913.31,6913.31,384.032,0,0,203.795,203.795,0,0,37999.6,0.632156,0,0,0,0,16925.7,16925.7,940.216,0,0,417.666,417.666,0,0,61999.4,0.809539,0,0,0,0
7859,7859,713.527,0,0,130.924,130.924,0,0,100447,0.819311,0,0,0,0,6913.31,6913.31,849.013,0,0,181.572,181.572,0,0,37999.6,0.700264,0,0,0,0,16925.7,16925.7,2078.62,0,0,349.361,349.361,0,0,61999.4,0.893764,0,0,0,0
7859,7859,985.222,0,0,141.959,141.959,0,0,100447,0.898894,0,0,0,0,6913.31,6913.31,1086,0,0,185.365,185.365,0,0,37999.6,0.769795,0,0,0,0,16925.7,16925.7,2658.83,0,0,396.965,396.965,0,0,61999.4,0.989465,0,0,0,0
7859,7859,549.801,0,0,144.148,144.148,0,0,100447,0.979705,0,0,0,0,6913.31,6913.31,567.199,0,0,180.34,180.34,0,0,37999.6,0.83744,0,0,0,0,16925.7,16925.7,1388.66,0,0,383.339,383.339,0,0,61999.4,1.08188,0,0,0,0
7859,7859,486.918,0,0,152.114,152.114,0,0,100447,1.06498,0,0,0,0,6913.31,6913.31,597.567,0,0,171.927,171.927,0,0,37999.6,0.90193,0,0,0,0,16925.7,16925.7,1463.01,0,0,366.747,366.747,0,0,61999.4,1.1703,0,0,0,0
7859,7859,282.84,0,0,157.909,157.909,0,0,100447,1.15351,0,0,0,0,6913.31,6913.31,396.546,0,0,196.006,196.006,0,0,37999.6,0.975453,0,0,0,0,16925.7,16925.7,970.855,0,0,367.878,367.878,0,0,61999.4,1.25899,0,0,0,0
7859,7859,290.38,0,0,177.645,177.645,0,0,100447,1.25641,0,0,0,0,6913.31,6913.31,441.744,0,0,191.986,191.986,0,0,37999.6,1.04888,0,0,0,0,16925.7,16925.7,1081.51,0,0,376.11,376.11,0,0,61999.4,1.34828,0,0,0,0
7859,7859,1604.97,0,0,150.486,150.486,0,0,100447,1.34359,0,0,0,0,6913.31,6913.31,1613.36,0,0,199.452,199.452,0,0,37999.6,1.12516,0,0,0,0,16925.7,16925.7,3949.95,0,0,404.947,404.947,0,0,61999.4,1.44442,0,0,0,0
7859,7859,772.765,0,0,166.65,166.65,0,0,100447,1.44013,0,0,0,0,6913.31,6913.31,882.804,0,0,194.705,194.705,0,0,37999.6,1.19962,0,0,0,0,16925.7,16925.7,2161.35,0,0,363.716,363.716,0,0,61999.4,1.53077,0,0,0,0
7859,7859,775.931,0,0,161.388,161.388,0,0,100447,1.53362,0,0,0,0,6913.31,6913.31,916.705,0,0,192.642,192.642,0,0,37999.6,1.2733,0,0,0,0,16925.7,16925.7,2244.35,0,0,380.613,380.613,0,0,61999.4,1.62113,0,0,0,0
7859,7859,842.664,0,0,159.054,159.054,0,0,100447,1.62264,0,0,0,0,6913.31,6913.31,844.656,0,0,196.554,196.554,0,0,37999.6,1.34695,0,0,0,0,16925.7,16925.7,2067.95,0,0,443.459,443.459,0,0,61999.4,1.72181,0,0,0,0
7859,7859,1503.67,0,0,208.817,208.817,0,0,100447,1.73951,0,0,0,0,6913.31,6913.31,1545.81,0,0,208.638,208.638,0,0,37999.6,1.42513,0,0,0,0,16925.7,16925.7,3784.58,0,0,490.905,490.905,0,0,61999.4,1.83326,0,0,0,0
7859,7859,624.825,0,0,187.546,187.546,0,0,100447,1.84447,0,0,0,0,6913.31,6913.31,731.055,0,0,183.438,183.438,0,0,37999.6,1.49386,0,0,0,0,16925.7,16925.7,1789.82,0,0,455.488,455.488,0,0,61999.4,1.93667,0,0,0,0
7859,7859,995.246,0,0,167.226,167.226,0,0,100447,1.93806,0,0,0,0,6913.31,6913.31,1163.55,0,0,236.493,236.493,0,0,37999.6,1.58248,0,0,0,0,16925.7,16925.7,2848.7,0,0,334.76,334.76,0,0,61999.4,2.01267,0,0,0,0
7859,7859,1988.6,0,0,222.121,222.121,0,0,100447,2.05706,0,0,0,0,6913.31,6913.31,2084,0,0,191.539,191.539,0,0,37999.6,1.65189,0,0,0,0,16925.7,16925.7,5102.2,0,0,547.114,547.114,0,0,61999.4,2.13676,0,0,0,0
7859,7859,3107.24,0,0,174.558,174.558,0,0,100447,2.15058,0,0,0,0,6913.31,6913.31,3100.81,0,0,240.413,240.413,0,0,37999.6,1.739,0,0,0,0,16925.7,16925.7,7591.64,0,0,443.102,443.102,0,0,61999.4,2.23725,0,0,0,0
7859,7859,2910.03,0,0,262.728,262.728,0,0,100447,2.29134,0,0,0,0,6913.31,6913.31,2836.49,0,0,228.54,228.54,0,0,37999.6,1.82181,0,0,0,0,16925.7,16925.7,6944.5,0,0,563.516,563.516,0,0,61999.4,2.36506,0,0,0,0
