0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv
7859,7859,552.517,0,0,143.852,143.852,0,0,100447,0.0836839,0,0,0,0,6913.31,6913.31,603.834,0,0,161.885,161.885,0,0,37999.6,0.0623919,0,0,0,0,16925.7,16925.7,1478.35,0,0,357.706,357.706,0,0,61999.4,0.0840351,0,0,0,0
7859,7859,2227.83,0,0,145.194,145.194,0,0,100447,0.168149,0,0,0,0,6913.31,6913.31,2125.94,0,0,162.33,162.33,0,0,37999.6,0.124955,0,0,0,0,16925.7,16925.7,5204.9,0,0,385.822,385.822,0,0,61999.4,0.174675,0,0,0,0
7859,7859,2665.17,0,0,138.102,138.102,0,0,100447,0.248487,0,0,0,0,6913.31,6913.31,2510.36,0,0,183.288,183.288,0,0,37999.6,0.195596,0,0,0,0,16925.7,16925.7,6146.06,0,0,368.77,368.77,0,0,61999.4,0.26131,0,0,0,0
7859,7859,420.82,0,0,161.266,161.266,0,0,100447,0.342301,0,0,0,0,6913.31,6913.31,402.476,0,0,199.732,199.732,0,0,37999.6,0.272574,0,0,0,0,16925.7,16925.7,985.373,0,0,403.707,403.707,0,0,61999.4,0.356152,0,0,0,0
7859,7859,2172,0,0,130.471,130.471,0,0,100447,0.418201,0,0,0,0,6913.31,6913.31,2059.85,0,0,168.432,168.432,0,0,37999.6,0.337489,0,0,0,0,16925.7,16925.7,5043.08,0,0,358.648,358.648,0,0,61999.4,0.440408,0,0,0,0
7859,7859,395.314,0,0,149.105,149.105,0,0,100447,0.506103,0,0,0,0,6913.31,6913.31,399.297,0,0,179.525,179.525,0,0,37999.6,0.407567,0,0,0,0,16925.7,16925.7,977.589,0,0,354.34,354.34,0,0,61999.4,0.527696,0,0,0,0
7859,7859,377.741,0,0,127.783,127.783,0,0,100447,0.581436,0,0,0,0,6913.31,6913.31,376.262,0,0,188.682,188.682,0,0,37999.6,0.481219,0,0,0,0,16925.7,16925.7,921.193,0,0,410.116,410.116,0,0,61999.4,0.628724,0,0,0,0
7859,7859,293.221,0,0,138.803,138.803,0,0,100447,0.663265,0,0,0,0,6913.31,6913.31,293.709,0,0,184.274,184.274,0,0,37999.6,0.553151,0,0,0,0,16925.7,16925.7,719.08,0,0,399.848,399.848,0,0,61999.4,0.727223,0,0,0,0
7859,7859,373.4,0,0,132.393,132.393,0,0,100447,0.741316,0,0,0,0,6913.31,6913.31,384.032,0,0,192.826,192.826,0,0,37999.6,0.628421,0,0,0,0,16925.7,16925.7,940.216,0,0,406.168,406.168,0,0,61999.4,0.827279,0,0,0,0
7859,7859,848.119,0,0,148.035,148.035,0,0,100447,0.824305,0,0,0,0,6913.31,6913.31,781.723,0,0,178.269,178.269,0,0,37999.6,0.69529,0,0,0,0,16925.7,16925.7,1913.87,0,0,416.071,416.071,0,0,61999.4,0.927586,0,0,0,0
7859,7859,1159.13,0,0,141.28,141.28,0,0,100447,0.903507,0,0,0,0,6913.31,6913.31,1102.95,0,0,174.198,174.198,0,0,37999.6,0.760631,0,0,0,0,16925.7,16925.7,2700.32,0,0,420.571,420.571,0,0,61999.4,1.02898,0,0,0,0
7859,7859,2101.5,0,0,141.319,141.319,0,0,100447,0.982731,0,0,0,0,6913.31,6913.31,1878.08,0,0,193.42,193.42,0,0,37999.6,0.833183,0,0,0,0,16925.7,16925.7,4598.06,0,0,399.719,399.719,0,0,61999.4,1.12534,0,0,0,0
7859,7859,1228.78,0,0,160.54,160.54,0,0,100447,1.07273,0,0,0,0,6913.31,6913.31,1173,0,0,181.908,181.908,0,0,37999.6,0.901418,0,0,0,0,16925.7,16925.7,2871.82,0,0,359.471,359.471,0,0,61999.4,1.21201,0,0,0,0
7859,7859,1014.16,0,0,130.525,130.525,0,0,100447,1.1459,0,0,0,0,6913.31,6913.31,912.353,0,0,181.897,181.897,0,0,37999.6,0.969647,0,0,0,0,16925.7,16925.7,2233.69,0,0,391.709,391.709,0,0,61999.4,1.30644,0,0,0,0
7859,7859,964.898,0,0,155.774,155.774,0,0,100447,1.23614,0,0,0,0,6913.31,6913.31,924.846,0,0,193.447,193.447,0,0,37999.6,1.04363,0,0,0,0,16925.7,16925.7,2264.28,0,0,360.02,360.02,0,0,61999.4,1.39191,0,0,0,0
7859,7859,493.525,0,0,166.246,166.246,0,0,100447,1.33245,0,0,0,0,6913.31,6913.31,455.332,0,0,200.474,200.474,0,0,37999.6,1.1203,0,0,0,0,16925.7,16925.7,1114.78,0,0,392.942,392.942,0,0,61999.4,1.4852,0,0,0,0
7859,7859,704.304,0,0,169.191,169.191,0,0,100447,1.43046,0,0,0,0,6913.31,6913.31,630.203,0,0,185.135,185.135,0,0,37999.6,1.19111,0,0,0,0,16925.7,16925.7,1542.91,0,0,426.155,426.155,0,0,61999.4,1.58638,0,0,0,0
7859,7859,184.264,0,0,186.154,186.154,0,0,100447,1.5383,0,0,0,0,6913.31,6913.31,185.393,0,0,184.68,184.68,0,0,37999.6,1.26174,0,0,0,0,16925.7,16925.7,453.894,0,0,413.698,413.698,0,0,61999.4,1.6846,0,0,0,0
7859,7859,265,0,0,176.486,176.486,0,0,100447,1.63707,0,0,0,0,6913.31,6913.31,284.278,0,0,198.602,198.602,0,0,37999.6,1.33615,0,0,0,0,16925.7,16925.7,695.991,0,0,408.384,408.384,0,0,61999.4,1.77731,0,0,0,0
7859,7859,715.442,0,0,219.897,219.897,0,0,100447,1.76014,0,0,0,0,6913.31,6913.31,690.178,0,0,228.28,228.28,0,0,37999.6,1.42169,0,0,0,0,16925.7,16925.7,1689.75,0,0,405.614,405.614,0,0,61999.4,1.8694,0,0,0,0
7859,7859,949.669,0,0,211.743,211.743,0,0,100447,1.87865,0,0,0,0,6913.31,6913.31,910.989,0,0,188.844,188.844,0,0,37999.6,1.49246,0,0,0,0,16925.7,16925.7,2230.35,0,0,444.067,444.067,0,0,61999.4,1.97021,0,0,0,0
