0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv
7859,7859,552.517,0,0,143.41,143.41,0,0,100447,0.0834264,0,0,0,0,6913.31,6913.31,603.834,0,0,165.529,165.529,0,0,37999.6,0.0637961,0,0,0,0,16925.7,16925.7,1478.35,0,0,375.513,375.513,0,0,61999.4,0.0882183,0,0,0,0
7859,7859,2227.83,0,0,147.261,147.261,0,0,100447,0.169093,0,0,0,0,6913.31,6913.31,2125.94,0,0,177.498,177.498,0,0,37999.6,0.132205,0,0,0,0,16925.7,16925.7,5204.9,0,0,367.761,367.761,0,0,61999.4,0.174616,0,0,0,0
7859,7859,2665.17,0,0,161.814,161.814,0,0,100447,0.263226,0,0,0,0,6913.31,6913.31,2510.36,0,0,203.667,203.667,0,0,37999.6,0.2107,0,0,0,0,16925.7,16925.7,6146.06,0,0,418.436,418.436,0,0,61999.4,0.272918,0,0,0,0
7859,7859,420.82,0,0,161.243,161.243,0,0,100447,0.357027,0,0,0,0,6913.31,6913.31,402.476,0,0,182.377,182.377,0,0,37999.6,0.28099,0,0,0,0,16925.7,16925.7,985.373,0,0,358.981,358.981,0,0,61999.4,0.357252,0,0,0,0
7859,7859,2172,0,0,142.175,142.175,0,0,100447,0.439735,0,0,0,0,6913.31,6913.31,2059.85,0,0,185.445,185.445,0,0,37999.6,0.352462,0,0,0,0,16925.7,16925.7,5043.08,0,0,350.587,350.587,0,0,61999.4,0.439615,0,0,0,0
7859,7859,395.314,0,0,145.642,145.642,0,0,100447,0.525597,0,0,0,0,6913.31,6913.31,399.297,0,0,183.97,183.97,0,0,37999.6,0.424274,0,0,0,0,16925.7,16925.7,977.589,0,0,383.567,383.567,0,0,61999.4,0.534103,0,0,0,0
7859,7859,377.741,0,0,154.398,154.398,0,0,100447,0.61662,0,0,0,0,6913.31,6913.31,376.262,0,0,179.624,179.624,0,0,37999.6,0.494391,0,0,0,0,16925.7,16925.7,921.193,0,0,363.437,363.437,0,0,61999.4,0.623632,0,0,0,0
7859,7859,293.221,0,0,124.47,124.47,0,0,100447,0.689999,0,0,0,0,6913.31,6913.31,293.709,0,0,178.038,178.038,0,0,37999.6,0.563888,0,0,0,0,16925.7,16925.7,719.08,0,0,366.43,366.43,0,0,61999.4,0.713899,0,0,0,0
7859,7859,373.4,0,0,149.734,149.734,0,0,100447,0.778272,0,0,0,0,6913.31,6913.31,384.032,0,0,180.405,180.405,0,0,37999.6,0.634309,0,0,0,0,16925.7,16925.7,940.216,0,0,415.328,415.328,0,0,61999.4,0.816211,0,0,0,0
7859,7859,1189.1,0,0,172.655,172.655,0,0,100447,0.875063,0,0,0,0,6913.31,6913.31,1164.8,0,0,177.243,177.243,0,0,37999.6,0.700794,0,0,0,0,16925.7,16925.7,2851.76,0,0,351.436,351.436,0,0,61999.4,0.900936,0,0,0,0
7859,7859,4047.8,0,0,142.708,142.708,0,0,100447,0.955066,0,0,0,0,6913.31,6913.31,3658.58,0,0,183.787,183.787,0,0,37999.6,0.769733,0,0,0,0,16925.7,16925.7,8957.22,0,0,400.708,400.708,0,0,61999.4,0.99754,0,0,0,0
7859,7859,500.934,0,0,154.049,154.049,0,0,100447,1.04143,0,0,0,0,6913.31,6913.31,599.72,0,0,193.383,193.383,0,0,37999.6,0.842271,0,0,0,0,16925.7,16925.7,1468.28,0,0,402.641,402.641,0,0,61999.4,1.09461,0,0,0,0
7859,7859,2715.24,0,0,132.186,132.186,0,0,100447,1.11553,0,0,0,0,6913.31,6913.31,2534.88,0,0,170.592,170.592,0,0,37999.6,0.90626,0,0,0,0,16925.7,16925.7,6206.09,0,0,376.072,376.072,0,0,61999.4,1.18527,0,0,0,0
7859,7859,789.56,0,0,168.788,168.788,0,0,100447,1.21015,0,0,0,0,6913.31,6913.31,884.917,0,0,194.226,194.226,0,0,37999.6,0.979115,0,0,0,0,16925.7,16925.7,2166.52,0,0,375.063,375.063,0,0,61999.4,1.2757,0,0,0,0
