0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
646.986,1,19.8259,0,0,22.9033,5.09167,0,10300,208,220.254,0,0,1567.45,319.72,1027.47,7210,2060,1030,30825,23839,788.847,24.0522,0,1759.78,110.408,884.581,6913.31,16925.7,20000,0,0,0,0,24.0522,0,24.0522,0,0,884.581,0,65.7937,0,950.375,0,1,0,1977.85,0,0,0,1977.85,20
637.231,1,20.8341,0,0,16.5392,5.46031,0,10048.3,208,232.174,0,0,264.724,342.868,25.85,6964.13,2056.09,1028.04,30740.6,23036.3,786.277,17.3689,0,435.311,482.82,490,6657.03,16379.3,19496.2,0,0,0,0,17.3689,0,17.3689,0,0,490,0,27.4929,0,517.493,0,1,0,543.343,0,0,0,543.343,20
649,1,19.2271,0,0,36.3763,4.16045,1.21923,10300,208,210.128,1.21923,0,1034.22,261.246,227.891,7210,2060,1030,30825,23173.7,660.408,38.2012,0,1490.1,61.2975,490,6672.95,16500.7,19675.5,0,0,0,0,38.2012,0,38.2012,0,0,490,0,77.7988,0,567.799,0,1,0,795.69,0,0,0,795.69,20
645.176,1,23.5169,0,0,20.6019,0.909081,0,10300,208,261.259,0,0,1767.93,57.0837,1449.59,7210,2060,1030,30825,23386.4,827.942,21.6355,0,1930.42,96.8807,490,6713.18,16673.2,20000,0,0,0,0,21.6355,0,21.6355,0,0,490,0,12.2242,0,502.224,0,1,0,1951.82,0,0,0,1951.82,20
649,1,18.9945,0,0,55.7352,6.46005,26.4566,10300,208,212.269,26.4566,0,1572.24,405.645,980.782,7210,2060,1030,30825,23839,677.24,58.5313,0,2279.2,44.2055,1163.69,6913.31,16925.7,20000,0,0,0,0,58.5313,0,58.5313,0,0,1163.69,0,22.962,0,1186.65,0,1,0,2167.44,0,0,0,2167.44,20
649,1,15.5077,0,0,35.9127,6.42176,13.9832,10103.7,208,172.282,13.9832,0,293.272,403.24,25.85,7020.89,2055.19,1027.6,30727.2,23200.6,747.686,37.7143,0,610.563,447.389,490,6729.46,16471.1,19601.6,0,0,0,0,37.7143,0,37.7143,0,0,490,0,73.599,0,563.599,0,1,0,589.449,0,0,0,589.449,20
649,1,18.6793,0,0,26.4845,6.44343,1.36172,10300,208,202.073,1.36172,0,2205.26,404.601,1305.83,7210,2060,1030,30825,23839,809.124,27.8131,0,3583.45,272.465,1492.87,6913.31,16925.7,20000,0,0,0,0,27.8131,0,27.8131,0,0,1492.87,0,169.477,0,1662.35,0,1,0,2968.18,0,0,0,2968.18,20
649,1,21.7674,0,0,34.6756,2.0027,10.9055,10300,208,241.823,10.9055,0,770.966,125.755,414.294,7210,2060,1030,30825,23675.5,751.106,36.4152,0,916.557,-124.628,490,6845.42,16830.1,20000,0,0,0,0,36.4152,0,36.4152,0,0,490,0,62.9807,0,552.981,0,1,0,967.274,0,0,0,967.274,20
649,1,17.7031,0,0,27.6471,4.1316,5.81236,10300,208,196.671,5.81236,0,553.48,259.435,103.187,7210,2060,1030,30825,23787,735.711,29.034,0,697.315,-610.876,490,6861.32,16925.7,20000,0,0,0,0,29.034,0,29.034,0,0,490,0,32.3541,0,522.354,0,1,0,625.541,0,0,0,625.541,20
649,1,19.8528,0,0,36.425,7.2245,9.3477,10137.3,208,220.553,9.3477,0,528.032,453.647,25.85,7047.33,2060,1030,30825,23839,824.542,38.2524,0,795.05,-802.324,759.093,6913.31,16925.7,20000,0,0,0,0,38.2524,0,38.2524,0,0,759.093,0,51.0812,0,810.174,0,1,0,836.024,0,0,0,836.024,20
649,1,18.5292,0,0,30.3051,-7.25668,19.0326,10300,208,201.204,19.0326,0,507.972,-455.667,618.798,7210,2060,1030,30825,23550.9,834.816,31.8255,0,686.081,-287.447,490,6830.46,16720.4,19968.7,0,0,0,0,31.8255,0,31.8255,0,0,490,0,164.469,0,654.469,0,1,0,1273.27,0,0,0,1273.27,20
649,1,15.4727,0,0,33.2171,7.83234,9.91207,10085.2,208,171.893,9.91207,0,310.707,491.814,25.85,7008.09,2051.42,1025.71,30670.8,23723.1,672.662,34.8835,0,452.586,-878.706,490,6832.24,16890.8,20000,0,0,0,0,34.8835,0,34.8835,0,0,490,0,116.607,0,606.607,0,1,0,632.457,0,0,0,632.457,20
649,1,17.3977,0,0,331.312,8.23863,305.675,10300,208,187.866,305.675,0,2671.92,517.327,1903.46,7210,2060,1030,30825,23839,729.878,347.933,0,3956.35,-692.943,4151.4,6913.31,16925.7,20000,0,0,0,0,347.933,0,347.933,0,0,4151.4,0,36.8995,0,4188.3,0,1,0,6091.76,0,0,0,6091.76,20
649,1,17.7591,0,0,26.8127,8.27195,0.781588,10101.1,208,197.293,0.781588,0,512.282,519.419,25.85,7011.59,2059.68,1029.84,30794.4,23408.3,738.862,28.1578,0,593.633,55.0727,357,6777.88,16630.4,19901.5,0,0,0,0,28.1578,0,28.1578,0,0,357,0,18.6021,0,375.602,0,1,0,401.452,0,0,0,401.452,20
649,1,16.6228,0,0,79.5396,6.67235,56.2445,10300,208,179.587,56.2445,0,1782.21,418.976,1010.39,7210,2060,1030,30825,23839,625.062,83.5299,0,2241.67,-49.1034,1220.1,6913.31,16925.7,20000,0,0,0,0,83.5299,0,83.5299,0,0,1220.1,0,199.182,0,1419.28,0,1,0,2429.68,0,0,0,2429.68,20
649,1,14.8484,0,0,25.1117,6.79988,3.46348,10088.9,208,164.957,3.46348,0,239.102,426.983,25.85,7012.71,2050.76,1025.38,30660.9,23234.2,638.845,26.3715,0,305.661,269.404,357,6722.61,16511.6,19671.6,0,0,0,0,26.3715,0,26.3715,0,0,357,0,78.749,0,435.749,0,1,0,461.599,0,0,0,461.599,20
649,1,14.3675,0,0,120.949,5.27492,101.307,10300,208,155.247,101.307,0,1654.23,331.227,893.842,7210,2060,1030,30825,23839,633.163,127.017,0,1972.54,-46.7982,579.974,6913.31,16925.7,20000,0,0,0,0,127.017,0,127.017,0,0,579.974,0,103.789,0,683.763,0,1,0,1577.6,0,0,0,1577.6,20
649,1,15.065,0,0,96.4757,-5.09456,86.5053,10300,208,167.363,86.5053,0,1113.48,-319.902,1352.52,7210,2060,1030,30825,23839,649.117,101.316,0,1421.87,175.344,698.727,6913.31,16925.7,20000,0,0,0,0,101.316,0,101.316,0,0,698.727,0,93.8564,0,792.583,0,1,0,2145.11,0,0,0,2145.11,20
649,1,15.4779,0,0,37.8664,-2.49892,24.8874,10300,208,171.95,24.8874,0,677.745,-156.914,687.597,7210,2060,1030,30825,23640,653.541,39.766,0,918.86,147.065,357,6847.09,16792.9,20000,0,0,0,0,39.766,0,39.766,0,0,357,0,28.7487,0,385.749,0,1,0,1073.35,0,0,0,1073.35,20
647.737,1,18.5712,0,0,21.4769,4.16837,0,10047.2,208,206.315,0,0,75.9476,261.744,25.85,6971.11,2050.69,1025.35,30659.9,23047.8,651.935,22.5543,0,224.394,137.12,357,6656.49,16391.3,19693.1,0,0,0,0,22.5543,0,22.5543,0,0,357,0,15.7531,0,372.753,0,1,0,398.603,0,0,0,398.603,20
643.34,1,14.5795,0,0,11.8604,1.67802,0,10112.3,208,156.908,0,0,518.409,105.368,25.85,7022.32,2060,1030,30825,22859.2,618.803,12.4554,0,879.786,101.114,357,6599.49,16259.7,19697,0,0,0,0,12.4554,0,12.4554,0,0,357,0,44.8339,0,401.834,0,1,0,427.684,0,0,0,427.684,20
649,1,13.7636,0,0,40.5303,2.70988,18.397,10300,208,150.236,18.397,0,909.632,170.161,419.955,7210,2060,1030,30825,22852.1,650.078,42.5636,0,1255.66,115.898,357,6595.29,16256.8,19879.4,0,0,0,0,42.5636,0,42.5636,0,0,357,0,59.4621,0,416.462,0,1,0,836.417,0,0,0,836.417,20
649,1,14.0386,0,0,35.7799,5.04898,16.6923,10126.3,208,155.96,16.6923,0,229.512,317.039,25.85,7041.62,2056.45,1028.23,30746.1,22248.7,683.918,37.5749,0,375.754,265.16,357,6387.42,15861.3,19590,0,0,0,0,37.5749,0,37.5749,0,0,357,0,38.7411,0,395.741,0,1,0,421.591,0,0,0,421.591,20
649,1,14.5145,0,0,89.8487,-0.140981,75.4752,10300,208,157.481,75.4752,0,1185.03,-8.8526,859.231,7210,2060,1030,30825,23014.9,671.279,94.3562,0,1694.2,-415.854,357,6599,16415.9,20000,0,0,0,0,94.3562,0,94.3562,0,0,357,0,73.1316,0,430.132,0,1,0,1289.36,0,0,0,1289.36,20
649,1,13.9864,0,0,46.2865,2.96839,29.3317,10300,208,155.381,29.3317,0,341.276,186.394,28.8329,7210,2060,1030,30825,22682.2,670.753,48.6086,0,487.088,-86.0839,357,6469.09,16213.1,19926.7,0,0,0,0,48.6086,0,48.6086,0,0,357,0,38.2747,0,395.275,0,1,0,424.108,0,0,0,424.108,20
649,1,17.6793,0,0,153.023,-9.07091,144.415,10300,208,196.407,144.415,0,655.796,-569.588,1173.39,7210,2060,1030,30825,23122.1,671.196,160.7,0,1309.46,-71.2529,357,6573.72,16548.4,20000,0,0,0,0,160.7,0,160.7,0,0,357,0,81.5648,0,438.565,0,1,0,1611.96,0,0,0,1611.96,20
649,1,15.9461,0,0,126.365,-10.1768,120.596,10300,208,177.152,120.596,0,2393.53,-639.031,2976.01,7210,2060,1030,30825,23839,701.924,132.705,0,3125.97,-19.9623,1859.82,6913.31,16925.7,20000,0,0,0,0,132.705,0,132.705,0,0,1859.82,0,122.95,0,1982.77,0,1,0,4958.78,0,0,0,4958.78,20
649,1,12.8343,0,0,151.566,-2.05861,140.79,10300,208,142.582,140.79,0,3610.41,-129.266,3737.88,7210,2060,1030,30825,23839,640.377,159.169,0,4242.24,-59.4119,3820.44,6913.31,16925.7,20000,0,0,0,0,159.169,0,159.169,0,0,3820.44,0,122.332,0,3942.78,0,1,0,7680.66,0,0,0,7680.66,20
649,1,16.4618,0,0,283.235,3.30824,263.465,10300,208,182.881,263.465,0,5642.17,207.733,5515.02,7210,2060,1030,30825,23839,748.315,297.444,0,6630.49,-813.854,6993.48,6913.31,16925.7,20000,0,0,0,0,297.444,0,297.444,0,0,6993.48,0,391.646,0,7385.12,0,1,0,12900.1,0,0,0,12900.1,20
649,1,14.0706,0,0,840.39,3.58489,822.734,10300,208,156.316,822.734,0,8531.86,225.105,8973.17,7210,2060,1030,30825,23839,687.543,882.55,0,11238,-57.829,11490.9,6913.31,16925.7,20000,0,0,0,0,882.55,0,882.55,0,0,11490.9,0,377.118,0,11868,0,1,0,20841.2,0,0,0,20841.2,20
649,1,19.0161,0,0,403.973,-0.316248,385.274,10300,208,211.257,385.274,0,8785.47,-19.8581,8979.34,7210,2060,1030,30825,23839,742.274,424.24,0,13467.7,-156.979,13306.6,6913.31,16925.7,20000,0,0,0,0,424.24,0,424.24,0,0,13306.6,0,597.93,0,13904.5,0,1,0,22883.9,0,0,0,22883.9,20
649,1,16.1751,0,0,459.023,-6.1737,449.021,10300,208,179.695,449.021,0,4267.16,-387.664,4924.15,7210,2060,1030,30825,23839,680.689,482.05,0,7323.71,-225.321,7350.4,6913.31,16925.7,20000,0,0,0,0,482.05,0,482.05,0,0,7350.4,0,398.57,0,7748.97,0,1,0,12673.1,0,0,0,12673.1,20
649,1,15.6886,0,0,1491.74,-2.18746,1478.24,10300,208,174.29,1478.24,0,19728.1,-137.357,21169.4,7210,2060,1030,30825,23839,682.955,1566.57,0,26426.8,-374.364,27684.7,6913.31,16925.7,20000,0,0,0,0,1566.57,0,1566.57,0,0,27684.7,0,1050.28,0,28735,0,1,0,49904.4,0,0,0,49904.4,20
649,1,14.4249,0,0,447.639,2.50822,430.706,10300,208,160.252,430.706,0,6110.94,157.498,6223.9,7210,2060,1030,30825,23839,706.548,470.096,0,8881.35,-318.921,8963.82,6913.31,16925.7,20000,0,0,0,0,470.096,0,470.096,0,0,8963.82,0,908.36,0,9872.18,0,1,0,16096.1,0,0,0,16096.1,20
649,1,15.7938,0,0,590.443,-0.766302,575.415,10300,208,175.46,575.415,0,21620.5,-48.1182,22068.6,7210,2060,1030,30825,23839,718.948,620.064,0,27722.4,-168.009,27791.5,6913.31,16925.7,20000,0,0,0,0,620.064,0,620.064,0,0,27791.5,0,508.523,0,28300,0,1,0,50368.6,0,0,0,50368.6,20
649,1,18.525,0,0,780.061,3.58635,757.95,10300,208,205.801,757.95,0,16049,225.197,16376,7210,2060,1030,30825,23839,678.728,819.195,0,23626.5,154.553,23612.4,6913.31,16925.7,20000,0,0,0,0,819.195,0,819.195,0,0,23612.4,0,1551.84,0,25164.3,0,1,0,41540.2,0,0,0,41540.2,20
649,1,17.5538,0,0,361.953,1.51554,342.883,10300,208,195.012,342.883,0,4127.65,95.1652,4180.36,7210,2060,1030,30825,23839,682.828,380.111,0,8359.97,119.299,7937.95,6913.31,16925.7,20000,0,0,0,0,380.111,0,380.111,0,0,7937.95,0,764.196,0,8702.15,0,1,0,12882.5,0,0,0,12882.5,20
649,1,18.1511,0,0,1893.97,-1.71467,1877.54,10300,208,201.648,1877.54,0,10902.9,-107.669,12686.5,7210,2060,1030,30825,23839,803.917,1988.99,0,21098.5,-21.6163,22305.2,6913.31,16925.7,20000,0,0,0,0,1988.99,0,1988.99,0,0,22305.2,0,583.864,0,22889.1,0,1,0,35575.6,0,0,0,35575.6,20
649,1,19.6983,0,0,1620.63,-2.74283,1603.67,10300,208,218.837,1603.67,0,24680.1,-172.23,26237.2,7210,2060,1030,30825,23839,639.781,1701.93,0,35440.4,-434.373,36936.9,6913.31,16925.7,20000,0,0,0,0,1701.93,0,1701.93,0,0,36936.9,0,1651.83,0,38588.7,0,1,0,64825.9,0,0,0,64825.9,20
649,1,22.9613,0,0,274.678,-0.586477,252.303,10300,208,255.086,252.303,0,4252.29,-36.8266,4286.34,7210,2060,1030,30825,23839,788.241,288.457,0,9111.61,-252.81,8864.64,6913.31,16925.7,20000,0,0,0,0,288.457,0,288.457,0,0,8864.64,0,868.633,0,9733.27,0,1,0,14019.6,0,0,0,14019.6,20
649,1,22.4937,0,0,900.308,3.24312,874.571,10300,208,249.891,874.571,0,10541.2,203.645,10962.2,7210,2060,1030,30825,23839,748.141,945.474,0,16678.1,-412.842,17288.3,6913.31,16925.7,20000,0,0,0,0,945.474,0,945.474,0,0,17288.3,0,380.209,0,17668.5,0,1,0,28630.7,0,0,0,28630.7,20
649,1,22.3826,0,0,521.132,-5.76088,504.51,10300,208,248.657,504.51,0,6622.58,-361.742,7240.18,7210,2060,1030,30825,23839,784.476,547.276,0,11173.1,252.517,10683.4,6913.31,16925.7,20000,0,0,0,0,547.276,0,547.276,0,0,10683.4,0,506.646,0,11190,0,1,0,18430.2,0,0,0,18430.2,20
649,1,19.1843,0,0,436.876,-0.684841,418.377,10300,208,213.126,418.377,0,6672.12,-43.0031,6920.37,7210,2060,1030,30825,23839,984.541,458.793,0,10825.4,-402.077,10701.7,6913.31,16925.7,20000,0,0,0,0,458.793,0,458.793,0,0,10701.7,0,430.009,0,11131.7,0,1,0,18052.1,0,0,0,18052.1,20
649,1,23.0736,0,0,268.904,2.6919,243.139,10300,208,256.334,243.139,0,3345.66,169.032,3163.43,7210,2060,1030,30825,23839,1103.19,282.394,0,7778.73,19.4267,6938.51,6913.31,16925.7,20000,0,0,0,0,282.394,0,282.394,0,0,6938.51,0,223.507,0,7162.02,0,1,0,10325.4,0,0,0,10325.4,20
649,1,26.4488,0,0,200.336,3.16501,170.722,10300,208,293.83,170.722,0,1874.06,198.74,1552.21,7210,2060,1030,30825,23839,882.095,210.387,0,5345.44,323.879,4349.85,6913.31,16925.7,20000,0,0,0,0,210.387,0,210.387,0,0,4349.85,0,205.352,0,4555.2,0,1,0,6107.41,0,0,0,6107.41,20
649,1,18.651,0,0,95.1214,-1.06711,77.5375,10300,208,207.201,77.5375,0,928.866,-67.0069,866.209,7210,2060,1030,30825,23839,894.602,99.8933,0,2894.45,71.2959,2028.44,6913.31,16925.7,20000,0,0,0,0,99.8933,0,99.8933,0,0,2028.44,0,141.183,0,2169.63,0,1,0,3035.84,0,0,0,3035.84,20
649,1,19.1566,0,0,205.03,-3.50069,189.374,10300,208,212.818,189.374,0,2338.29,-219.818,2534.66,7210,2060,1030,30825,23839,822.115,215.316,0,4588.62,136.094,3845.73,6913.31,16925.7,20000,0,0,0,0,215.316,0,215.316,0,0,3845.73,0,227.177,0,4072.91,0,1,0,6607.57,0,0,0,6607.57,20
649,1,22.8829,0,0,283.751,-0.148609,261.017,10300,208,254.215,261.017,0,3812.72,-9.33158,3828.85,7210,2060,1030,30825,23839,955.608,297.986,0,5445.69,112.994,4675.08,6913.31,16925.7,20000,0,0,0,0,297.986,0,297.986,0,0,4675.08,0,429.254,0,5104.33,0,1,0,8933.19,0,0,0,8933.19,20
649,1,24.2578,0,0,115.487,-2.53219,93.7617,10300,208,269.489,93.7617,0,1845.8,-159.004,1829.07,7210,2060,1030,30825,23839,911.468,121.281,0,2719.33,4.9646,1924.18,6913.31,16925.7,20000,0,0,0,0,121.281,0,121.281,0,0,1924.18,0,168.805,0,2092.99,0,1,0,3922.06,0,0,0,3922.06,20
649,1,22.6253,0,0,129.817,-8.17739,115.369,10300,208,251.353,115.369,0,1597.5,-513.481,1975,7210,2060,1030,30825,23839,939.317,136.329,0,2613.22,76.7607,1733.47,6913.31,16925.7,20000,0,0,0,0,136.329,0,136.329,0,0,1733.47,0,225.579,0,1959.05,0,1,0,3934.05,0,0,0,3934.05,20
649,1,19.6318,0,0,97.6087,4.22829,73.7486,10300,208,218.098,73.7486,0,4429.59,265.506,4019.74,7210,2060,1030,30825,23839,707.595,102.505,0,5530.64,279.995,4645.55,6913.31,16925.7,20000,0,0,0,0,102.505,0,102.505,0,0,4645.55,0,517.707,0,5163.26,0,1,0,9183,0,0,0,9183,20
649,1,24.2578,0,0,118.954,5.41561,89.2804,10300,208,269.49,89.2804,0,2541.5,340.061,2021.23,7210,2060,1030,30825,23839,686.298,124.921,0,4016.44,-619.638,4074.71,6913.31,16925.7,20000,0,0,0,0,124.921,0,124.921,0,0,4074.71,0,254.35,0,4329.06,0,1,0,6350.28,0,0,0,6350.28,20
649,1,23.1878,0,0,192.743,7.07259,162.483,10300,208,257.602,162.483,0,4661.02,444.107,4121.79,7210,2060,1030,30825,23839,962.076,202.412,0,6090.95,-221.997,5553.29,6913.31,16925.7,20000,0,0,0,0,202.412,0,202.412,0,0,5553.29,0,230.235,0,5783.52,0,1,0,9905.31,0,0,0,9905.31,20
649,1,20.9058,0,0,450.443,5.05622,424.481,10300,208,232.251,424.481,0,11485.3,317.494,11360,7210,2060,1030,30825,23839,869.939,473.04,0,13813.8,-1727.84,15144.7,6913.31,16925.7,20000,0,0,0,0,473.04,0,473.04,0,0,15144.7,0,78.4069,0,15223.1,0,1,0,26583.1,0,0,0,26583.1,20
649,1,26.1495,0,0,279.098,6.79522,246.153,10300,208,290.505,246.153,0,3238.13,426.691,2767.09,7210,2060,1030,30825,23839,768.561,293.1,0,5307.68,189.318,4642.9,6913.31,16925.7,20000,0,0,0,0,293.1,0,293.1,0,0,4642.9,0,175.223,0,4818.12,0,1,0,7585.21,0,0,0,7585.21,20
649,1,22.5684,0,0,129.598,5.07639,101.953,10300,208,250.721,101.953,0,681.051,318.761,213.523,7210,2060,1030,30825,23839,837.048,136.1,0,2413.84,329.6,1383.29,6913.31,16925.7,20000,0,0,0,0,136.1,0,136.1,0,0,1383.29,0,47.5983,0,1430.89,0,1,0,1644.41,0,0,0,1644.41,20
649,1,21.435,0,0,61.2641,1.018,38.8111,10300,208,238.13,38.8111,0,484.521,63.923,221.279,7210,2060,1030,30825,23516.7,792.413,64.3376,0,944.135,144.02,490,6769.55,16747.1,19904.4,0,0,0,0,64.3376,0,64.3376,0,0,490,0,56.8571,0,546.857,0,1,0,768.136,0,0,0,768.136,20
649,1,20.5888,0,0,102.4,-18.7067,100.518,10300,208,228.729,100.518,0,1128.54,-1174.65,2174.98,7210,2060,1030,30825,23689.1,731.292,107.537,0,1608.79,226.976,490,6763.41,16925.7,20000,0,0,0,0,107.537,0,107.537,0,0,490,0,63.3368,0,553.337,0,1,0,2728.31,0,0,0,2728.31,20
649,1,21.3075,0,0,641.718,-2.42563,622.836,10300,208,236.714,622.836,0,3384.6,-152.312,3923.04,7210,2060,1030,30825,23839,737.96,673.911,0,5757.97,-333.07,5877.09,6913.31,16925.7,20000,0,0,0,0,673.911,0,673.911,0,0,5877.09,0,142.264,0,6019.36,0,1,0,9942.39,0,0,0,9942.39,20
649,1,19.9196,0,0,206.383,0.124637,186.339,10300,208,221.295,186.339,0,7834.79,7.82633,7792.01,7210,2060,1030,30825,23839,749.927,216.737,0,9711.39,5.72235,9172.47,6913.31,16925.7,20000,0,0,0,0,216.737,0,216.737,0,0,9172.47,0,455.725,0,9628.2,0,1,0,17420.2,0,0,0,17420.2,20
649,1,22.2606,0,0,423.676,2.25416,399.161,10300,208,247.302,399.161,0,14668.9,141.545,14679.2,7210,2060,1030,30825,23839,759.243,444.93,0,17490.2,-97.7809,17273.7,6913.31,16925.7,20000,0,0,0,0,444.93,0,444.93,0,0,17273.7,0,897.495,0,18171.1,0,1,0,32850.4,0,0,0,32850.4,20
649,1,19.9097,0,0,123.996,-5.35642,109.443,10300,208,221.184,109.443,0,3287.54,-336.344,3512.14,7210,2060,1030,30825,23839,786.626,130.217,0,4072.56,84.2006,3331.95,6913.31,16925.7,20000,0,0,0,0,130.217,0,130.217,0,0,3331.95,0,215.818,0,3547.77,0,1,0,7059.91,0,0,0,7059.91,20
649,1,16.9131,0,0,153.973,-4.32154,141.382,10300,208,187.894,141.382,0,3536.8,-271.361,3761.65,7210,2060,1030,30825,23839,682.437,161.698,0,4809.71,84.4001,4204.57,6913.31,16925.7,20000,0,0,0,0,161.698,0,161.698,0,0,4204.57,0,121.58,0,4326.15,0,1,0,8087.8,0,0,0,8087.8,20
649,1,18.4709,0,0,336.847,-9.48385,327.86,10300,208,205.201,327.86,0,6531.76,-595.517,7249.93,7210,2060,1030,30825,23839,736.124,353.745,0,10049.9,223.063,9444.44,6913.31,16925.7,20000,0,0,0,0,353.745,0,353.745,0,0,9444.44,0,288.72,0,9733.16,0,1,0,16983.1,0,0,0,16983.1,20
649,1,20.1074,0,0,95.3684,-19.1783,94.4393,10300,208,223.381,94.4393,0,2485.34,-1204.26,3560.66,7210,2060,1030,30825,23839,553.385,100.153,0,4851.23,-14.2478,4412.24,6913.31,16925.7,20000,0,0,0,0,100.153,0,100.153,0,0,4412.24,0,230.502,0,4642.74,0,1,0,8203.4,0,0,0,8203.4,20
649,1,15.639,0,0,3.75727,-14.4216,2.53981,10300,208,173.74,2.53981,0,79.2108,-905.57,813.58,7210,2060,1030,30825,23069.4,641.173,3.94576,0,264.171,504.273,357,6653.63,16415.8,19535.3,0,0,0,0,3.94576,0,3.94576,0,0,357,0,16.3399,0,373.34,0,1,0,1186.92,0,0,0,1186.92,20
632.192,1,18.3439,0,0,8.2699,6.73404,0,10122.1,208,203.79,0,0,474.547,422.849,25.85,7032.06,2060,1030,30825,22731.6,696.219,8.68479,0,948.427,297.92,357,6530.47,16201.2,19479,0,0,0,0,8.68479,0,8.68479,0,0,357,0,16.4221,0,373.422,0,1,0,399.272,0,0,0,399.272,20
644.705,1,16.9206,0,0,27.7259,-1.70758,0,10300,208,188.213,0,0,418.793,-107.224,159.861,7210,2060,1030,30825,22303.2,702.068,29.1168,0,755.215,281.067,357,6401.86,15901.4,19351.6,0,0,0,0,29.1168,0,29.1168,0,0,357,0,25.6096,0,382.61,0,1,0,542.471,0,0,0,542.471,20
649,1,15.4136,0,0,88.2783,2.97573,65.5938,10300,208,172.377,65.5938,0,541.574,186.854,247.937,7210,2060,1030,30825,22817.7,675.273,92.707,0,2196.55,101.336,357,6536.87,16280.9,19992.8,0,0,0,0,92.707,0,92.707,0,0,357,0,113.036,0,470.036,0,1,0,717.973,0,0,0,717.973,20
649,1,14.4484,0,0,218.033,5.33207,198.253,10300,208,160.513,198.253,0,2581.46,334.816,2284.39,7210,2060,1030,30825,23839,675.091,228.972,0,7271.35,110.339,5686.38,6913.31,16925.7,20000,0,0,0,0,228.972,0,228.972,0,0,5686.38,0,1949.49,0,7635.87,0,1,0,9920.26,0,0,0,9920.26,20
649,1,15.3772,0,0,18.4655,2.9436,0.14476,10128.1,208,170.831,0.14476,0,180.544,184.837,25.85,7038.44,2059.79,1029.9,30796,23351.5,624.728,19.3919,0,385.524,152.569,357,6759.35,16592.1,19758.1,0,0,0,0,19.3919,0,19.3919,0,0,357,0,116.004,0,473.004,0,1,0,498.854,0,0,0,498.854,20
649,1,18.8367,0,0,55.8699,3.1033,33.9299,10300,208,204.285,33.9299,0,963.161,194.865,397.111,7210,2060,1030,30825,23569.2,786.435,58.6727,0,1716.12,171.818,357,6754.31,16814.8,20000,0,0,0,0,58.6727,0,58.6727,0,0,357,0,44.2778,0,401.278,0,1,0,798.389,0,0,0,798.389,20
649,1,14.7176,0,0,20.914,-0.613461,6.80987,10300,208,163.504,6.80987,0,434.02,-38.521,315.847,7210,2060,1030,30825,23301.1,682.434,21.9632,0,777.344,37.3143,357,6661.19,16639.9,19990.6,0,0,0,0,21.9632,0,21.9632,0,0,357,0,134.562,0,491.562,0,1,0,807.409,0,0,0,807.409,20
649,1,15.0572,0,0,108.836,0.0977444,93.6808,10300,208,167.276,93.6808,0,379.673,6.13764,299.94,7210,2060,1030,30825,23129.6,700.272,114.296,0,1100.14,319.296,357,6596.79,16532.8,20000,0,0,0,0,114.296,0,114.296,0,0,357,0,6.68709,0,363.687,0,1,0,663.627,0,0,0,663.627,20
649,1,15.5741,0,0,73.3553,3.24274,54.5385,10300,208,173.018,54.5385,0,606.805,203.621,284.704,7210,2060,1030,30825,23561.7,677.938,77.0354,0,1173.89,-216.108,357,6708.02,16853.7,20000,0,0,0,0,77.0354,0,77.0354,0,0,357,0,8.94038,0,365.94,0,1,0,650.644,0,0,0,650.644,20
649,1,18.2122,0,0,110.679,0.017467,92.4496,10300,208,202.327,92.4496,0,678.296,1.0968,567.321,7210,2060,1030,30825,23839,676.862,116.232,0,1337.73,-67.921,567.702,6913.31,16925.7,20000,0,0,0,0,116.232,0,116.232,0,0,567.702,0,65.7318,0,633.434,0,1,0,1200.76,0,0,0,1200.76,20
649,1,15.3263,0,0,439.962,-1.37863,426.014,10300,208,170.266,426.014,0,2471.06,-86.5681,2813.38,7210,2060,1030,30825,23839,702.236,462.033,0,5971.22,99.9764,5631.04,6913.31,16925.7,20000,0,0,0,0,462.033,0,462.033,0,0,5631.04,0,191.244,0,5822.28,0,1,0,8635.66,0,0,0,8635.66,20
649,1,15.2226,0,0,55.2897,-2.47597,42.5431,10300,208,169.114,42.5431,0,601.9,-155.473,630.802,7210,2060,1030,30825,23726.4,682.822,58.0635,0,1044.11,174.985,357,6870.26,16856.1,20000,0,0,0,0,58.0635,0,58.0635,0,0,357,0,153.306,0,510.306,0,1,0,1141.11,0,0,0,1141.11,20
649,1,15.5143,0,0,219.384,-2.27536,206.145,10300,208,172.355,206.145,0,2420.2,-142.876,2596.87,7210,2060,1030,30825,23839,721.607,230.39,0,3811.47,-354.716,3562.33,6913.31,16925.7,20000,0,0,0,0,230.39,0,230.39,0,0,3562.33,0,416.758,0,3979.09,0,1,0,6575.96,0,0,0,6575.96,20
