0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1s_area,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,13.8897,0,0,127.483,2.23148,111.362,10300,96,154.307,111.362,0,2036.84,140.121,1853.78,7210,2060,1030,30825,23839,729.321,133.878,0,4304.17,326.182,3382.55,6913.31,16925.7,20000,0,0,0,0,133.878,0,133.878,0,0,3382.55,0,701.695,0,4084.24,0,1,0,5938.02,0,0,0,5938.02,20
649,1,17.776,0,0,180.43,2.25871,160.395,10300,96,197.481,160.395,0,2555.12,141.831,2376.21,7210,2060,1030,30825,23839,612.286,189.482,0,4525.16,-112.579,4214.94,6913.31,16925.7,20000,0,0,0,0,189.482,0,189.482,0,0,4214.94,0,291.447,0,4506.38,0,1,0,6882.59,0,0,0,6882.59,20
649,1,18.8499,0,0,190.463,5.86505,165.748,10300,96,209.411,165.748,0,3788.1,368.283,3376.16,7210,2060,1030,30825,23839,690.004,200.018,0,5706.15,-56.4766,5272.64,6913.31,16925.7,20000,0,0,0,0,200.018,0,200.018,0,0,5272.64,0,161.347,0,5433.99,0,1,0,8810.15,0,0,0,8810.15,20
649,1,16.103,0,0,167.687,-3.68164,155.266,10300,96,178.895,155.266,0,11066.1,-231.18,11273.6,7210,2060,1030,30825,23839,727.678,176.099,0,13538.2,-332.753,13319.3,6913.31,16925.7,20000,0,0,0,0,176.099,0,176.099,0,0,13319.3,0,477.003,0,13796.3,0,1,0,25070,0,0,0,25070,20
649,1,15.599,0,0,165.405,5.14721,144.659,10300,96,173.295,144.659,0,3532.55,323.208,3180.71,7210,2060,1030,30825,23839,730.677,173.703,0,4757.5,-35.4384,4235.96,6913.31,16925.7,20000,0,0,0,0,173.703,0,173.703,0,0,4235.96,0,258.562,0,4494.52,0,1,0,7675.23,0,0,0,7675.23,20
649,1,18.3656,0,0,279.565,-5.23547,266.434,10300,96,204.031,266.434,0,5492.8,-328.75,5883.95,7210,2060,1030,30825,23839,709.018,293.59,0,7438.09,-25.0485,7047.71,6913.31,16925.7,20000,0,0,0,0,293.59,0,293.59,0,0,7047.71,0,317.344,0,7365.05,0,1,0,13249,0,0,0,13249,20
649,1,15.4735,0,0,39.1439,1.41323,22.2572,10300,96,171.902,22.2572,0,570.727,88.7404,332.343,7210,2060,1030,30825,23531,772.715,41.1077,0,1105.12,291.632,490,6794.02,16737,19899.9,0,0,0,0,41.1077,0,41.1077,0,0,490,0,69.934,0,559.934,0,1,0,892.277,0,0,0,892.277,20
649,1,15.9163,0,0,62.5242,-1.02237,47.6303,10300,96,176.82,47.6303,0,1644.03,-64.1973,1579.03,7210,2060,1030,30825,23839,813.707,65.6608,0,2327.05,236.008,934.869,6913.31,16925.7,20000,0,0,0,0,65.6608,0,65.6608,0,0,934.869,0,131.011,0,1065.88,0,1,0,2644.91,0,0,0,2644.91,20
649,1,16.3458,0,0,33.8335,-2.10451,19.5922,10300,96,181.592,19.5922,0,1748.68,-132.148,1718.83,7210,2060,1030,30825,23839,667.232,35.5308,0,2243.61,-25.3052,1637.21,6913.31,16925.7,20000,0,0,0,0,35.5308,0,35.5308,0,0,1637.21,0,48.6839,0,1685.9,0,1,0,3404.73,0,0,0,3404.73,20
639.597,1,17.942,0,0,10.6967,2.15792,0,10202.7,96,199.325,0,0,263.378,135.502,25.85,7112.7,2060,1030,30825,23205.9,836.66,11.2333,0,421.21,58.1824,490,6754.22,16451.6,19680.7,0,0,0,0,11.2333,0,11.2333,0,0,490,0,29.4992,0,519.499,0,1,0,545.349,0,0,0,545.349,20
649,1,16.9077,0,0,160.11,5.10418,128.695,10300,96,188.023,128.695,0,5517.28,320.506,5040.15,7210,2060,1030,30825,23839,647.669,168.142,0,6522.13,341.001,4749.21,6913.31,16925.7,20000,0,0,0,0,168.142,0,168.142,0,0,4749.21,0,117.903,0,4867.11,0,1,0,9907.25,0,0,0,9907.25,20
649,1,18.5101,0,0,25.7674,5.23025,2.02705,10300,96,205.636,2.02705,0,617.611,328.422,85.5797,7210,2060,1030,30825,23401.6,716.125,27.0601,0,764.481,279.035,490,6757.48,16644.1,19743.8,0,0,0,0,27.0601,0,27.0601,0,0,490,0,71.4673,0,561.467,0,1,0,647.047,0,0,0,647.047,20
649,1,14.6555,0,0,50.9844,5.68944,30.6395,10300,96,162.813,30.6395,0,533.241,357.256,43.8119,7210,2060,1030,30825,22919,685.816,53.5421,0,666.285,346.033,490,6582.02,16337,19424.3,0,0,0,0,53.5421,0,53.5421,0,0,490,0,33.9189,0,523.919,0,1,0,567.731,0,0,0,567.731,20
649,1,18.1617,0,0,19.1239,-16.8164,17.7786,10300,96,201.766,17.7786,0,43.4144,-1055.95,915.374,7210,2060,1030,30825,22169.5,656.984,20.0833,0,102.277,292.509,490,6325.7,15843.8,18856.7,0,0,0,0,20.0833,0,20.0833,0,0,490,0,8.93944,0,498.939,0,1,0,1414.31,0,0,0,1414.31,20
649,1,16.4868,0,0,140.433,9.71446,114.232,10088.3,96,183.159,114.232,0,381.659,609.998,25.85,7006.84,2054.28,1027.14,30713.6,22012.6,698.546,147.478,0,708.651,-139.858,490,6262.44,15750.1,18821.1,0,0,0,0,147.478,0,147.478,0,0,490,0,43.1038,0,533.104,0,1,0,558.954,0,0,0,558.954,20
649,1,19.6925,0,0,107.314,4.54764,83.0741,10300,96,212.608,83.0741,0,1762.05,285.559,1023.84,7210,2060,1030,30825,23526.6,596.238,112.698,0,2529.45,-1137,490,6684.91,16841.7,20000,0,0,0,0,112.698,0,112.698,0,0,490,0,198.396,0,688.396,0,1,0,1712.24,0,0,0,1712.24,20
643.039,1,15.7333,0,0,13.815,4.04249,0,10151.6,96,174.788,0,0,306.05,253.839,25.85,7061.57,2060,1030,30825,23304.6,585.011,14.5081,0,707.403,54.2228,490,6565.13,16739.5,19814.6,0,0,0,0,14.5081,0,14.5081,0,0,490,0,59.4482,0,549.448,0,1,0,575.298,0,0,0,575.298,20
649,1,15.9554,0,0,75.2886,-2.60188,55.9743,10300,96,175.215,55.9743,0,865.096,-163.38,760.808,7210,2060,1030,30825,23839,563.246,79.0656,0,1589.68,-263.591,649.345,6913.31,16925.7,20000,0,0,0,0,79.0656,0,79.0656,0,0,649.345,0,65.0208,0,714.366,0,1,0,1475.17,0,0,0,1475.17,20
649,1,18.3807,0,0,121.305,0.804941,102.119,10300,96,204.198,102.119,0,2198.46,50.5445,2045.84,7210,2060,1030,30825,23839,595.413,127.39,0,3118.27,25.3395,2624.9,6913.31,16925.7,20000,0,0,0,0,127.39,0,127.39,0,0,2624.9,0,120.626,0,2745.53,0,1,0,4791.37,0,0,0,4791.37,20
649,1,13.252,0,0,117.251,-8.38787,112.387,10300,96,147.222,112.387,0,729.982,-526.698,1221.84,7210,2060,1030,30825,23839,624.295,123.133,0,1764.87,-37.2567,1300.96,6913.31,16925.7,20000,0,0,0,0,123.133,0,123.133,0,0,1300.96,0,51.2746,0,1352.24,0,1,0,2574.08,0,0,0,2574.08,20
649,1,15.9615,0,0,100.636,-5.28289,89.9577,10300,96,177.322,89.9577,0,1474.42,-331.728,1718.78,7210,2060,1030,30825,23839,640.764,105.685,0,3522.99,285.347,2702.57,6913.31,16925.7,20000,0,0,0,0,105.685,0,105.685,0,0,2702.57,0,58.5378,0,2761.1,0,1,0,4479.89,0,0,0,4479.89,20
649,1,12.664,0,0,51.563,1.5642,37.3348,10300,96,140.689,37.3348,0,4544.32,98.2207,4342.75,7210,2060,1030,30825,23839,557.132,54.1497,0,5019.02,178.206,4337.83,6913.31,16925.7,20000,0,0,0,0,54.1497,0,54.1497,0,0,4337.83,0,59.5613,0,4397.39,0,1,0,8740.14,0,0,0,8740.14,20
632.604,1,12.3583,0,0,0.6595,4.69704,0,10144.7,96,137.293,0,0,223.043,294.94,25.85,7060.1,2056.4,1028.2,30745.3,23227.6,508.35,0.69258,0,342.113,532.252,357,6709.69,16517.9,19556.6,0,0,0,0,0.69258,0,0.69258,0,0,357,0,38.2696,0,395.27,0,1,0,421.12,0,0,0,421.12,20
615.176,1,14.8586,0,0,0.28665,2.85669,0,9983.9,96,165.827,0,0,199.458,179.38,25.85,6897.79,2057.4,1028.7,30734.5,22577.5,578.735,0.30103,0,271.363,403.026,357,6498.56,16078.9,19139.6,0,0,0,0,0.30103,0,0.30103,0,0,357,0,4.78491,0,361.785,0,1,0,387.635,0,0,0,387.635,20
604.44,1,13.1442,0,0,1.08753,-1.3212,0,10300,96,147.383,0,0,4281.5,-82.9615,3810.44,7210,2060,1030,30825,23839,582.037,1.14208,0,4443.3,71.3196,1669.19,6913.31,16925.7,20000,0,0,0,0,1.14208,0,1.14208,0,0,1669.19,0,39.2053,0,1708.4,0,1,0,5518.84,0,0,0,5518.84,20
616.129,1,11.7247,0,0,2.47268,-20.9413,0,10300,96,139.857,0,0,8726.33,-1314.97,9901.44,7210,2060,1030,30825,23839,543.741,2.59672,0,8966.55,268.882,8156.52,6913.31,16925.7,20000,0,0,0,0,2.59672,0,2.59672,0,0,8156.52,0,55.3039,0,8211.82,0,1,0,18113.3,0,0,0,18113.3,20
603.718,1,13.6106,0,0,5.29726,4.09832,0,10300,96,159.272,0,0,5148.66,257.345,4732.04,7210,2060,1030,30825,23839,553.179,5.56301,0,5290.9,-53.5527,4796.84,6913.31,16925.7,20000,0,0,0,0,5.56301,0,5.56301,0,0,4796.84,0,23.2706,0,4820.11,0,1,0,9552.15,0,0,0,9552.15,20
626.353,1,11.5121,0,0,9.40586,-24.7415,0,10300,96,137.485,0,0,5241.27,-1553.59,6657.37,7210,2060,1030,30825,23839,578.55,9.87773,0,5585.22,179.33,4837.22,6913.31,16925.7,20000,0,0,0,0,9.87773,0,9.87773,0,0,4837.22,0,27.6163,0,4864.84,0,1,0,11522.2,0,0,0,11522.2,20
631.973,1,12.2684,0,0,12.8583,-5.03021,0,10300,96,141.222,0,0,20578.9,-315.861,20753.5,7210,2060,1030,30825,23839,526.644,13.5034,0,20706.1,-146.251,20339.2,6913.31,16925.7,20000,0,0,0,0,13.5034,0,13.5034,0,0,20339.2,0,29.1452,0,20368.3,0,1,0,41121.8,0,0,0,41121.8,20
641.421,1,14.6656,0,0,13.312,-10.8015,0,10300,96,167.316,0,0,2772.72,-678.257,3283.67,7210,2060,1030,30825,23839,580.678,13.9798,0,2894.8,206.575,2121.53,6913.31,16925.7,20000,0,0,0,0,13.9798,0,13.9798,0,0,2121.53,0,9.93991,0,2131.47,0,1,0,5415.13,0,0,0,5415.13,20
642.664,1,11.3472,0,0,12.4244,-0.165936,0,10300,96,127.55,0,0,585.018,-10.4196,467.888,7210,2060,1030,30825,23464.9,528.177,13.0477,0,618.694,348.491,357,6805.97,16658.9,19772.2,0,0,0,0,13.0477,0,13.0477,0,0,357,0,16.2614,0,373.261,0,1,0,841.149,0,0,0,841.149,20
630.857,1,11.2216,0,0,1.54768,2.13324,0,10214.7,96,125.894,0,0,200.425,133.952,25.85,7124.73,2060,1030,30825,22923.4,589.99,1.62533,0,248.9,161.28,357,6644.14,16279.3,19455.9,0,0,0,0,1.62533,0,1.62533,0,0,357,0,5.80068,0,362.801,0,1,0,388.651,0,0,0,388.651,20
619.565,1,12.4412,0,0,2.396,1.24675,0,10300,96,140.508,0,0,385.984,78.2869,81.9182,7210,2060,1030,30825,22532.9,552.113,2.5162,0,485.079,190.32,357,6512.44,16020.5,19234.6,0,0,0,0,2.5162,0,2.5162,0,0,357,0,36.6865,0,393.687,0,1,0,475.605,0,0,0,475.605,20
628.942,1,12.0094,0,0,19.6953,-1.69136,0,10300,96,139.756,0,0,4897.4,-106.205,4863.85,7210,2060,1030,30825,23839,573.041,20.6834,0,5111.89,-141.598,2629.62,6913.31,16925.7,20000,0,0,0,0,20.6834,0,20.6834,0,0,2629.62,0,33.9664,0,2663.59,0,1,0,7527.44,0,0,0,7527.44,20
645.673,1,11.8573,0,0,16.873,-11.7144,0,10300,96,135.928,0,0,3351.2,-735.581,3950.86,7210,2060,1030,30825,23839,626.546,17.7195,0,3520.29,33.181,2878.28,6913.31,16925.7,20000,0,0,0,0,17.7195,0,17.7195,0,0,2878.28,0,25.2136,0,2903.5,0,1,0,6854.36,0,0,0,6854.36,20
649,1,11.3705,0,0,40.1147,-7.33534,32.7521,10300,96,126.97,32.7521,0,4314.87,-460.607,4681.26,7210,2060,1030,30825,23839,590.963,42.1271,0,4532.26,-185.475,4168.9,6913.31,16925.7,20000,0,0,0,0,42.1271,0,42.1271,0,0,4168.9,0,86.7072,0,4255.6,0,1,0,8936.86,0,0,0,8936.86,20
649,1,13.1832,0,0,45.7618,-5.15381,37.7324,10300,96,146.457,37.7324,0,935.717,-323.622,1150.61,7210,2060,1030,30825,23839,577.167,48.0575,0,1101.87,-94.9675,667.724,6913.31,16925.7,20000,0,0,0,0,48.0575,0,48.0575,0,0,667.724,0,162.846,0,830.57,0,1,0,1981.18,0,0,0,1981.18,20
649,1,11.2743,0,0,17.9031,-1.77879,8.40757,10300,96,125.251,8.40757,0,836.836,-111.695,831.689,7210,2060,1030,30825,23839,604.156,18.8012,0,1008.9,8.60447,414.941,6913.31,16925.7,20000,0,0,0,0,18.8012,0,18.8012,0,0,414.941,0,150.67,0,565.611,0,1,0,1397.3,0,0,0,1397.3,20
649,1,12.7072,0,0,131.765,-3.43931,122.498,10300,96,141.169,122.498,0,12054.3,-215.964,12251.6,7210,2060,1030,30825,23839,653.909,138.376,0,13405.7,-1176.34,14066.5,6913.31,16925.7,20000,0,0,0,0,138.376,0,138.376,0,0,14066.5,0,232.687,0,14299.1,0,1,0,26550.8,0,0,0,26550.8,20
649,1,12.6678,0,0,63.351,-4.06537,54.7485,10300,96,140.732,54.7485,0,1277.97,-255.276,1447.27,7210,2060,1030,30825,23839,542.765,66.5291,0,1566.66,-119.824,1210.25,6913.31,16925.7,20000,0,0,0,0,66.5291,0,66.5291,0,0,1210.25,0,133.497,0,1343.75,0,1,0,2791.02,0,0,0,2791.02,20
649,1,14.6909,0,0,64.9499,-0.115968,50.3749,10300,96,163.207,50.3749,0,3931.02,-7.28198,3825.47,7210,2060,1030,30825,23839,582.901,68.2082,0,4963,31.3277,4416.98,6913.31,16925.7,20000,0,0,0,0,68.2082,0,68.2082,0,0,4416.98,0,200.038,0,4617.02,0,1,0,8442.49,0,0,0,8442.49,20
649,1,12.7334,0,0,45.1458,2.57461,29.8378,10300,96,141.461,29.8378,0,681.746,161.667,408.457,7210,2060,1030,30825,23839,635.757,47.4106,0,1317.85,-0.909797,730.418,6913.31,16925.7,20000,0,0,0,0,47.4106,0,47.4106,0,0,730.418,0,128.645,0,859.064,0,1,0,1267.52,0,0,0,1267.52,20
649,1,12.6261,0,0,64.979,1.10617,51.2468,10300,96,140.268,51.2468,0,854.528,69.4594,696.047,7210,2060,1030,30825,23839,619.549,68.2389,0,1430.11,43.1815,835.623,6913.31,16925.7,20000,0,0,0,0,68.2389,0,68.2389,0,0,835.623,0,63.5399,0,899.163,0,1,0,1595.21,0,0,0,1595.21,20
649,1,12.8069,0,0,49.2745,-12.1277,48.5953,10300,96,142.277,48.5953,0,515.768,-761.531,1183.62,7210,2060,1030,30825,23839,629.888,51.7465,0,921.658,-237.285,580.801,6913.31,16925.7,20000,0,0,0,0,51.7465,0,51.7465,0,0,580.801,0,81.0239,0,661.825,0,1,0,1845.44,0,0,0,1845.44,20
649,1,12.814,0,0,108.129,-1.88117,97.1957,10300,96,142.356,97.1957,0,596.356,-118.124,669.32,7210,2060,1030,30825,23839,600.571,113.553,0,1163.8,-125.789,802.568,6913.31,16925.7,20000,0,0,0,0,113.553,0,113.553,0,0,802.568,0,77.2121,0,879.78,0,1,0,1549.1,0,0,0,1549.1,20
649,1,14.3597,0,0,134.299,2.77269,117.166,10300,96,159.528,117.166,0,3829.14,174.105,3612.68,7210,2060,1030,30825,23839,628.481,141.036,0,4788.68,-39.0682,4340.3,6913.31,16925.7,20000,0,0,0,0,141.036,0,141.036,0,0,4340.3,0,222.192,0,4562.49,0,1,0,8175.17,0,0,0,8175.17,20
649,1,16.2859,0,0,186.343,4.02218,166.035,10300,96,180.926,166.035,0,4413.57,252.564,4146.12,7210,2060,1030,30825,23839,640.01,195.692,0,5556.03,-169.582,5281.29,6913.31,16925.7,20000,0,0,0,0,195.692,0,195.692,0,0,5281.29,0,230.567,0,5511.86,0,1,0,9657.98,0,0,0,9657.98,20
649,1,15.4407,0,0,214.035,-5.58618,204.181,10300,96,171.537,204.181,0,4744.1,-350.772,5127.52,7210,2060,1030,30825,23839,587.466,224.773,0,5724.81,134.001,5228.12,6913.31,16925.7,20000,0,0,0,0,224.773,0,224.773,0,0,5228.12,0,130.462,0,5358.58,0,1,0,10486.1,0,0,0,10486.1,20
649,1,18.0118,0,0,887.037,-0.950291,869.976,10300,96,200.1,869.976,0,11336.9,-59.6714,12066.4,7210,2060,1030,30825,23839,612.803,931.537,0,13724,92.1389,13950.6,6913.31,16925.7,20000,0,0,0,0,931.537,0,931.537,0,0,13950.6,0,217.589,0,14168.2,0,1,0,26234.7,0,0,0,26234.7,20
649,1,20.3747,0,0,192.458,2.04985,170.034,10300,96,226.351,170.034,0,5161.26,128.716,4976.23,7210,2060,1030,30825,23839,636.285,202.113,0,6159.28,-5.12774,5730.24,6913.31,16925.7,20000,0,0,0,0,202.113,0,202.113,0,0,5730.24,0,162.8,0,5893.04,0,1,0,10869.3,0,0,0,10869.3,20
649,1,15.8983,0,0,102.206,0.117478,86.1903,10300,96,176.621,86.1903,0,1181.64,7.37677,1083.83,7210,2060,1030,30825,23839,718.705,107.333,0,1616.9,-30.8061,1036.33,6913.31,16925.7,20000,0,0,0,0,107.333,0,107.333,0,0,1036.33,0,103.199,0,1139.53,0,1,0,2223.36,0,0,0,2223.36,20
649,1,23.4937,0,0,146.578,-6.77382,129.858,10300,96,261.001,129.858,0,2608.94,-425.347,2903.15,7210,2060,1030,30825,23839,717.306,153.932,0,3308,146.172,2598.46,6913.31,16925.7,20000,0,0,0,0,153.932,0,153.932,0,0,2598.46,0,116.473,0,2714.93,0,1,0,5618.08,0,0,0,5618.08,20
649,1,18.9424,0,0,122.846,1.87769,102.026,10300,96,210.439,102.026,0,4143.14,117.905,3916.82,7210,2060,1030,30825,23839,788.928,129.009,0,4954.59,238.795,4055.87,6913.31,16925.7,20000,0,0,0,0,129.009,0,129.009,0,0,4055.87,0,128.903,0,4184.77,0,1,0,8101.6,0,0,0,8101.6,20
649,1,14.9206,0,0,25.5656,3.68008,6.96493,10300,96,165.759,6.96493,0,581.524,231.082,191.648,7210,2060,1030,30825,23470.4,746.187,26.8481,0,901.445,233.97,490,6818.89,16651.5,19826.8,0,0,0,0,26.8481,0,26.8481,0,0,490,0,71.2704,0,561.27,0,1,0,752.918,0,0,0,752.918,20
649,1,15.1766,0,0,68.6331,2.03751,51.419,10300,96,168.603,51.419,0,431.014,127.941,185.888,7210,2060,1030,30825,22958,745.972,72.0763,0,724.29,366.858,490,6627.6,16330.4,19532.7,0,0,0,0,72.0763,0,72.0763,0,0,490,0,45.0723,0,535.072,0,1,0,720.961,0,0,0,720.961,20
