0.549265,0.593252,0.715474,0.844421,0.603161,0.819597,0.204202,0.289772,0.0423655,0.0623564,0.0645894,0.384997,0.43815,0.298237,0.0178355,0.00113426,0.0192733,0.273384,0.384058,0.478187,0.791725,0.812169,0.528895,0.479977,0.568045,0.392785,0.925597,
0.548971,0.867422,0.520123,0.940269,0.349434,0.758933,0.0569674,0.24798,0.0148829,0.0967966,0.0131852,0.994406,0.70821,0.45237,0.0141814,0.0014174,0.012235,0.293501,0.672235,0.153202,0.447516,0.417486,0.696077,0.131289,0.378326,0.604118,0.100032,
0.265068,0.209045,0.349008,0.932462,0.08916,0.455915,0.220431,0.29291,0.0714376,0.0802893,0.0157222,0.159987,0.342795,0.606106,0.014545,0.00231324,0.0132664,0.72816,0.854606,0.637825,0.554603,0.811939,0.0257565,0.479385,0.0573206,0.914863,0.0800611,
0.704262,0.697633,0.932148,0.390159,0.602112,0.483293,0.218441,0.317329,0.0736985,0.0135548,0.0725784,0.720546,0.279893,0.92547,0.0159451,0.0132933,0.0180888,0.423631,0.779629,0.199792,0.849383,0.367475,0.848722,0.706872,0.247618,0.649534,0.827051,
0.964236,0.636232,0.531963,0.483145,0.802266,0.887312,0.155959,0.120118,0.0353819,0.0675058,0.0378268,0.987383,0.658204,0.926067,0.00718906,0.00505134,0.0180073,0.71975,0.983292,0.387152,0.0304265,0.75949,0.193623,0.125707,0.11225,0.973096,0.042364,
0.79575,0.418122,0.908825,0.7818,0.736004,0.726661,0.125258,0.309324,0.0145436,0.0259377,0.0194058,0.758436,0.724607,0.460415,0.0100004,0.0114722,0.0199308,0.955092,0.658945,0.979307,0.930428,0.861591,0.643419,0.359097,0.246577,0.887701,0.315022,
0.441474,0.207621,0.474535,0.723048,0.487052,0.693263,0.244874,0.095032,0.0378954,0.0786779,0.0531937,0.756391,0.766381,0.412061,0.0124884,0.0106917,0.00731644,0.599937,0.865154,0.707882,0.45304,0.283367,0.121234,0.599805,0.662926,0.285958,0.195971,
1,0.576759,0.71705,0.0852104,0.883791,0.815298,0.173515,0.333,0.00774707,0.018386,0.0281878,0.705487,0.620304,0.949563,0,0.02,0.00575472,0.876682,0.696993,0.129645,0.0999459,0.307916,0.860894,0.22906,0.864596,0.296274,0.702922,
0.500781,0.774572,0.219309,0.912008,0.18729,0.691041,0.176847,0.138695,0.0503452,0.0337246,0.0633696,0.464874,0.86484,0.709968,0.0108599,0,0.00885887,0.214311,0.703638,0.580794,0.922242,0,0.402789,0.531054,0.644576,0.255959,0.0799003,
0.8804,0.392616,0.415789,0.0567066,0.191606,0.829213,0.2765,0.05,0.1,0.0353589,0.0680292,0.947009,0.0935741,1,0.00340567,0.0130567,0.00710153,0.698717,0.488729,0.001,0,0.501781,0.481113,0.553254,0.485681,0.293056,0.444672,
0.0965576,0.263319,0.664329,1,0.433009,0.605985,0.107541,0.253378,0.0177638,0.0307799,0.0304996,0.786071,0.693829,0.550625,0.00748301,0.00251758,0.00716478,0.933111,0.722165,0.707992,0.687181,0.252021,0.179329,0.956239,0,0.474574,0,
0.0965576,0.263319,0.664329,1,0.433009,0.605985,0.107541,0.253378,0.0177638,0.0307799,0.0304996,0.786071,0.693829,0.550625,0.00748301,0.00251758,0.00716478,0.933111,0.722165,0.707992,0.687181,0.0686266,0.179329,0.956239,0,0.474574,0,
0.937259,0.715513,0.951751,0.301367,0.868372,0.659209,0.311956,0.248788,0.0244307,0.0703938,0.0328279,0.001,0.271862,0.70703,0.0119473,0.0151165,0.0161986,0.568545,0.302116,0.804593,0.0178864,0.140746,0.450494,0.31482,0.237673,0.962709,1,
0.0197631,0.41524,0.593287,0.920351,0.0115072,0.610599,0.184659,0.254812,0.070877,0.0306745,0.00439754,0.572024,0.880186,0.179457,0.0104016,0.00231723,0.000813661,0.245132,0.219557,0.12827,0.957449,0.253448,0.58232,0.545146,0.107473,0.868255,0.287545,
0.939222,0.444677,0.506806,0.367679,0.999809,0.78101,0.306494,0.182195,0.0534908,0.00755666,0.0366711,0.197231,0.304869,0.790672,0.0118213,0.0102999,0.0184344,0.0106736,0.284971,0.137221,0.945995,0.711991,0.559174,0.590858,0.922299,0,0.492361,
0.0470241,0.621772,0.540773,0.525552,0.80047,0.520693,0.251052,0.112941,0.021635,0.0416054,0.0161153,0.48722,0.646399,0.365403,0.0148221,0.0044279,0.00718048,0.916859,0.686846,0.557165,0.837247,0.577005,0.00499128,0.987037,0.670852,0.468404,0.012059,
0.635435,0.890208,0.151812,0.860769,0.955863,0.811618,0.069394,0.155372,0.0694636,0.05685,0.0335953,0.852371,0.397922,0.213706,0.0174048,0.0117001,0.0100438,0.16058,0.918723,0.448944,0.642492,0.256839,0.212102,0.736087,0.818324,0.589481,0.773482,
0.570323,0.0203839,0.5961,0.923059,0.103367,0.480191,0.169886,0.193819,0.0527235,0.068918,0.0392298,0.691727,0.995491,0.0272806,0.0131353,0.000134819,0.0022146,0.593566,0.855498,0.965631,0.240623,0.406032,0.0145202,0.903055,0.52707,0.118128,0.465747,
0.261,0.516775,0.667995,0.799272,0.475827,0.80521,0.150006,0.19652,0.0385691,0.035746,0.0156427,0.241343,0.857792,0.633545,0.00667855,0.00530749,0.013556,0.791497,0.448189,0.51957,0.5876,0.464732,0.0096669,0.554724,0.730267,0.509445,0.190787,
0.903865,0.590683,0.693834,0.621426,0.262608,0.649413,0.195553,0.164342,0.053296,0.0607803,0.0644856,0.540751,0.683656,0.581295,0.00792118,0.00353956,0.0125807,0.797221,0.404817,0.493537,0.263596,0.250804,0.430452,0.994166,0.239536,0.742637,0.313094,
0.0965576,0.367042,0.823586,1,0.433009,0.605985,0.107541,0.253378,0.0177638,0.0307799,0.0304996,0.786071,0.712582,0.550625,0.00748301,0.00188704,0.0110399,1,0.722165,0.707992,0.0918709,0.252021,0.179329,0.956239,0,0.487228,0,
0.347562,0.350984,0.189563,0.604631,0.431047,0.766871,0.241857,0.245601,0.0142835,0.0357445,0.00745878,0.552608,0.472253,0.53384,0.00320503,0.00216551,0.0110492,1,0.0407763,0.757066,0.757671,0.110814,0.83917,0.143927,0,0.139399,0.624044,
0.708454,0.632884,0.306587,0.663733,0.314229,0.759851,0.217473,0.191982,0.0431989,0.0363198,0.0644662,0.418266,0.546227,0.606585,0.00549827,0.00497096,0.00956559,0.839789,0.657974,0.530991,0.469079,0.411591,0.595686,0.308528,0.420702,0.2555,0.192611,
0.18693,0.597137,0.0547451,0.859543,0.255723,0.615141,0.224738,0.155533,0.0394979,0,0,0.673825,0.761156,1,0.02,0,0,0.829008,0.974183,0.656751,0.853208,0.0496872,0.0886271,0.622942,0.259315,0.605505,0.156309,
0.595234,0.707361,0.665784,0.811907,0.668545,0.707029,0.12997,0.129174,0.0593628,0.0531637,0.0602077,0.694056,0.61462,0.534444,0.010527,0.00901296,0.00983526,0.956493,0.694128,0.0776914,0.746004,0.13313,0.978583,0.870868,0.631218,0.708116,0,
0.0826552,0.427785,0.192152,0.957147,0.433009,0.617813,0.0512541,0.253568,0.0230434,0.0307799,0.0311357,0.812034,0.694642,0.550625,0.00838815,0.00265179,0.00716478,0.917319,0.529937,0.721299,0.660997,0.252021,0.177485,0.956239,0.00491522,0.478434,0,
0.745093,0.46331,0.631487,0.783262,0.429294,0.763618,0.120181,0.296507,0.0145733,0.0257534,0.0185314,0.784275,0.981196,0.467202,0.0160678,0.0132574,0.0186063,0.893856,0.702222,0.102149,0.763239,0.806868,0.163371,0.41849,0.261787,0.882767,0.250881,
0.590909,0.421496,0.053588,0.630578,0.406828,0.886686,0.062544,0.237428,0.0145776,0.0274206,0.0291788,0.906291,0.469771,0.533112,0.00833984,0.00148228,0.00819711,0.904117,0.0182963,0.0510919,0.763167,0,1,0.13881,0.150274,0.876236,0.62113,
0.001,0.180139,0.264343,0.949981,0.373391,0.555847,0.05,0.0952788,0.00805335,0.0125556,0.0118067,0.668623,0.64607,0.506861,0.00706331,0.00198218,0.00729146,1,0.661266,0.75191,0.834559,0.180022,0.158658,1,0,0.446716,0.262667,
0.469464,0.019425,0.00186611,0.835235,0.103008,0.7434,0.139897,0.176315,0.0412134,0.0660838,0.0580345,0.78471,0.680027,0.001,0.00544156,0.00616605,0,0.784287,0.788269,0.652465,0.732936,0,0.488681,0.920813,0.562427,0.118795,0.829403,
0.00848035,0.00418059,0.00168914,0.975294,0.392693,0.555847,0.136492,0.285327,0.00805335,0.0138854,0.0603158,0.904341,0.644445,0.506861,0.00701525,0.0060538,0.00729235,1,0.793929,0.75191,0.735156,0.00924688,0.152159,1,0.0326701,0.443139,0.83072,
0.471117,0.019425,0.00186611,0.531085,0.103008,0.7434,0.139897,0.176315,0.00887011,0.0989698,0.00680735,0.78471,0.680027,0.0174036,0.0197906,0.00790662,0,0.784287,0.768238,0.160614,0.0332378,0.0647561,0.422563,0.920813,0.562427,0.139809,0.829403,
