0.209668,0.635424,0.162148,0.995304,0.653455,0.663327,0.121682,0.167266,0.0466311,0.0474698,0.0244426,0.623887,0.159811,0.33867,0.0022075,0.013495,0.0131266,0.317885,0.139045,0.778567,0.196582,0.949571,0.368725,0.662527,0.820993,0.0135716,0.0971013,
0.454708,0.0569099,0.327374,0.087446,0.233511,0.46824,0.223894,0.287582,0.00330746,0.0522371,0.00156061,0.513562,0.429367,0.650182,0.00136148,0.0108918,0.00503882,0.0334328,0.22194,0.580572,0.253191,0.771089,0.131055,0.376227,0.0120362,0.491025,0.115484,
0.600613,0.477469,0.963234,0.586008,0.148654,0.477552,0.122707,0.106886,0.0873557,0.0637856,0.0491892,0.760983,0.899062,0.359752,0.00371036,0.014178,0.0106534,0.587788,0.326943,0.809784,0.316543,0.204072,0.446877,0.796397,0.433077,0.266408,0.357347,
0.221308,0.350548,0.709991,0.706704,0.769864,0.347911,0.152865,0.229418,0.0159394,0.0230571,0.0644734,0.26944,0.333498,0.800455,0.018645,0.0191114,0.0157732,0.317234,0.987771,0.826978,0.887363,0.103991,0.00531504,0.633982,0.0603353,0.751032,0.898192,
0.585055,0.44343,0.158124,0.89819,0.0387263,0.515954,0.161149,0.184194,0.015413,0.0514767,0.0152742,0.141299,0.48035,0.713179,0.00353871,0.0166095,0.00399758,0.0588514,0.575564,0.292097,0.457063,0.0380447,0.718119,0.956544,0.46305,0.667169,0.307307,
0.0386615,0.661456,0.307623,0.621413,0.625902,0.377292,0.218366,0.247099,0.0910994,0.0247399,0.0874516,0.256225,0.434721,0.0608844,0.0103522,0.00122157,0.00949336,0.907825,0.185178,0.740144,0.434761,0.898062,0.187552,0.672582,0.715208,0.52894,0.523006,
0.0965576,0.263319,0.811926,1,0.433009,0.605985,0.153062,0.254193,0.0177638,0.0307799,0.0304996,0.782769,0.713649,0.550625,0.00755918,0.00591065,0.009704,0.925155,0.722107,0.708437,0.969443,0.253147,0.179487,0.881549,0,0.474574,0,
0.60938,0.512847,0.579432,0.613254,0.549859,0.380055,0.24424,0.299577,0.0976802,0.071962,0.0608593,0.966424,0.329051,0.508128,0.0058967,0.00600807,0.0167273,0.717455,0.415865,0.930888,0.415608,0.484831,0.936617,0.267207,0.722184,0.877399,0.0329013,
0.971216,0.378832,0.531963,0.788895,0.788238,0.676473,0.154093,0.320348,0.0353562,0.0175431,0.0370747,0.12371,0.658204,0.481963,0.0106551,0.0051883,0.0180081,0.71975,0.983561,0.387152,0.0304265,0.853523,0.682477,0.125308,0.113366,0.415397,0.042364,
0.841549,0.384944,0.972763,0.833095,0.74042,0.713491,0.141846,0.31242,0.0146426,0.0222189,0.0176556,0.83022,0.658417,0.468319,0.00951705,0.0117628,0.02,0.999677,0.708519,0.944795,0.97845,0.908151,0.632804,0.3711,0.149206,1,0.324091,
0.001,0.001,0.001,0.457246,1,0.554314,0.0630259,0.0765154,0.1,0,0,0.001,0.750399,0.544937,0,0.02,0.02,0.45286,0.757886,0.590335,0.546514,0.22121,0.776184,0.815934,0.0940718,0.352983,0.719442,
0.411747,0.614434,0.699176,0.862022,0.532453,0.871804,0.206294,0.258096,0.053902,0.0629744,0.0612007,0.407306,0.444468,0.27546,0.0148208,0,0.0170522,0.277966,0.404805,0.321541,0.705048,0.739152,0.497398,0.466143,0.793763,0.405489,0.944593,
0.623818,0.00933978,0.0213384,0.938957,0.0569065,0.9,0.300708,0.05,0.070524,0.1,0.0986369,0.713192,1,0.001,0.000449059,0,0.00121879,0.388669,0.882154,0.987352,0.170818,0.246171,0,0,0.906486,0.0733083,0.0783485,
0.673873,0.914765,0.664329,1,0.269851,0.536679,0.107541,0.311993,0.0177638,0.0546834,0.0304996,0.83403,0.712038,0.550625,0.00748301,0.00251758,0.00696434,0.867796,0.468852,0.362041,0.683407,0.221865,0.179329,0.950906,0,0.465976,0,
