0.944724,0.758857,0.522326,0.106802,0.415247,0.602058,0.124869,0.102732,0.0774234,0.0736918,0.045615,0.217334,0.568866,0.136083,0.000375796,0.00648282,0.0123527,0.150525,0.612484,0.223099,0.616934,0.386489,0.943748,0.902598,0.68182,0.44995,0.359508,
0.262856,0.459056,0.456684,0.525068,0.683598,0.584181,0.246862,0.291296,0.0283519,0.0433439,0.0379927,0.827043,0.18197,0.509833,0.0157709,0.00172754,0.00113696,0.66038,0.6973,0.207388,0.778695,0.847275,0.777408,0.681359,0.259423,0.178367,0.373813,
0.180231,0.958782,0.433845,0.118203,0.325793,0.394564,0.215103,0.216884,0.0936468,0.0745398,0.0940782,0.848302,0.0534557,0.935896,0.0119242,0.0196685,0.017836,0.400402,0.78115,0.380955,0.211534,0.147809,0.764994,0.684934,0.189063,0.656762,0.89876,
0.256858,0.677367,0.823894,0.452947,0.23354,0.447561,0.137908,0.313041,0.0791227,0.0122662,0.0715143,0.481894,0.558493,0.0926364,0.014099,0.00458552,0.00837274,0.68573,0.00630474,0.526886,0.0113551,0.550055,0.511222,0.832239,0.083291,0.0607782,0.0510755,
0.526391,0.528187,0.499035,0.238286,0.92803,0.487559,0.192476,0.123031,0.0196374,0.053232,0.00270782,0.703486,0.0850939,0.949331,0.00839715,0.0138817,0.0103424,0.781412,0.646844,0.169757,0.471207,0.374063,0.658199,0.41378,0.000716961,0.68638,0.0147809,
0.549062,0.101151,0.322001,0.757538,0.554359,0.826486,0.249309,0.323677,0.0955551,0.0615058,0.011782,0.552778,0.356959,0.296654,0.00622337,0.0185389,0.0162982,0.272362,0.159621,0.828318,0.87684,0.985109,0.448122,0.783397,0.883819,0.51899,0.969168,
0.587536,0.001,0.0792528,0.923059,0.103367,0.892346,0.249788,0.05,0.067433,0.0979628,0.1,0.600948,0.976469,0.0122853,0.02,0.00805669,0.0022146,0.432842,0.864804,1,0.222245,0.245635,0.436936,0.453223,0.820496,0.118128,0.103896,
0.587541,0.107389,0.0579418,0.651263,0.722068,0.803206,0.269727,0.243713,0.0733763,0.0417333,0.0146743,0.383683,0.724496,0.390094,0.00998296,0.0117942,0.00771519,0.881686,0.0899755,0.979458,0.934499,0.0535296,0.00492913,0.181622,0.163001,0.123408,0.696827,
0.891402,0.342588,1,0.905311,0.536354,0.706767,0.219944,0.0672846,0.072942,0.012609,0.0538828,0.550587,0.114924,0.629606,0.0126303,0.0026518,0.0192951,0.97997,0.211091,0.579581,0.682529,0.559493,0.83799,0.57918,0.681144,0.696767,0.897264,
0.789287,0.353534,0.959959,0.789311,0.761048,0.683601,0.136087,0.31202,0.0126408,0.0198582,0.0200333,0.795406,0.691235,0.475663,0.010684,0.0127589,0.0199758,0.974124,0.713059,0.997364,0.933735,0.863418,0.655778,0.327378,0.202293,1,0.327985,
1,0.001,0.0792528,0.923059,0.103367,0.892346,0.249788,0.05,0.067433,0.0979628,0.1,0.568257,0.976469,0.0122853,0.02,0.02,0.0022146,0.432842,0.864804,1,0.222245,0.245635,0.424683,0.453223,0.820496,0.118128,0.103896,
0.628334,0.240679,0.199506,0.601205,0.001,0.9,0.333,0.05,0.1,0.1,0.1,0.909872,0.5547,0.302137,0,0.02,0,0.622772,0.786457,0.349955,0,0.461192,0.811701,0,1,0,0.329752,
0.645406,0.376215,0.377564,0.789143,0.544841,0.758432,0.209747,0.210264,0.0326257,0.0388603,0.0435614,0.908673,0.749738,0.478889,0.0106484,0.0117809,0.0085656,0.690254,0.325023,0.730626,0.687983,0.307185,0.153861,0.501525,0.401001,0.440611,0.37184,
0.903865,0.590683,0.693834,0.602753,0.672463,0.773536,0.195553,0.164342,0.0534388,0.0607803,0.0653088,0.540751,0.683656,0.581295,0.00792118,0.00353956,0.0125807,0.795746,0.404817,0.493537,0.263596,0.548204,0.430452,0.113094,0.240271,0.748239,0.313094,
0.500781,0.241905,0.219309,0.729307,0.787137,0.691041,0.176847,0.138695,0.0503452,0.0337246,0.0242072,0.464874,0.86484,0.709968,0.0108599,0,0.00885887,0.214311,0.703638,0.580794,0.922242,0,0.402789,0.531054,0.644576,0.255959,0.0799003,
0.867074,0.962533,0.0389518,0.392212,0.731719,0.85154,0.328054,0.267251,0.1,0.1,0.1,0.403015,0.678139,0.841857,0.00770344,0,0,0.945091,0.748523,1,0.816713,0.874211,1,0.775972,0.672926,0.310471,0.0180733,
0.261,0.536714,0.667995,0.799272,0.475827,0.80521,0.150006,0.19652,0.0385691,0.035746,0.0156427,0.735877,0.857792,0.51584,0.00667855,0.00530749,0.013556,0.791497,0.448189,0.512083,0.611867,0.464732,0.00547544,0.554724,0.730267,0.509445,0.314222,
0.281852,0.328822,0.427799,0.442277,0.523252,0.591889,0.0571567,0.256021,0.0370592,0.0455504,0.0166882,0.844332,0.929018,0.623118,0.00162444,0.0185935,0.0199129,0.886772,0.490936,0.631265,0.838911,0.00220187,0.151521,0.669041,0.765358,0.589816,0.111925,
0.193099,0.177255,0.001,0.533668,0.868222,0.773707,0.139704,0.194415,0.0437147,0.0951993,0,0.358364,0.500806,0.552531,0.0195208,0.00862329,1.36377e-05,0.652852,0.779758,0.802644,0.634306,0.239966,0,0.954575,0.500175,0.473884,0.297876,
0.635435,0.878646,0.151812,0.856216,0.385057,0.811618,0.069394,0.155372,0.0694636,0.0554626,0.0336842,0.828523,0.397922,0.441475,0.0174048,0.000696421,0.00805629,0.16058,0.919569,0.957688,0.777227,0.0343207,0.212102,0.736087,0.837099,0.589481,0.773482,
0.358209,0.258093,0.666448,0.903512,0.43566,0.617813,0.0506457,0.249802,0.0199849,0.030476,0.0311357,0.49312,0.715333,0.430336,0.00623933,0.000882135,0.00711824,0.917273,0.0225501,0.707992,0.417868,0.34948,0.234279,0.956239,0.00491522,0.473155,0.196501,
0.0903617,0.474307,0.737987,0.923142,0.103367,0.871449,0.169985,0.233596,0.070663,0.0970383,0.0224914,0.688017,0.966907,0.633313,0.0131824,0.000134819,0.0022146,0.833663,0.862787,0.97203,0.715302,0.408996,0.187674,0.862579,0.820496,0.100733,0.033981,
0.133252,0.432198,0.657142,0.859828,0.442133,0.614054,0.0939667,0.238999,0.0280313,0.0319785,0.0206527,0.839047,0.711056,0.624047,0.00932934,0.00561243,0.00812911,0.819392,0.561762,0.432617,0.772941,0.257184,0.266198,0.854771,0.086468,0.509707,0.0393084,
0.590909,0.434842,0.053588,0.602575,0.391255,0.651249,0.062544,0.237065,0.0145776,0.0258827,0.0660608,0.947697,0.977133,0.5867,0.0097962,0.00356632,0.00835985,0.89449,0.026465,0.0107879,0.83989,3.9843e-05,1,0.138505,0.00634138,0.867543,0.343823,
0.372529,0.233496,0.265919,0.832477,0.259459,0.689603,0.194849,0.19061,0.0290085,0.0518931,0.045947,0.737881,0.746274,0.514952,0.0107472,0.00486979,0.00606266,0.717559,0.50179,0.75038,0.608911,0.222839,0.39778,0.508188,0.254527,0.215466,0.304218,
0.647611,0.24071,0.0709445,0.614847,0.450056,0.655909,0.05,0.244771,0.020174,0.0527852,0.0298118,0.947939,0.417105,0.37488,0,0.00272397,0.00767865,0.884736,0.001,0.001,0.853951,0.00900514,1,0.67019,0.161025,0.0659943,0.767545,
