0.574021,0.906089,1,0.263282,0.60743,0.688928,0.227529,0.0987023,0,0.0523489,0.0287269,0.937421,0.290723,0.334189,0.0173115,0.00966709,0.0157695,0.66611,0.926643,0.517143,0.382448,0.483476,0.539838,0.588171,0.451928,0.302757,0.774086
0.40478,0.805387,0.564725,0.557883,0.709254,0.796339,0.182348,0.0754508,0.0867102,0.0190642,0.0589943,0.790197,0.0656109,0.891996,0.00669553,0.0126728,0.0177441,0.53845,0.581089,0.774774,0.67084,0.743996,0.42401,0.930286,0.242286,0.305291,0.795392
