0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv
7859,7859,552.517,0,0,143.104,143.104,0,0,100447,0.0832487,0,0,0,0,6913.31,6913.31,603.834,0,0,167.351,167.351,0,0,37999.6,0.0644982,0,0,0,0,16925.7,16925.7,1478.35,0,0,383.259,383.259,0,0,61999.4,0.0900381,0,0,0,0
7859,7859,2227.83,0,0,144.887,144.887,0,0,100447,0.167534,0,0,0,0,6913.31,6913.31,2125.94,0,0,181.946,181.946,0,0,37999.6,0.134622,0,0,0,0,16925.7,16925.7,5204.9,0,0,352.15,352.15,0,0,61999.4,0.172768,0,0,0,0
7859,7859,2665.17,0,0,121.625,121.625,0,0,100447,0.238288,0,0,0,0,6913.31,6913.31,2510.36,0,0,199.778,199.778,0,0,37999.6,0.211618,0,0,0,0,16925.7,16925.7,6146.06,0,0,354.785,354.785,0,0,61999.4,0.256117,0,0,0,0
7859,7859,420.82,0,0,133.448,133.448,0,0,100447,0.315919,0,0,0,0,6913.31,6913.31,402.476,0,0,200.191,200.191,0,0,37999.6,0.288773,0,0,0,0,16925.7,16925.7,985.373,0,0,318.931,318.931,0,0,61999.4,0.331042,0,0,0,0
7859,7859,2172,0,0,128.236,128.236,0,0,100447,0.390519,0,0,0,0,6913.31,6913.31,2059.85,0,0,184.453,184.453,0,0,37999.6,0.359862,0,0,0,0,16925.7,16925.7,5043.08,0,0,364.849,364.849,0,0,61999.4,0.416755,0,0,0,0
7859,7859,395.314,0,0,148.166,148.166,0,0,100447,0.477868,0,0,0,0,6913.31,6913.31,399.297,0,0,177.124,177.124,0,0,37999.6,0.429003,0,0,0,0,16925.7,16925.7,977.589,0,0,324.053,324.053,0,0,61999.4,0.496583,0,0,0,0
7859,7859,377.741,0,0,137.295,137.295,0,0,100447,0.558808,0,0,0,0,6913.31,6913.31,376.262,0,0,176.693,176.693,0,0,37999.6,0.497975,0,0,0,0,16925.7,16925.7,921.193,0,0,332.387,332.387,0,0,61999.4,0.578463,0,0,0,0
7859,7859,293.221,0,0,138.239,138.239,0,0,100447,0.640305,0,0,0,0,6913.31,6913.31,293.709,0,0,183.964,183.964,0,0,37999.6,0.569785,0,0,0,0,16925.7,16925.7,719.08,0,0,389.309,389.309,0,0,61999.4,0.674366,0,0,0,0
7859,7859,373.4,0,0,149.388,149.388,0,0,100447,0.728374,0,0,0,0,6913.31,6913.31,384.032,0,0,174.785,174.785,0,0,37999.6,0.638013,0,0,0,0,16925.7,16925.7,940.216,0,0,418.857,418.857,0,0,61999.4,0.777547,0,0,0,0
7859,7859,959.109,0,0,153.124,153.124,0,0,100447,0.814216,0,0,0,0,6913.31,6913.31,1266.14,0,0,191.463,191.463,0,0,37999.6,0.709831,0,0,0,0,16925.7,16925.7,3099.87,0,0,368.705,368.705,0,0,61999.4,0.866436,0,0,0,0
