0st_vol,0capacity,0net_inf,0st_rof,0lt_rof,0rest_demand,0unrest_demand,0unfulf_demand,0wastewater,0treat_capacity,0cont_fund,0ins_pout,0ins_price,0infra_npv,0debt_serv,1st_vol,1capacity,1net_inf,1st_rof,1lt_rof,1rest_demand,1unrest_demand,1unfulf_demand,1wastewater,1treat_capacity,1cont_fund,1ins_pout,1ins_price,1infra_npv,1debt_serv,2st_vol,2capacity,2net_inf,2st_rof,2lt_rof,2rest_demand,2unrest_demand,2unfulf_demand,2wastewater,2treat_capacity,2cont_fund,2ins_pout,2ins_price,2infra_npv,2debt_serv
7859,7859,552.517,0,0,131.36,131.36,0,0,100447,0.0764167,0,0,0,0,6913.31,6913.31,603.834,0,0,168.916,168.916,0,0,37999.6,0.0651015,0,0,0,0,16925.7,16925.7,1478.35,0,0,384.339,384.339,0,0,61999.4,0.090292,0,0,0,0
7859,7859,2227.83,0,0,143.883,143.883,0,0,100447,0.160119,0,0,0,0,6913.31,6913.31,2125.94,0,0,180.726,180.726,0,0,37999.6,0.134755,0,0,0,0,16925.7,16925.7,5204.9,0,0,378.49,378.49,0,0,61999.4,0.17921,0,0,0,0
7859,7859,2665.17,0,0,146.032,146.032,0,0,100447,0.245071,0,0,0,0,6913.31,6913.31,2510.36,0,0,189.661,189.661,0,0,37999.6,0.207851,0,0,0,0,16925.7,16925.7,6146.06,0,0,366.274,366.274,0,0,61999.4,0.265258,0,0,0,0
7859,7859,420.82,0,0,132.542,132.542,0,0,100447,0.322175,0,0,0,0,6913.31,6913.31,402.476,0,0,197.165,197.165,0,0,37999.6,0.28384,0,0,0,0,16925.7,16925.7,985.373,0,0,366.01,366.01,0,0,61999.4,0.351243,0,0,0,0
7859,7859,2172,0,0,140.743,140.743,0,0,100447,0.40405,0,0,0,0,6913.31,6913.31,2059.85,0,0,192.899,192.899,0,0,37999.6,0.358185,0,0,0,0,16925.7,16925.7,5043.08,0,0,387.644,387.644,0,0,61999.4,0.442312,0,0,0,0
7859,7859,395.314,0,0,141.499,141.499,0,0,100447,0.487469,0,0,0,0,6913.31,6913.31,399.297,0,0,179.917,179.917,0,0,37999.6,0.428416,0,0,0,0,16925.7,16925.7,977.589,0,0,397.78,397.78,0,0,61999.4,0.540301,0,0,0,0
7859,7859,377.741,0,0,139.464,139.464,0,0,100447,0.569687,0,0,0,0,6913.31,6913.31,376.262,0,0,181.064,181.064,0,0,37999.6,0.499095,0,0,0,0,16925.7,16925.7,921.193,0,0,399.247,399.247,0,0,61999.4,0.638652,0,0,0,0
7859,7859,293.221,0,0,147.313,147.313,0,0,100447,0.656534,0,0,0,0,6913.31,6913.31,293.709,0,0,193.149,193.149,0,0,37999.6,0.574491,0,0,0,0,16925.7,16925.7,719.08,0,0,332.962,332.962,0,0,61999.4,0.720674,0,0,0,0
7859,7859,373.4,0,0,145.361,145.361,0,0,100447,0.742229,0,0,0,0,6913.31,6913.31,384.032,0,0,170.423,170.423,0,0,37999.6,0.641016,0,0,0,0,16925.7,16925.7,940.216,0,0,430.703,430.703,0,0,61999.4,0.826774,0,0,0,0
7859,7859,586.112,0,0,166.751,166.751,0,0,100447,0.835711,0,0,0,0,6913.31,6913.31,655.35,0,0,176.504,176.504,0,0,37999.6,0.707223,0,0,0,0,16925.7,16925.7,1604.48,0,0,373.087,373.087,0,0,61999.4,0.916718,0,0,0,0
