0volume,0s_area,0demand,0up_spill,0ww_inflow,0catch_inflow,0evap,0ds_spill,1volume,1demand,1up_spill,1ww_inflow,1catch_inflow,1evap,1ds_spill,1alloc_0,1alloc_1,1alloc_2,1alloc_3,2volume,2demand,2up_spill,2ww_inflow,2catch_inflow,2evap,2ds_spill,2alloc_1,2alloc_2,2alloc_3,3volume,3demand,3up_spill,3ww_inflow,3catch_inflow,3evap,3ds_spill,4volume,4demand,4up_spill,4ww_inflow,4catch_inflow,4evap,4ds_spill,5volume,5s_area,5demand,5up_spill,5ww_inflow,5catch_inflow,5evap,5ds_spill,8demand
649,1,17.6752,0,0,902.756,-6.88228,891.963,10300,196.36,891.963,0,6711.77,-432.158,7839.53,7210,2060,1030,30825,23839,649.513,948.044,0,15360.9,2.70516,15656.7,6913.31,16925.7,20000,0,0,0,0,948.044,0,948.044,0,0,15656.7,0,653.721,0,16310.5,0,1,0,24150,0,0,0,24150,20
649,1,17.4068,0,0,429.974,3.43828,409.129,10300,193.379,409.129,0,5275.86,215.899,5275.72,7210,2060,1030,30825,23839,675.753,451.545,0,6799.37,-484.918,7060.08,6913.31,16925.7,20000,0,0,0,0,451.545,0,451.545,0,0,7060.08,0,604.159,0,7664.24,0,1,0,12940,0,0,0,12940,20
649,1,15.3783,0,0,163.194,8.04344,139.773,10300,170.844,139.773,0,1950.36,505.07,1414.22,7210,2060,1030,30825,23839,696.39,171.381,0,3028.85,475.081,2028.76,6913.31,16925.7,20000,0,0,0,0,171.381,0,171.381,0,0,2028.76,0,149.191,0,2177.95,0,1,0,3592.17,0,0,0,3592.17,20
649,1,15.0652,0,0,33.0217,4.86088,13.0956,10300,167.366,13.0956,0,2334.09,305.228,1874.59,7210,2060,1030,30825,23839,789.873,34.6783,0,2585.63,54.3599,1776.08,6913.31,16925.7,20000,0,0,0,0,34.6783,0,34.6783,0,0,1776.08,0,76.3593,0,1852.44,0,1,0,3727.03,0,0,0,3727.03,20
649,1,16.6162,0,0,261.64,-4.09968,249.124,10300,184.596,249.124,0,6228.08,-257.43,6550.04,7210,2060,1030,30825,23839,579.249,274.766,0,7978.96,79.8477,7594.63,6913.31,16925.7,20000,0,0,0,0,274.766,0,274.766,0,0,7594.63,0,335.692,0,7930.33,0,1,0,14480.4,0,0,0,14480.4,20
646.928,1,16.8262,0,0,19.2247,4.47098,0,10300,186.929,0,0,1796.87,280.745,1329.19,7210,2060,1030,30825,23839,645.502,20.1892,0,1963.04,274.635,1063.09,6913.31,16925.7,20000,0,0,0,0,20.1892,0,20.1892,0,0,1063.09,0,216.592,0,1279.68,0,1,0,2608.87,0,0,0,2608.87,20
649,1,15.8004,0,0,23.4086,3.28526,2.25049,10300,176.095,2.25049,0,812.454,206.291,432.319,7210,2060,1030,30825,23746.9,624.679,24.583,0,982.783,27.9296,490,6860.01,16886.9,19956.8,0,0,0,0,24.583,0,24.583,0,0,490,0,144.841,0,634.841,0,1,0,1067.16,0,0,0,1067.16,20
649,1,14.6505,0,0,51.5403,4.99009,31.8997,10300,162.759,31.8997,0,2988.36,313.342,2544.16,7210,2060,1030,30825,23839,654.447,54.126,0,3500.94,-75.6562,2841.03,6913.31,16925.7,20000,0,0,0,0,54.126,0,54.126,0,0,2841.03,0,2160.18,0,5001.22,0,1,0,7545.38,0,0,0,7545.38,20
649,1,13.21,0,0,14.4315,-1.23644,2.45797,10300,146.755,2.45797,0,1378.69,-77.6398,1312.03,7210,2060,1030,30825,23804.1,609.607,15.1555,0,1482.68,433.172,490,6878.37,16925.7,20000,0,0,0,0,15.1555,0,15.1555,0,0,490,0,813,0,1303,0,1,0,2615.03,0,0,0,2615.03,20
649,1,14.4158,0,0,80.2267,4.9576,60.8533,10300,160.151,60.8533,0,967.479,311.301,556.88,7210,2060,1030,30825,23839,565.577,84.2515,0,1476.25,150.982,808.999,6913.31,16925.7,20000,0,0,0,0,84.2515,0,84.2515,0,0,808.999,0,747.635,0,1556.63,0,1,0,2113.51,0,0,0,2113.51,20
649,1,15.6621,0,0,84.9903,-170.16,239.489,10300,173.996,239.489,0,2350.5,-10684.9,13100.9,7210,2060,1030,30825,23839,576.297,89.254,0,3359.33,-579.707,3452,6913.31,16925.7,20000,0,0,0,0,89.254,0,89.254,0,0,3452,0,339.359,0,3791.36,0,1,0,16892.2,0,0,0,16892.2,20
649,1,15.6553,0,0,106.854,0.860825,90.3376,10300,173.922,90.3376,0,1285.06,54.0536,1147.42,7210,2060,1030,30825,23839,568.243,112.214,0,1708.22,-83.2126,1335.41,6913.31,16925.7,20000,0,0,0,0,112.214,0,112.214,0,0,1335.41,0,164.527,0,1499.94,0,1,0,2647.36,0,0,0,2647.36,20
649,1,12.7752,0,0,24.8415,7.49628,4.56997,10300,141.925,4.56997,0,860.325,470.713,252.257,7210,2060,1030,30825,23722.8,456.861,26.0877,0,1001.75,401.336,357,6830.95,16891.9,19928.8,0,0,0,0,26.0877,0,26.0877,0,0,357,0,294.738,0,651.738,0,1,0,903.996,0,0,0,903.996,20
649,1,12.2328,0,0,32.9885,-10.3695,31.1251,10300,135.899,31.1251,0,668.445,-651.129,1214.8,7210,2060,1030,30825,23614.6,462.567,34.6434,0,880.21,263.206,357,6758.15,16856.5,19869.1,0,0,0,0,34.6434,0,34.6434,0,0,357,0,182.418,0,539.418,0,1,0,1754.22,0,0,0,1754.22,20
649,1,12.9324,0,0,34.2562,3.84812,17.4757,10300,143.671,17.4757,0,602.419,241.634,234.589,7210,2060,1030,30825,23548,502.222,35.9748,0,707.436,-57.6934,357,6713.86,16834.2,19877.6,0,0,0,0,35.9748,0,35.9748,0,0,357,0,113.685,0,470.685,0,1,0,705.274,0,0,0,705.274,20
648.381,1,13.074,0,0,19.1828,6.72803,0,10149.2,145.244,0,0,400.247,422.472,25.85,7060.86,2058.89,1029.44,30782.5,23493.9,509.805,20.1452,0,604.637,-213.229,357,6663.51,16830.4,19902.9,0,0,0,0,20.1452,0,20.1452,0,0,357,0,134.099,0,491.099,0,1,0,516.949,0,0,0,516.949,20
649,1,12.3782,0,0,26.9499,-3.31898,17.2714,10300,134.799,17.2714,0,352.656,-208.408,250.218,7210,2060,1030,30825,23627.3,534.989,28.3019,0,953.748,-140.462,357,6701.65,16925.7,20000,0,0,0,0,28.3019,0,28.3019,0,0,357,0,217.029,0,574.029,0,1,0,824.247,0,0,0,824.247,20
649,1,16.3212,0,0,96.0278,1.83068,77.8759,10300,181.319,77.8759,0,1391.26,114.953,1172.86,7210,2060,1030,30825,23839,645.795,100.845,0,2255.77,13.8767,1485.29,6913.31,16925.7,20000,0,0,0,0,100.845,0,100.845,0,0,1485.29,0,60.304,0,1545.59,0,1,0,2718.45,0,0,0,2718.45,20
649,1,11.7594,0,0,118.816,-18.4882,125.545,10300,130.64,125.545,0,2188.35,-1160.93,3344.18,7210,2060,1030,30825,23839,569.045,124.777,0,3309.64,-16.5561,2881.93,6913.31,16925.7,20000,0,0,0,0,124.777,0,124.777,0,0,2881.93,0,64.9271,0,2946.86,0,1,0,6291.04,0,0,0,6291.04,20
649,1,12.6864,0,0,952.219,-8.44749,947.98,10300,140.938,947.98,0,9775.97,-530.441,11113.5,7210,2060,1030,30825,23839,588.421,999.989,0,14673.3,-950.579,16035.4,6913.31,16925.7,20000,0,0,0,0,999.989,0,999.989,0,0,16035.4,0,130.432,0,16165.8,0,1,0,27279.3,0,0,0,27279.3,20
649,1,11.6858,0,0,998.68,4.65675,982.338,10300,129.823,982.338,0,3221.13,292.411,3781.24,7210,2060,1030,30825,23839,575.838,1048.78,0,11034.7,-466.003,11973.6,6913.31,16925.7,20000,0,0,0,0,1048.78,0,1048.78,0,0,11973.6,0,219.159,0,12192.8,0,1,0,15974,0,0,0,15974,20
